f	2L_ET
1907.0	0.00034138743052884593
1908.0	0.00032097185247441026
1909.0	0.0002995096075018122
1910.0	0.0002770748994073845
1911.0	0.0002537450797274335
1912.0	0.0002296003816041679
1913.0	0.0002047236444093544
1914.0	0.00017920003006918154
1915.0	0.00015311673205965163
1916.0	0.00012656267806532154
1917.0	9.962822731350313e-05
1918.0	7.240486361231391e-05
1919.0	4.49848851335837e-05
1920.0	1.7461091990943808e-05
1921.0	-1.0073527331142928e-05
1922.0	-3.752610963951965e-05
1923.0	-6.48042297292685e-05
1924.0	-9.18162110641824e-05
1925.0	-0.00011847143339797136
1926.0	-0.00014468063630574844
1927.0	-0.00017035621761068076
1928.0	-0.00019541252570950724
1929.0	-0.00021976614482328068
1930.0	-0.00024333617222484574
1931.0	-0.00026604448652307064
1932.0	-0.00028781600611613005
1933.0	-0.00030857893696003614
1934.0	-0.000328265008836541
1935.0	-0.0003468096993444325
1936.0	-0.0003641524448809283
1937.0	-0.00038023683792499756
1938.0	-0.0003950108099816087
1939.0	-0.00040842679959533676
1940.0	-0.0004204419048930607
1941.0	-0.00043101802016846285
1942.0	-0.00044012195607548855
1943.0	-0.00044772554305406824
1944.0	-0.0004538057176682877
1945.0	-0.0004583445915953394
1946.0	-0.00046132950306248177
1947.0	-0.00046275305058859646
1948.0	-0.00046261310894679187
1949.0	-0.00046091282732451484
1950.0	-0.00045766060971753355
1951.0	-0.0004528700776540093
1952.0	-0.00044656001540412105
1953.0	-0.00043875429788946003
1954.0	-0.0004294818015642631
1955.0	-0.0004187762985974515
1956.0	-0.00040667633474006804
1957.0	-0.00039322509131710153
1958.0	-0.00037847023183518354
1959.0	-0.0003624637337488693
1960.0	-0.00034526170597707793
1961.0	-0.0003269241928083098
1962.0	-0.000307514964878105
1963.0	-0.0002871012979443542
1964.0	-0.0002657537402262944
1965.0	-0.0002435458691098535
1966.0	-0.00022055403805673049
1967.0	-0.00019685711458617078
1968.0	-0.00017253621022678047
1969.0	-0.00014767440336160322
1970.0	-0.00012235645591169783
1971.0	-9.666852482287294e-05
1972.0	-7.069786933619395e-05
1973.0	-4.45325550350365e-05
1974.0	-1.8261155671110436e-05
1975.0	8.027546222495914e-06
1976.0	3.4244858920901965e-05
1977.0	6.030248029017301e-05
1978.0	8.61127947580588e-05
1979.0	0.00011158916747555604
1980.0	0.00013664623468307552
1981.0	0.0001612001893094529
1982.0	0.00018516906084976577
1983.0	0.000208472988588595
1984.0	0.00023103448725960243
1985.0	0.0002527787042590231
1986.0	0.0002736336675605739
1987.0	0.00029353052351228004
1988.0	0.00031240376373085134
1989.0	0.0003301914403472248
1990.0	0.00034683536889778453
1991.0	0.000362281318197886
1992.0	0.00037647918657985843
1993.0	0.00038938316392414377
1994.0	0.00040095187896126144
1995.0	0.00041114853137269375
1996.0	0.00041994100827069225
1997.0	0.0004273019846903623
1998.0	0.00043320900778182395
1999.0	0.0004376445644456422
2000.0	0.00044059613221085025
2001.0	0.0004420562132117559
2002.0	0.0004420223511767704
2003.0	0.0004404971313999239
2004.0	0.0004374881637230501
2005.0	0.0004330080486138041
2006.0	0.00042707432648149695
2007.0	0.00041970941042885745
2008.0	0.0004109405026934856
2009.0	0.00040079949508698516
2010.0	0.0003893228537934644
2011.0	0.00037655148894099157
2012.0	0.0003625306094102096
2013.0	0.0003473095633934075
2014.0	0.00033094166526431755
2015.0	0.0003134840093642877
2016.0	0.00029499727135341583
2017.0	0.000275545497816184
2018.0	0.00025519588484937145
2019.0	0.0002340185463963352
2020.0	0.00021208627312454967
2021.0	0.00018947428267421023
2022.0	0.00016625996213344776
2023.0	0.00014252260362011566
2024.0	0.00011834313387250588
2025.0	9.380383876943319e-05
2026.0	6.898808371620007e-05
2027.0	4.3980030845279777e-05
2028.0	1.8864353989392867e-05
2029.0	-6.2740476088076445e-06
2030.0	-3.135033588395116e-05
2031.0	-5.6280019866036465e-05
2032.0	-8.097923996701968e-05
2033.0	-0.0001053650496807227
2034.0	-0.00012935569375112106
2035.0	-0.0001528708818773958
2036.0	-0.0001758320570406876
2037.0	-0.0001981626575572003
2038.0	-0.00021978837198461103
2039.0	-0.00024063738603446864
2040.0	-0.00026064062067142433
2041.0	-0.00027973196061105497
2042.0	-0.00029784847246187607
2043.0	-0.00031493061179300243
2044.0	-0.0003309224184473669
2045.0	-0.0003457716994613749
2046.0	-0.0003594301989941909
2047.0	-0.0003718537547149779
2048.0	-0.000383002440142634
2049.0	-0.00039284069248080565
2050.0	-0.00040133742554055417
2051.0	-0.00040846612739385774
2052.0	-0.0004142049424532136
2053.0	-0.0004185367377255002
2054.0	-0.00042144915304201543
2055.0	-0.00042293463512081556
2056.0	-0.0004229904553723128
2057.0	-0.0004216187114138123
2058.0	-0.0004188263123137935
2059.0	-0.000414624947641367
2060.0	-0.0004090310404508586
2061.0	-0.0004020656843853694
2062.0	-0.00039375456513633493
2063.0	-0.0003841278665485384
2064.0	-0.0003732201617111311
2065.0	-0.00036107028942543654
2066.0	-0.00034772121648887766
2067.0	-0.0003332198862814068
2068.0	-0.00031761705418635296
2069.0	-0.0003009671104209693
2070.0	-0.00028332789089353114
2071.0	-0.00026476047674328
2072.0	-0.0002453289832564289
2073.0	-0.00022510033888637404
2074.0	-0.00020414405513828528
2075.0	-0.00018253198810792284
2076.0	-0.0001603380924912884
2077.0	-0.0001376381689061558
2078.0	-0.00011450960538716146
2079.0	-9.1031113935013e-05
2080.0	-6.728246301533625e-05
2081.0	-4.3344206914887416e-05
2082.0	-1.929741287239658e-05
2083.0	4.776613093162782e-06
2084.0	2.8796600730632543e-05
2085.0	5.268158955520994e-05
2086.0	7.635120137502722e-05
2087.0	9.972591042942038e-05
2088.0	0.00012272731023224483
2089.0	0.00014527837622607264
2090.0	0.00016730372336843367
2091.0	0.0001887298577899594
2092.0	0.00020948542168537502
2093.0	0.00022950143062252907
2094.0	0.0002487115024813229
2095.0	0.0002670520772640022
2096.0	0.000284462627049989
2097.0	0.00030088585540293683
2098.0	0.00031626788557423174
2099.0	0.00033055843688584646
2100.0	0.00034371098871646834
2101.0	0.00035568293155711906
2102.0	0.00036643570464725946
2103.0	0.00037593491974807986
2104.0	0.0003841504706571093
2105.0	0.00039105662811709477
2106.0	0.00039663211982159726
2107.0	0.0004008601952706387
2108.0	0.0004037286752810649
2109.0	0.00040522998600828045
2110.0	0.0004053611773884827
2111.0	0.0004041239259631351
2112.0	0.000401524522100061
2113.0	0.0003975738416781918
2114.0	0.0003922873023551538
2115.0	0.00038568480458869045
2116.0	0.00037779065763411234
2117.0	0.00036863349079002813
2118.0	0.0003582461502142356
2119.0	0.000346665581679461
2120.0	0.00033393269968565566
2121.0	0.00032009224339091084
2122.0	0.00030519261986653194
2123.0	0.00028928573522416087
2124.0	0.00027242681420243213
2125.0	0.0002546742088389911
2126.0	0.00023608919688940374
2127.0	0.0002167357706879666
2128.0	0.00019668041717671404
2129.0	0.0001759918898575144
2130.0	0.00015474097344826817
2131.0	0.0001330002420475043
2132.0	0.00011084381163254742
2133.0	8.834708773407859e-05
2134.0	6.55865091449678e-05
2135.0	4.263928853345594e-05
2136.0	1.95831508395276e-05
2137.0	-3.5039296599837302e-06
2138.0	-2.6543992729466956e-05
2139.0	-4.9459355107117284e-05
2140.0	-7.21728721062144e-05
2141.0	-9.46081970055134e-05
2142.0	-0.00011669003735731106
2143.0	-0.00013834440735396338
2144.0	-0.00015949887540804022
2145.0	-0.00018008280611845067
2146.0	-0.00020002759581554553
2147.0	-0.0002192669009005284
2148.0	-0.00023773685822033941
2149.0	-0.0002553762967468929
2150.0	-0.0002721269398602311
2151.0	-0.00028793359756754637
2152.0	-0.00030274434802518585
2153.0	-0.0003165107077677082
2154.0	-0.00032918779008682706
2155.0	-0.0003407344510442078
2156.0	-0.0003511134226440666
2157.0	-0.00036029143273597574
2158.0	-0.0003682393112633042
2159.0	-0.000374932082519413
2160.0	-0.0003803490431215007
2161.0	-0.00038447382546040595
2162.0	-0.0003872944464340404
2163.0	-0.0003888033413220883
2164.0	-0.000388997382709778
2165.0	-0.0003878778844191486
2166.0	-0.0003854505904568083
2167.0	-0.00038172564903765616
2168.0	-0.00037671757179426075
2169.0	-0.0003704451783313983
2170.0	-0.0003629315263343263
2171.0	-0.0003542038274878807
2172.0	-0.00034429334951080427
2173.0	-0.0003332353046561539
2174.0	-0.0003210687250737327
2175.0	-0.00030783632547408835
2176.0	-0.000293584353576
2177.0	-0.00027836242885954845
2178.0	-0.0002622233701857959
2179.0	-0.0002452230128806611
2180.0	-0.00022742001591514235
2181.0	-0.00020887565984678558
2182.0	-0.00018965363621706614
2183.0	-0.0001698198291274428
2184.0	-0.00014944208974211224
2185.0	-0.00012859000448798988
2186.0	-0.00010733465774295748
2187.0	-8.574838982047372e-05
2188.0	-6.390455107357874e-05
2189.0	-4.187725295303141e-05
2190.0	-1.9741116863506922e-05
2191.0	2.428978332152769e-06
2192.0	2.4558149307227e-05
2193.0	4.65717609101073e-05
2194.0	6.839567759675926e-05
2195.0	8.995651281034798e-05
2196.0	0.00011118187547040723
2197.0	0.00013200061274434198
2198.0	0.0001523430482882292
2199.0	0.0001721412151600417
2200.0	0.00019132908262772363
2201.0	0.00020984277611612125
2202.0	0.0002276207895611053
2203.0	0.0002446041894658011
2204.0	0.0002607368099828281
2205.0	0.0002759654383778868
2206.0	0.0002902399902629392
2207.0	0.0003035136740231301
2208.0	0.0003157431438985852
2209.0	0.0003268886412210691
2210.0	0.00033691412334666026
2211.0	0.00034578737986717565
2212.0	0.00035348013572695234
2213.0	0.00035996814091613467
2214.0	0.0003652312464572882
2215.0	0.0003692534664489742
2216.0	0.0003720230259770161
2217.0	0.0003735323947523196
2218.0	0.00037377830638230035
2219.0	0.00037276176323162687
2220.0	0.00037048802687655825
2221.0	0.0003669665942057953
2222.0	0.00036221115926903815
2223.0	0.0003562395610223416
2224.0	0.0003490737171667562
2225.0	0.00034073954432325667
2226.0	0.0003312668648328032
2227.0	0.00032068930051487197
2228.0	0.0003090441537615986
2229.0	0.000296372276386442
2230.0	0.00028271792668731676
2231.0	0.0002681286152230594
2232.0	0.0002526549398393684
2233.0	0.000236350410516084
2234.0	0.00021927126464091817
2235.0	0.00020147627334630687
2236.0	0.00018302653957530607
2237.0	0.00016398528856930274
2238.0	0.00014441765149487062
2239.0	0.00012439044294942306
2240.0	0.00010397193310460488
2241.0	8.323161526361395e-05
2242.0	6.223996962287544e-05
2243.0	4.106822404022735e-05
2244.0	1.9788112620711985e-05
2245.0	-1.5283670626888273e-06
2246.0	-2.2809197292640495e-05
2247.0	-4.398258325391188e-05
2248.0	-6.497719498326578e-05
2249.0	-8.572240740854645e-05
2250.0	-0.00010614853766965481
2251.0	-0.00012618707892518804
2252.0	-0.00014577092986088006
2253.0	-0.00016483461913191326
2254.0	-0.000183314523989127
2255.0	-0.0002011490823600736
2256.0	-0.00021827899767860837
2257.0	-0.0002346474357825345
2258.0	-0.00025020021322614855
2259.0	-0.00026488597638472353
2260.0	-0.00027865637075976833
2261.0	-0.00029146619992752266
2262.0	-0.0003032735736094207
2263.0	-0.0003140400443800502
2264.0	-0.00032373073256755706
2265.0	-0.0003323144389416909
2266.0	-0.0003397637448264866
2267.0	-0.0003460550993174828
2268.0	-0.0003511688933273175
2269.0	-0.00035508952022832553
2270.0	-0.0003578054229063292
2271.0	-0.0003593091270858225
2272.0	-0.00035959726083332815
2273.0	-0.00035867056019237204
2274.0	-0.0003565338609504104
2275.0	-0.0003531960765847733
2276.0	-0.0003486701624812595
2277.0	-0.00034297306656515974
2278.0	-0.0003361256665301358
2279.0	-0.00032815269389530055
2280.0	-0.0003190826451649814
2281.0	-0.0003089476804087462
2282.0	-0.00029778350962116453
2283.0	-0.00028562926726177947
2284.0	-0.0002725273754146246
2285.0	-0.00025852339604487146
2286.0	-0.00024366587286593676
2287.0	-0.00022800616336492163
2288.0	-0.0002115982615666116
2289.0	-0.00019449861214667448
2290.0	-0.00017676591653315336
2291.0	-0.0001584609316612924
2292.0	-0.0001396462620708301
2293.0	-0.00012038614605618461
2294.0	-0.00010074623659919258
2295.0	-8.079337783058107e-05
2296.0	-6.0595377780428995e-05
2297.0	-4.022077818932471e-05
2298.0	-1.9738622160905524e-05
2299.0	7.817795576890631e-07
2300.0	2.1271082876636333e-05
2301.0	4.166014445489293e-05
2302.0	6.188025479231078e-05
2303.0	8.186336953773803e-05
2304.0	0.00010154233823525104
2305.0	0.0001208511297399453
2306.0	0.00013972505354787647
2307.0	0.00015810097629864696
2308.0	0.00017591753272702953
2309.0	0.0001931153303594721
2310.0	0.00020963714727343735
2311.0	0.0002254281222618672
2312.0	0.00024043593677155917
2313.0	0.0002546109880128516
2314.0	0.0002679065526686177
2315.0	0.0002802789406630389
2316.0	0.00029168763848490324
2317.0	0.0003020954415960844
2318.0	0.00031146857549330754
2319.0	0.0003197768050301799
2320.0	0.00032699353164654887
2321.0	0.000333095878193642
2322.0	0.0003380647610854604
2323.0	0.00034188494955036193
2324.0	0.00034454511180020226
2325.0	0.00034603784797911314
2326.0	0.00034635970979855876
2327.0	0.00034551120681043115
2328.0	0.0003434967993150887
2329.0	0.0003403248779462896
2330.0	0.00033600773001990817
2331.0	0.00033056149277779887
2332.0	0.00032400609370223103
2333.0	0.00031636517811972284
2334.0	0.00030766602435560895
2335.0	0.00029793944674241747
2336.0	0.00028721968682561116
2337.0	0.00027554429314962
2338.0	0.0002629539900452496
2339.0	0.00024949253587571666
2340.0	0.0002352065712340097
2341.0	0.00022014545761708283
2342.0	0.00020436110713408558
2343.0	0.00018790780383507984
2344.0	0.00017084201727459976
2345.0	0.00015322220894922788
2346.0	0.00013510863227201566
2347.0	0.00011656312676725997
2348.0	9.764890718780023e-05
2349.0	7.84303482732041e-05
2350.0	5.897276588084791e-05
2351.0	3.9342195233430704e-05
2352.0	1.960516703477383e-05
2353.0	-1.7151778743985935e-07
2354.0	-1.9921013950593936e-05
2355.0	-3.957665753414599e-05
2356.0	-5.907219078382523e-05
2357.0	-7.83419852453044e-05
2358.0	-9.732126247676779e-05
2359.0	-0.00011594631159886088
2360.0	-0.00013415470295192588
2361.0	-0.00015188549714503232
2362.0	-0.00016907944879718142
2363.0	-0.00018567920429038583
2364.0	-0.0002016294928751928
2365.0	-0.0002168773104925655
2366.0	-0.00023137209570146255
2367.0	-0.00024506589712888435
2368.0	-0.0002579135318885185
2369.0	-0.0002698727344453306
2370.0	-0.00028090429543635567
2371.0	-0.0002909721899924877
2372.0	-0.000300043695142043
2373.0	-0.000308089495914398
2374.0	-0.0003150837798003588
2375.0	-0.00032100431926596464
2376.0	-0.0003258325420569621
2377.0	-0.0003295535890726457
2378.0	-0.0003321563596302467
2379.0	-0.00033363354398356507
2380.0	-0.0003339816430028685
2381.0	-0.0003332009749665052
2382.0	-0.0003312956694581813
2383.0	-0.00032827364840740374
2384.0	-0.0003241465943539131
2385.0	-0.00031892990605992036
2386.0	-0.0003126426416365025
2387.0	-0.0003053074493924179
2388.0	-0.00029695048665474453
2389.0	-0.00028760132685102906
2390.0	-0.0002772928551818448
2391.0	-0.0002660611532507148
2392.0	-0.00025394537305518375
2393.0	-0.00024098760077812583
2394.0	-0.00022723271085232444
2395.0	-0.00021272821080336622
2396.0	-0.00019752407740668103
2397.0	-0.00018167258472284774
2398.0	-0.00016522812460198748
2399.0	-0.00014824702027317269
2400.0	-0.0001307873336564491
2401.0	-0.00011290866705645532
2402.0	-9.467195991374935e-05
2403.0	-7.613928130648746e-05
2404.0	-5.73736189082635e-05
2405.0	-3.8438665118746985e-05
2406.0	-1.939860109284163e-05
2407.0	-3.178793998711779e-07
2408.0	1.8738993951886206e-05
2409.0	3.7707677388805526e-05
2410.0	5.652421080844586e-05
2411.0	7.512523104757397e-05
2412.0	9.344818505647155e-05
2413.0	0.00011143154006299795
2414.0	0.00012901499002094098
2415.0	0.00014613965765067328
2416.0	0.0001627482913957838
2417.0	0.0001787854566376526
2418.0	0.00019419772052967343
2419.0	0.00020893382983570792
2420.0	0.00022294488118149267
2421.0	0.00023618448315386188
2422.0	0.00024860890971150165
2423.0	0.0002601772444001541
2424.0	0.00027085151489768635
2425.0	0.00028059681744693966
2426.0	0.000289381430769522
2427.0	0.0002971769190894468
2428.0	0.00030395822393275245
2429.0	0.0003097037444076482
2430.0	0.00031439540570890525
2431.0	0.0003180187156303009
2432.0	0.0003205628089096317
2433.0	0.0003220204792722004
2434.0	0.000322388199080204
2435.0	0.0003216661265375664
2436.0	0.00031985810044166097
2437.0	0.0003169716225155609
2438.0	0.0003130178273961842
2439.0	0.0003080114403953419
2440.0	0.00030197072319184423
2441.0	0.00029491740765321566
2442.0	0.0002868766180255556
2443.0	0.0002778767817688925
2444.0	0.0002679495293534048
2445.0	0.00025712958336877693
2446.0	0.00024545463733446774
2447.0	0.00023296522463311974
2448.0	0.00021970457802189666
2449.0	0.00020571848020802886
2450.0	0.0001910551060041025
2451.0	0.00017576485660673012
2452.0	0.00015990018656781256
2453.0	0.00014351542405174498
2454.0	0.000126666584993869
2455.0	0.00010941118179500203
2456.0	9.180802720492286e-05
2457.0	7.391703406278618e-05
2458.0	5.579901157571764e-05
2459.0	3.751545882765936e-05
2460.0	1.9128356219066164e-05
2461.0	6.999555439096781e-07
2462.0	-1.7707430585334367e-05
2463.0	-3.603163925332948e-05
2464.0	-5.421086698742354e-05
2465.0	-7.218387802602816e-05
2466.0	-8.989021040855323e-05
2467.0	-0.00010727037919403947
2468.0	-0.0001242660761258974
2469.0	-0.00014082036507316413
2470.0	-0.000156877872593898
2471.0	-0.00017238497298331938
2472.0	-0.00018728996718907648
2473.0	-0.0002015432549969831
2474.0	-0.0002150974999147004
2475.0	-0.00022790778620556009
2476.0	-0.00023993176755220458
2477.0	-0.0002511298068587512
2478.0	-0.0002614651067303256
2479.0	-0.00027090383020119476
2480.0	-0.000279415211316
2481.0	-0.00028697165520338136
2482.0	-0.0002935488273171905
2483.0	-0.00029912573155745233
2484.0	-0.0003036847770211381
2485.0	-0.0003072118331714881
2486.0	-0.00030969627325398144
2487.0	-0.00031113100582693255
2488.0	-0.00031151249431498793
2489.0	-0.00031084076453432186
2490.0	-0.00030911940017898376
2491.0	-0.00030635552629856627
2492.0	-0.000302559780837741
2493.0	-0.000297746274348571
2494.0	-0.0002919325380261236
2495.0	-0.00028513946025734613
2496.0	-0.00027739121191144964
2497.0	-0.00026871516063803336
2498.0	-0.00025914177447578695
2499.0	-0.0002487045151103426
2500.0	-0.00023743972115445114
2501.0	-0.0002253864818568107
2502.0	-0.00021258650167769446
2503.0	-0.000199083956199839
2504.0	-0.0001849253398717417
2505.0	-0.00017015930610742155
2506.0	-0.00015483650029192398
2507.0	-0.0001390093862650688
2508.0	-0.00012273206687735908
2509.0	-0.00010606009923105463
2510.0	-8.905030523690782e-05
2511.0	-7.176057813168828e-05
2512.0	-5.424968561502344e-05
2513.0	-3.6577070274093496e-05
2514.0	-1.8802647973507804e-05
2515.0	-9.866048935854368e-07
2516.0	1.6810806096195785e-05
2517.0	3.4529469039897356e-05
2518.0	5.210960778691785e-05
2519.0	6.949198748840949e-05
2520.0	8.66181140196879e-05
2521.0	0.00010343043065799348
2522.0	0.00011987251135459412
2523.0	0.00013588924995296744
2524.0	0.00015142704471892798
2525.0	0.00016643397756542174
2526.0	0.00018085998737324427
2527.0	0.00019465703682951341
2528.0	0.00020777927222850008
2529.0	0.00022018317570371055
2530.0	0.00023182770938636173
2531.0	0.00024267445101324632
2532.0	0.0002526877205363959
2533.0	0.00026183469731800115
2534.0	0.00027008552752606573
2535.0	0.00027741342138015213
2536.0	0.00028379473993098484
2537.0	0.00028920907109359067
2538.0	0.00029363929469011394
2539.0	0.00029707163629596285
2540.0	0.0002994957097209438
2541.0	0.00030090454799562593
2542.0	0.0003012946227720968
2543.0	0.00030066585208758027
2544.0	0.0002990215964786473
2545.0	0.00029636864347318075
2546.0	0.0002927171805263717
2547.0	0.0002880807565060488
2548.0	0.00028247623187113886
2549.0	0.00027592371772500266
2550.0	0.0002684465039628689
2551.0	0.00026007097676901706
2552.0	0.00025082652575505126
2553.0	0.00024074544106535058
2554.0	0.00022986280080899936
2555.0	0.0002182163492100526
2556.0	0.00020584636589865554
2557.0	0.0001927955267949093
2558.0	0.00017910875706550044
2559.0	0.00016483307665895314
2560.0	0.00015001743895002966
2561.0	0.0001347125630464861
2562.0	0.0001189707603318252
2563.0	0.00010284575583697489
2564.0	8.639250505005497e-05
2565.0	6.96670067883683e-05
2566.0	5.272611276929012e-05
2567.0	3.5627334527093624e-05
2568.0	1.8428648330811584e-05
2569.0	1.1882987644858643e-06
2570.0	-1.603539836544086e-05
2571.0	-3.3184253129050394e-05
2572.0	-5.0200397912498335e-05
2573.0	-6.702648253581337e-05
2574.0	-8.36058673912485e-05
2575.0	-9.988281395245137e-05
2576.0	-0.00011580267201410195
2577.0	-0.0001313120630335457
2578.0	-0.0001463590589598178
2579.0	-0.00016089335595146379
2580.0	-0.00017486644240246072
2581.0	-0.00018823176071550474
2582.0	-0.0002009448622836664
2583.0	-0.00021296355516500608
2584.0	-0.0002242480439599708
2585.0	-0.00023476106142841942
2586.0	-0.00024446799141139607
2587.0	-0.00025333698265270194
2588.0	-0.0002613390531467129
2589.0	-0.0002684481846708884
2590.0	-0.00027464140719546816
2591.0	-0.00027989887289699535
2592.0	-0.0002842039195378996
2593.0	-0.00028754312301064065
2594.0	-0.00028990633888151154
2595.0	-0.0002912867328067762
2596.0	-0.00029168079973135525
2597.0	-0.00029108837181841016
2598.0	-0.00028951261509616087
2599.0	-0.0002869600148464814
2600.0	-0.00028344034979775655
2601.0	-0.0002789666552222489
2602.0	-0.000273555175075543
2603.0	-0.00026722530335252155
2604.0	-0.00025999951487048686
2605.0	-0.00025190328572557356
2606.0	-0.00024296500370309354
2607.0	-0.00023321586895612466
2608.0	-0.00022268978529920054
2609.0	-0.0002114232424949578
2610.0	-0.00019945518994220592
2611.0	-0.00018682690220155106
2612.0	-0.0001735818368226896
2613.0	-0.00015976548496221413
2614.0	-0.0001454252153050722
2615.0	-0.00013061011182442924
2616.0	-0.00011537080593533567
2617.0	-9.975930361528964e-05
2618.0	-8.382880808178745e-05
2619.0	-6.763353863070112e-05
2620.0	-5.1228546252048536e-05
2621.0	-3.466952664954665e-05
2622.0	-1.801263129850325e-05
2623.0	-1.3142771827267304e-06
2624.0	1.536904414562953e-05
2625.0	3.198095753737689e-05
2626.0	4.846539460354139e-05
2627.0	6.476678281663287e-05
2628.0	8.083023271819134e-05
2629.0	9.660172260280472e-05
2630.0	0.00011202828005731536
2631.0	0.00012705815974590714
2632.0	0.00014164101684467482
2633.0	0.0001557280755448418
2634.0	0.00016927229206123564
2635.0	0.000182228511601406
2636.0	0.00019455361877246087
2637.0	0.00020620668092467213
2638.0	0.00021714908395608422
2639.0	0.00022734466012779074
2640.0	0.00023675980746728486
2641.0	0.0002453636003663308
2642.0	0.00025312789100954833
2643.0	0.00026002740130185613
2644.0	0.00026603980499481585
2645.0	0.0002711457997458651
2646.0	0.0002753291688783596
2647.0	0.0002785768326456046
2648.0	0.00028087888883765563
2649.0	0.00028222864260584466
2650.0	0.00028262262541658067
2651.0	0.00028206060308275387
2652.0	0.00028054557285804127
2653.0	0.0002780837496163737
2654.0	0.0002746845411756517
2655.0	0.00027036051286139385
2656.0	0.0002651273414422824
2657.0	0.0002590037586052221
2658.0	0.00025201148417277296
2659.0	0.0002441751493002099
2660.0	0.00023552220992295939
2661.0	0.00022608285075791145
2662.0	0.00021588988019357247
2663.0	0.00020497861643444925
2664.0	0.00019338676529426658
2665.0	0.0001811542900602126
2666.0	0.00016832327387681636
2667.0	0.00015493777512294322
2668.0	0.0001410436762781643
2669.0	0.00012668852679668745
2670.0	0.00011192138052628156
2671.0	9.679262822754838e-05
2672.0	8.135382576507583e-05
2673.0	6.56575185555171e-05
2674.0	4.975706287017141e-05
2675.0	3.370644459909874e-05
2676.0	1.7560096091992885e-05
2677.0	1.3727116968023211e-06
2678.0	-1.4800937379333369e-05
2679.0	-3.0906188260456085e-05
2680.0	-4.688867101798112e-05
2681.0	-6.269449208928107e-05
2682.0	-7.8270415880752e-05
2683.0	-9.356404394344207e-05
2684.0	-0.00010852399111888013
2685.0	-0.00012310005806336337
2686.0	-0.0001372433995716336
2687.0	-0.0001509066881363621
2688.0	-0.0001640442721957015
2689.0	-0.00017661232854061416
2690.0	-0.00018856900837327533
2691.0	-0.00019987457653030462
2692.0	-0.00021049154340806636
2693.0	-0.00022038478915233745
2694.0	-0.0002295216797015644
2695.0	-0.0002378721743004949
2696.0	-0.00024540892413064356
2697.0	-0.00025210736173400734
2698.0	-0.0002579457809383293
2699.0	-0.0002629054070243522
2700.0	-0.0002669704569087767
2701.0	-0.00027012818915075746
2702.0	-0.0002723689436242224
2703.0	-0.00027368617073342434
2704.0	-0.00027407645008466685
2705.0	-0.00027353949856272924
2706.0	-0.0002720781677964864
2707.0	-0.0002696984310340126
2708.0	-0.0002664093594832474
2709.0	-0.0002622230882097932
2710.0	-0.00025715477171864135
2711.0	-0.00025122252938125666
2712.0	-0.00024444738090372464
2713.0	-0.00023685317206485756
2714.0	-0.0002284664909860594
2715.0	-0.00021931657522618374
2716.0	-0.0002094352100254866
2717.0	-0.0001988566180522247
2718.0	-0.0001876173410337667
2719.0	-0.00017575611368119012
2720.0	-0.0001633137303416769
2721.0	-0.00015033290483750308
2722.0	-0.00013685812397246457
2723.0	-0.0001229354952079259
2724.0	-0.0001086125890293289
2725.0	-9.393827654196685e-05
2726.0	-7.896256284960299e-05
2727.0	-6.373641678398233e-05
2728.0	-4.831159756431714e-05
2729.0	-3.274047897583801e-05
2730.0	-1.7075871664439706e-05
2731.0	-1.3708441497085715e-06
2732.0	1.4321456837277724e-05
2733.0	2.9947986083691484e-05
2734.0	4.545597908469051e-05
2735.0	6.0793130088397044e-05
2736.0	7.590776839557856e-05
2737.0	9.074903232031298e-05
2738.0	0.00010526704022636665
2739.0	0.00011941305806434561
2740.0	0.000133139662847602
2741.0	0.00014640090151850962
2742.0	0.0001591524446736497
2743.0	0.000171351734633877
2744.0	0.0001829581273649869
2745.0	0.00019393302777627979
2746.0	0.0002042400179467842
2747.0	0.0002138449778537082
2748.0	0.00022271619820317574
2749.0	0.00023082448499053566
2750.0	0.0002381432554459566
2751.0	0.00024464862505027443
2752.0	0.00025031948533684833
2753.0	0.000255137572226393
2754.0	0.0002590875246741758
2755.0	0.0002621569334417843
2756.0	0.00026433637983940103
2757.0	0.000265619464318469
2758.0	0.00026600282482904945
2759.0	0.0002654861448909505
2760.0	0.00026407215136239263
2761.0	0.00026176660192488046
2762.0	0.000258578262337657
2763.0	0.00025451887354964453
2764.0	0.0002496031087908866
2765.0	0.00024384852079934903
2766.0	0.00023727547937197366
2767.0	0.00022990709946148257
2768.0	0.00022176916007200526
2769.0	0.00021289001423764435
2770.0	0.00020330049039763072
2771.0	0.00019303378551066824
2772.0	0.0001821253502785863
2773.0	0.00017061276687551806
2774.0	0.00015853561960409222
2775.0	0.00014593535892302154
2776.0	0.00013285515931299365
2777.0	0.00011933977146761027
2778.0	0.00010543536931508987
2779.0	9.118939239324245e-05
2780.0	7.665038411531783e-05
2781.0	6.18678264778412e-05
2782.0	4.68919717726828e-05
2783.0	3.177367187554448e-05
2784.0	1.6564205690069523e-05
2785.0	1.3151053331235136e-06
2786.0	-1.3922018350349648e-05
2787.0	-2.9095650352298956e-05
2788.0	-4.415454555630502e-05
2789.0	-5.904790169442009e-05
2790.0	-7.372553062273191e-05
2791.0	-8.813802733855468e-05
2792.0	-0.00010223693617043578
2793.0	-0.00011597491358228797
2794.0	-0.0001293058870450081
2795.0	-0.00014218520944281787
2796.0	-0.000154569808497189
