f	Total	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
714.2854283426742	2.0054808110745184e-09	5.063957350920919e-10	1.9199755396566552e-10	7.384521528027895e-10	3.2704176020164184e-10	2.030920651296982e-12	2.5553943971057772e-12	1.0801038612275686e-12	1.5595111273281688e-12	3.696987722649345e-10	3.696987722649345e-10	5.464274208068107e-10	5.464274208068107e-10	1.8097373900379796e-10	1.8097373900379796e-10	2.843488993311571e-10	2.843488993311571e-10	1.6741104776733543e-12	1.6741104776733543e-12	2.1442772571340776e-12	2.1442772571340776e-12	1.039788621992262e-12	1.039788621992262e-12	1.4186118411829686e-12	1.4186118411829686e-12
715.2858286629304	2.007952608265164e-09	5.073106241120764e-10	1.9234341658978116e-10	7.397655391001243e-10	3.276381436194015e-10	2.0317362591302494e-12	2.556649411103557e-12	1.0801721481122105e-12	1.5598795283788037e-12	3.703714314268844e-10	3.703714314268844e-10	5.474143293560199e-10	5.474143293560199e-10	1.812986817454979e-10	1.812986817454979e-10	2.8486715892728177e-10	2.8486715892728177e-10	1.6745917993880793e-12	1.6745917993880793e-12	2.145166120043672e-12	2.145166120043672e-12	1.0398296785670914e-12	1.0398296785670914e-12	1.418873332136333e-12	1.418873332136333e-12
716.2862289831867	2.0104283331061627e-09	5.08226360032153e-10	1.9268930703151476e-10	7.410805603061105e-10	3.2823487027035907e-10	2.0325407217186195e-12	2.557889918778702e-12	1.0802348610279987e-12	1.5602392911619306e-12	3.7104455653902657e-10	3.7104455653902657e-10	5.484021961870446e-10	5.484021961870446e-10	1.8162362788021472e-10	1.8162362788021472e-10	2.853856525340921e-10	2.853856525340921e-10	1.6750638461703962e-12	1.6750638461703962e-12	2.146043179756492e-12	2.146043179756492e-12	1.0398653625459794e-12	1.0398653625459794e-12	1.419127188167329e-12	1.419127188167329e-12
717.2866293034429	2.012907979583732e-09	5.09142933589716e-10	1.9303522009252917e-10	7.423972050254045e-10	3.2883193283038314e-10	2.0333340417749567e-12	2.5591159302532764e-12	1.0802920109378024e-12	1.5605904149755461e-12	3.717181397770614e-10	3.717181397770614e-10	5.493910114049749e-10	5.493910114049749e-10	1.8194857235719828e-10	1.8194857235719828e-10	2.859043734026495e-10	2.859043734026495e-10	1.6755266187664573e-12	1.6755266187664573e-12	2.1469084369684857e-12	2.1469084369684857e-12	1.0398956899222399e-12	1.0398956899222399e-12	1.4193734081365277e-12	1.4193734081365277e-12
718.287029623699	2.0153915414436757e-09	5.100603352021444e-10	1.933811505049882e-10	7.437154616521393e-10	3.2942932381829837e-10	2.034116199104808e-12	2.5603274272411893e-12	1.0803436043461569e-12	1.5609328947371792e-12	3.7239217317105756e-10	3.7239217317105756e-10	5.503807648781712e-10	5.503807648781712e-10	1.8227351012820966e-10	1.8227351012820966e-10	2.864233146436372e-10	2.864233146436372e-10	1.6759801117171177e-12	1.6759801117171177e-12	2.1477618722557015e-12	2.1477618722557015e-12	1.0399206646223238e-12	1.0399206646223238e-12	1.4196119914959292e-12	1.4196119914959292e-12
719.2874299439552	2.017879012301834e-09	5.109785552251403e-10	1.9372709303772443e-10	7.450353184568353e-10	3.3002703581414975e-10	2.034887182234585e-12	2.5615244014160927e-12	1.0803896617264607e-12	1.5612667419605529e-12	3.730666488284326e-10	3.730666488284326e-10	5.513714463141237e-10	5.513714463141237e-10	1.825984361850872e-10	1.825984361850872e-10	2.869424694209378e-10	2.869424694209378e-10	1.6764243353103537e-12	1.6764243353103537e-12	2.1486034786565547e-12	2.1486034786565547e-12	1.0399403041401614e-12	1.0399403041401614e-12	1.4198429540903e-12	1.4198429540903e-12
720.2878302642115	2.020370385933394e-09	5.118975842102177e-10	1.9407304253641196e-10	7.463567638331013e-10	3.3062506147848013e-10	2.035646984093735e-12	2.5627068471503627e-12	1.080430181628422e-12	1.5615919560383019e-12	3.7374155895146877e-10	3.7374155895146877e-10	5.523630456271083e-10	5.523630456271083e-10	1.8292334558995158e-10	1.8292334558995158e-10	2.8746183102266127e-10	2.8746183102266127e-10	1.6768592880119373e-12	1.6768592880119373e-12	2.149433249322261e-12	2.149433249322261e-12	1.0399546074606623e-12	1.0399546074606623e-12	1.4200662910190694e-12	1.4200662910190694e-12
721.2882305844677	2.0228656563296397e-09	5.128174130456735e-10	1.944189942342275e-10	7.476797865352057e-10	3.312233939005469e-10	2.0363956164649343e-12	2.5638747805145825e-12	1.080465173017017e-12	1.5619085530066766e-12	3.7441689613096027e-10	3.7441689613096027e-10	5.533555531001084e-10	5.533555531001084e-10	1.8324823375424884e-10	1.8324823375424884e-10	2.879813931642677e-10	2.879813931642677e-10	1.6772849815562876e-12	1.6772849815562876e-12	2.1502511965420376e-12	2.1502511965420376e-12	1.0399635858310076e-12	1.0399635858310076e-12	1.4202820139075832e-12	1.4202820139075832e-12
722.2886309047238	2.025364816992148e-09	5.137380323279441e-10	1.947649430926618e-10	7.490043748875693e-10	3.3182202587157764e-10	2.037133092866122e-12	2.565028218451129e-12	1.0804946637131182e-12	1.562216552968801e-12	3.7509265261184503e-10	3.7509265261184503e-10	5.543489586456967e-10	5.543489586456967e-10	1.8357309582741235e-10	1.8357309582741235e-10	2.885011491991546e-10	2.885011491991546e-10	1.6777014335456908e-12	1.6777014335456908e-12	2.151057335038558e-12	2.151057335038558e-12	1.0399672682892692e-12	1.0399672682892692e-12	1.4204901382624406e-12	1.4204901382624406e-12
723.28903122498	2.027867861318151e-09	5.146594325811294e-10	1.951108841075959e-10	7.503305171151254e-10	3.3242095014480926e-10	2.037859416011343e-12	2.5661671629102393e-12	1.0805186953683534e-12	1.5625159751712494e-12	3.757688206326561e-10	3.757688206326561e-10	5.553432521373037e-10	5.553432521373037e-10	1.838979270406946e-10	1.838979270406946e-10	2.8902109244266517e-10	2.8902109244266517e-10	1.6781086659232908e-12	1.6781086659232908e-12	2.151851670365326e-12	2.151851670365326e-12	1.039965695924276e-12	1.039965695924276e-12	1.4206906865636435e-12	1.4206906865636435e-12
724.2894315452363	2.03037478255151e-09	5.155816043020509e-10	1.9545681210369147e-10	7.516582013149771e-10	3.3302015936331287e-10	2.0385745747247937e-12	2.5672916051349965e-12	1.0805372879862027e-12	1.5628068240698462e-12	3.7644539233664783e-10	3.7644539233664783e-10	5.563384234096143e-10	5.563384234096143e-10	1.8422272243144386e-10	1.8422272243144386e-10	2.8954121608387973e-10	2.8954121608387973e-10	1.678506678921616e-12	1.678506678921616e-12	2.152634188968942e-12	2.152634188968942e-12	1.0399588893332747e-12	1.0399588893332747e-12	1.4208836703014348e-12	1.4208836703014348e-12
725.2898318654925	2.0328855741723068e-09	5.165045381744407e-10	1.958027219432911e-10	7.529874158571079e-10	3.3361964626051035e-10	2.03927857534538e-12	2.568401550964746e-12	1.0805504703544405e-12	1.5630891211608337e-12	3.7712235996353406e-10	3.7712235996353406e-10	5.573344625400879e-10	5.573344625400879e-10	1.845474770354057e-10	1.845474770354057e-10	2.9006151335886054e-10	2.9006151335886054e-10	1.6788954924617472e-12	1.6788954924617472e-12	2.1534048916721856e-12	2.1534048916721856e-12	1.0399468756548278e-12	1.0399468756548278e-12	1.4210691056348858e-12	1.4210691056348858e-12
726.2902321857487	2.0354002294488423e-09	5.174282246392738e-10	1.961486084666483e-10	7.543181489186867e-10	3.34219403392685e-10	2.0399713963822846e-12	2.5694969821530514e-12	1.0805582551463494e-12	1.563362873000871e-12	3.777997156277569e-10	3.777997156277569e-10	5.583313593108538e-10	5.583313593108538e-10	1.8487218592669477e-10	1.8487218592669477e-10	2.905819774377443e-10	2.905819774377443e-10	1.6792751053592318e-12	1.6792751053592318e-12	2.154163755232695e-12	2.154163755232695e-12	1.0399296655580063e-12	1.0399296655580063e-12	1.421246990797888e-12	1.421246990797888e-12
727.2906325060048	2.0379187416031584e-09	5.183526542133062e-10	1.964944667305353e-10	7.556503886735712e-10	3.3481942354135825e-10	2.040653035413295e-12	2.5705778966546483e-12	1.0805606622135667e-12	1.5636280921416561e-12	3.784774516166483e-10	3.784774516166483e-10	5.593291035479821e-10	5.593291035479821e-10	1.8519684439598804e-10	1.8519684439598804e-10	2.9110260170096754e-10	2.9110260170096754e-10	1.6796455290612351e-12	1.6796455290612351e-12	2.154910777106346e-12	2.154910777106346e-12	1.0399072772151493e-12	1.0399072772151493e-12	1.4214173346240038e-12	1.4214173346240038e-12
728.2910328262611	2.0404411036597543e-09	5.192778172683208e-10	1.9684029161681406e-10	7.569841231284899e-10	3.3541969936369744e-10	2.0413235074854155e-12	2.5716443348834696e-12	1.0805577170115952e-12	1.5638848035612655e-12	3.791555600849148e-10	3.791555600849148e-10	5.603276849548944e-10	5.603276849548944e-10	1.8552144747455172e-10	1.8552144747455172e-10	2.9162337940932375e-10	2.9162337940932375e-10	1.6800067879922686e-12	1.6800067879922686e-12	2.1556459768151793e-12	2.1556459768151793e-12	1.0398797333021962e-12	1.0398797333021962e-12	1.4215801648442813e-12	1.4215801648442813e-12
729.2914331465173	2.0429673087028884e-09	5.202037041795765e-10	1.9718607792283055e-10	7.583193403203193e-10	3.3602022340818553e-10	2.0419828231777443e-12	2.572696336523301e-12	1.0805494240891925e-12	1.5641330245723317e-12	3.7983403309037963e-10	3.7983403309037963e-10	5.613270932792451e-10	5.613270932792451e-10	1.8584599013764356e-10	1.8584599013764356e-10	2.921443037342424e-10	2.921443037342424e-10	1.68035889642193e-12	1.68035889642193e-12	2.156369372473709e-12	2.156369372473709e-12	1.0398470357191478e-12	1.0398470357191478e-12	1.421735494709673e-12	1.421735494709673e-12
730.2918334667735	2.0454973495230853e-09	5.211303052099957e-10	1.9753182036076604e-10	7.596560280774054e-10	3.3662098811869075e-10	2.042631023554731e-12	2.573733949036794e-12	1.0805358088553842e-12	1.5643727985861352e-12	3.8051286257554025e-10	3.8051286257554025e-10	5.62327318074031e-10	5.62327318074031e-10	1.8617046729519388e-10	1.8617046729519388e-10	2.926653677525973e-10	2.926653677525973e-10	1.6807019015543802e-12	1.6807019015543802e-12	2.1570810102257813e-12	2.1570810102257813e-12	1.0398092101144314e-12	1.0398092101144314e-12	1.4218833631114209e-12	1.4218833631114209e-12
731.2922337870297	2.048031219036172e-09	5.220576106271921e-10	1.9787751376503463e-10	7.609941742031037e-10	3.372219860474e-10	2.043268140651043e-12	2.5747572094953442e-12	1.0805169060177391e-12	1.5646041610806944e-12	3.811920405297929e-10	3.811920405297929e-10	5.633283488963759e-10	5.633283488963759e-10	1.8649487396655856e-10	1.8649487396655856e-10	2.931865646385178e-10	2.931865646385178e-10	1.6810358413553146e-12	1.6810358413553146e-12	2.1577809199240004e-12	2.1577809199240004e-12	1.039766293267558e-12	1.039766293267558e-12	1.4220237983323881e-12	1.4220237983323881e-12
732.292634107286	2.0505689104257372e-09	5.22985610884516e-10	1.982231529948964e-10	7.6233376684599e-10	3.378232097942652e-10	2.0438941668585193e-12	2.5757661294306732e-12	1.0804927346264244e-12	1.5648271184582482e-12	3.8187155904709746e-10	3.8187155904709746e-10	5.64330175580944e-10	5.64330175580944e-10	1.8681920519798517e-10	1.8681920519798517e-10	2.937078876655239e-10	2.937078876655239e-10	1.6813607183192041e-12	1.6813607183192041e-12	2.1584690974901027e-12	2.1584690974901027e-12	1.0397183052836276e-12	1.0397183052836276e-12	1.4221568042644293e-12	1.4221568042644293e-12
733.2930344275421	2.0531104164277642e-09	5.239142962018814e-10	1.9856873281705642e-10	7.636747939025895e-10	3.384246518830276e-10	2.0445091280879994e-12	2.5767607441237805e-12	1.0804633332971817e-12	1.5650417030852923e-12	3.825514100936555e-10	3.825514100936555e-10	5.653327877882862e-10	5.653327877882862e-10	1.8714345593474304e-10	1.8714345593474304e-10	2.94229330003479e-10	2.94229330003479e-10	1.6816765655660378e-12	1.6816765655660378e-12	2.159145573798232e-12	2.159145573798232e-12	1.0396652845795313e-12	1.0396652845795313e-12	1.4222824167680448e-12	1.4222824167680448e-12
734.2934347477983	2.0556557297048306e-09	5.248436568417703e-10	1.9891424801472765e-10	7.65017243229435e-10	3.390263048489823e-10	2.045113053200263e-12	2.5777410829736896e-12	1.0804287331066852e-12	1.5652479412589614e-12	3.8323158570718215e-10	3.8323158570718215e-10	5.663361751894088e-10	5.663361751894088e-10	1.8746762116422042e-10	1.8746762116422042e-10	2.9475088477080645e-10	2.9475088477080645e-10	1.681983410935937e-12	1.681983410935937e-12	2.1598103768196423e-12	2.1598103768196423e-12	1.0396072593771572e-12	1.0396072593771572e-12	1.4224006595696513e-12	1.4224006595696513e-12
735.2938350680545	2.058204842778691e-09	5.257736830599623e-10	1.9925969342210405e-10	7.663611025717407e-10	3.396281612379038e-10	2.045705963855027e-12	2.578707168737207e-12	1.0803889559414118e-12	1.5654458530920538e-12	3.8391207791898753e-10	3.8391207791898753e-10	5.673403274389657e-10	5.673403274389657e-10	1.877916959248152e-10	1.877916959248152e-10	2.9527254510565275e-10	2.9527254510565275e-10	1.6822812761395666e-12	1.6822812761395666e-12	2.160463518223547e-12	2.160463518223547e-12	1.0395442506882715e-12	1.0395442506882715e-12	1.422511549933795e-12	1.422511549933795e-12
736.2942353883108	2.0607577480850685e-09	5.267043650951433e-10	1.9960506374929972e-10	7.67706359616225e-10	3.402302135260053e-10	2.0462878935680796e-12	2.5796590400203828e-12	1.0803440392113627e-12	1.5656354773805371e-12	3.8459287867065e-10	3.8459287867065e-10	5.68345234128466e-10	5.68345234128466e-10	1.881156751352054e-10	1.881156751352054e-10	2.957943040344524e-10	2.957943040344524e-10	1.6825702008784372e-12	1.6825702008784372e-12	2.1611050237891577e-12	2.1611050237891577e-12	1.03947629460043e-12	1.03947629460043e-12	1.4226151262505857e-12	1.4226151262505857e-12
737.294635708567	2.063314438349442e-09	5.276356934438203e-10	1.9995035407456211e-10	7.690530023605864e-10	3.4083245437822496e-10	2.046858866650609e-12	2.5805967349601737e-12	1.080294022093208e-12	1.5658168527278127e-12	3.852739800842881e-10	3.852739800842881e-10	5.693508850878416e-10	5.693508850878416e-10	1.884395540747208e-10	1.884395540747208e-10	2.9631615483085635e-10	2.9631615483085635e-10	1.6828502251616625e-12	1.6828502251616625e-12	2.1617349156044213e-12	2.1617349156044213e-12	1.0394034289919639e-12	1.0394034289919639e-12	1.4227114272085293e-12	1.4227114272085293e-12
738.2950360288231	2.0658749056151083e-09	5.285676580576817e-10	2.0029555899274462e-10	7.704010181515789e-10	3.4143487600070473e-10	2.047418905076263e-12	2.581520301446653e-12	1.0802389396041017e-12	1.56599002500483e-12	3.859553738215934e-10	3.859553738215934e-10	5.703572695956131e-10	5.703572695956131e-10	1.8876332753839663e-10	1.8876332753839663e-10	2.9683809031242136e-10	2.9683809031242136e-10	1.683121388766594e-12	1.683121388766594e-12	2.162353214109596e-12	2.162353214109596e-12	1.0393256879651432e-12	1.0393256879651432e-12	1.422800491987562e-12	1.422800491987562e-12
739.2954363490793	2.068439141881498e-09	5.295002489074647e-10	2.0064067306051427e-10	7.717503943147684e-10	3.420374706838495e-10	2.04796802713522e-12	2.582429780050363e-12	1.0801788163251046e-12	1.566155027808896e-12	3.866370515820091e-10	3.866370515820091e-10	5.713643769873444e-10	5.713643769873444e-10	1.8908699029639665e-10	1.8908699029639665e-10	2.973601033929129e-10	2.973601033929129e-10	1.6833837118853424e-12	1.6833837118853424e-12	2.1629599378696813e-12	2.1629599378696813e-12	1.0392430991990077e-12	1.0392430991990077e-12	1.4228823507517721e-12	1.4228823507517721e-12
740.2958366693356	2.0710071391518557e-09	5.304334560368538e-10	2.0098569102171005e-10	7.731011182291424e-10	3.426402308654274e-10	2.0485062484480985e-12	2.5833251984941174e-12	1.0801136710615054e-12	1.5663118766716556e-12	3.8731900522975704e-10	3.8731900522975704e-10	5.723721966598116e-10	5.723721966598116e-10	1.8941053733698215e-10	1.8941053733698215e-10	2.978821872023928e-10	2.978821872023928e-10	1.6836372047182755e-12	1.6836372047182755e-12	2.1635551009479313e-12	2.1635551009479313e-12	1.0391556805439263e-12	1.0391556805439263e-12	1.4229570291920465e-12	1.4229570291920465e-12
741.2962369895918	2.073578889462962e-09	5.313672695973507e-10	2.0133060770786825e-10	7.744531773455804e-10	3.432431490035913e-10	2.0490336154116514e-12	2.5842066084464887e-12	1.080043543820916e-12	1.5664606205850702e-12	3.8800122666660777e-10	3.8800122666660777e-10	5.733807180796018e-10	5.733807180796018e-10	1.8973396372854002e-10	1.8973396372854002e-10	2.984043348702689e-10	2.984043348702689e-10	1.6838819143017759e-12	1.6838819143017759e-12	2.164138753183137e-12	2.164138753183137e-12	1.0390634692931945e-12	1.0390634692931945e-12	1.4230245765280552e-12	1.4230245765280552e-12
742.2966373098479	2.0761543848929472e-09	5.32301679769175e-10	2.016754179855868e-10	7.758065591904182e-10	3.43846217586314e-10	2.049550161323051e-12	2.585074051444753e-12	1.0799684636298861e-12	1.5666013022348608e-12	3.886837077833584e-10	3.886837077833584e-10	5.743899307896993e-10	5.743899307896993e-10	1.9005726459905222e-10	1.9005726459905222e-10	2.9892653957053415e-10	2.9892653957053415e-10	1.6841178740221716e-12	1.6841178740221716e-12	2.1647109266221724e-12	2.1647109266221724e-12	1.0389664942374785e-12	1.0389664942374785e-12	1.42308503132176e-12	1.42308503132176e-12
743.2970376301041	2.0787336174984473e-09	5.332366768123096e-10	2.0202011679187267e-10	7.771612512738135e-10	3.4444942921901244e-10	2.0500558783192014e-12	2.5859275278097345e-12	1.0798884419262175e-12	1.5667339244590376e-12	3.8936644059458004e-10	3.8936644059458004e-10	5.753998243713485e-10	5.753998243713485e-10	1.9038043511523393e-10	1.9038043511523393e-10	2.9944879460847943e-10	2.9944879460847943e-10	1.684345079425079e-12	1.684345079425079e-12	2.1652716135054383e-12	2.1652716135054383e-12	1.038864764578311e-12	1.038864764578311e-12	1.4231383933018941e-12	1.4231383933018941e-12
744.2974379503604	2.081316578909169e-09	5.341722506159914e-10	2.0236469890435405e-10	7.785172407257476e-10	3.450527762413549e-10	2.0505507456903704e-12	2.5867670365701725e-12	1.0798034829934288e-12	1.5668584719187504e-12	3.900494167788425e-10	3.900494167788425e-10	5.764103880493628e-10	5.764103880493628e-10	1.9070347027885835e-10	1.9070347027885835e-10	2.999710930057634e-10	2.999710930057634e-10	1.6845635141153467e-12	1.6845635141153467e-12	2.1658207930771847e-12	2.1658207930771847e-12	1.0387582815204397e-12	1.0387582815204397e-12	1.4231846517938252e-12	1.4231846517938252e-12
745.2978382706166	2.083903260651205e-09	5.351083909914413e-10	2.0270915913755458e-10	7.798745146188003e-10	3.456562510354407e-10	2.0510347818490772e-12	2.5875926164487835e-12	1.0797136026282698e-12	1.5669749524592568e-12	3.9073262803796485e-10	3.9073262803796485e-10	5.774216110165646e-10	5.774216110165646e-10	1.9102636511106495e-10	1.9102636511106495e-10	3.004934278525988e-10	3.004934278525988e-10	1.684773190309248e-12	1.684773190309248e-12	2.1663584885665557e-12	2.1663584885665557e-12	1.0386470580893558e-12	1.0386470580893558e-12	1.4232238163413157e-12	1.4232238163413157e-12
746.2982385908728	2.0864936543982726e-09	5.36045087783975e-10	2.030534922378282e-10	7.812330601638018e-10	3.462598458922243e-10	2.0515080124728946e-12	2.5884042852289815e-12	1.079618818070808e-12	1.567083388038416e-12	3.9141606604909727e-10	3.9141606604909727e-10	5.784334824814805e-10	5.784334824814805e-10	1.9134911456523832e-10	1.9134911456523832e-10	3.010157920888595e-10	3.010157920888595e-10	1.6849741308158762e-12	1.6849741308158762e-12	2.1668847152161332e-12	2.1668847152161332e-12	1.0385311085999085e-12	1.0385311085999085e-12	1.4232559032623286e-12	1.4232559032623286e-12
747.2986389111289	2.089087752008686e-09	5.369823311928966e-10	2.0339769311918344e-10	7.825928647482518e-10	3.4686355340621693e-10	2.051970465060114e-12	2.5892020594838126e-12	1.0795191537437156e-12	1.5671838068516971e-12	3.920997228302003e-10	3.920997228302003e-10	5.794459919467438e-10	5.794459919467438e-10	1.9167171377556679e-10	1.9167171377556679e-10	3.015381789448315e-10	3.015381789448315e-10	1.6851663619352532e-12	1.6851663619352532e-12	2.1673994923222545e-12	2.1673994923222545e-12	1.0384104567834425e-12	1.0384104567834425e-12	1.4232809364377982e-12	1.4232809364377982e-12
748.2990392313852	2.091685545230472e-09	5.379201114682639e-10	2.0374175682628086e-10	7.839539157305863e-10	3.4746736627519346e-10	2.0524221714932444e-12	2.5899859788630426e-12	1.0794146404330506e-12	1.5672762419914896e-12	3.9278359049651855e-10	3.9278359049651855e-10	5.804591289686784e-10	5.804591289686784e-10	1.9199415801764504e-10	1.9199415801764504e-10	3.020605817356053e-10	3.020605817356053e-10	1.6853499136157342e-12	1.6853499136157342e-12	2.1679028481408366e-12	2.1679028481408366e-12	1.0382851311931766e-12	1.0382851311931766e-12	1.4232989473929309e-12	1.4232989473929309e-12
749.2994395516414	2.094287025739157e-09	5.388584186987489e-10	2.0408567818958252e-10	7.853162003763548e-10	3.480712769131282e-10	2.05286315547425e-12	2.590756081787983e-12	1.0793053179052494e-12	1.567360729011466e-12	3.934676609266566e-10	3.934676609266566e-10	5.814728830218504e-10	5.814728830218504e-10	1.9231644231536035e-10	1.9231644231536035e-10	3.0258299348272944e-10	3.0258299348272944e-10	1.6855248193864424e-12	1.6855248193864424e-12	2.1683948076684592e-12	2.1683948076684592e-12	1.0381551686122166e-12	1.0381551686122166e-12	1.4233099673960676e-12	1.4233099673960676e-12
750.2998398718976	2.096892185190077e-09	5.397972429592955e-10	2.0442945200844534e-10	7.866797060271639e-10	3.4867527771279245e-10	2.053293447757566e-12	2.5915124158763775e-12	1.0791912250062744e-12	1.5674373098097947e-12	3.9415192596366947e-10	3.9415192596366947e-10	5.824872435952226e-10	5.824872435952226e-10	1.9263856168772177e-10	1.9263856168772177e-10	3.0310540719109174e-10	3.0310540719109174e-10	1.6856911232935065e-12	1.6856911232935065e-12	2.1688754017269642e-12	2.1688754017269642e-12	1.0380206052850282e-12	1.0380206052850282e-12	1.423314032909318e-12	1.423314032909318e-12
751.3002401921538	2.0995010150218517e-09	5.407365744368697e-10	2.0477307318696868e-10	7.880444198458125e-10	3.492793612872976e-10	2.053713086223708e-12	2.5922550280589148e-12	1.0790723910592848e-12	1.5675060297188406e-12	3.948363776307446e-10	3.948363776307446e-10	5.83502200227379e-10	5.83502200227379e-10	1.929605112579715e-10	1.929605112579715e-10	3.036278161009873e-10	3.036278161009873e-10	1.6858488628616676e-12	1.6858488628616676e-12	2.1693446683790416e-12	2.1693446683790416e-12	1.0378814678501614e-12	1.0378814678501614e-12	1.423311181228697e-12	1.423311181228697e-12
752.30064051241	2.1021135066522346e-09	5.416764032955593e-10	2.0511653675739831e-10	7.894103290094016e-10	3.4988352016048565e-10	2.0541220683781225e-12	2.59298391621686e-12	1.0789488220527172e-12	1.5675669048872944e-12	3.9552100790212903e-10	3.9552100790212903e-10	5.845177424524378e-10	5.845177424524378e-10	1.932822862665279e-10	1.932822862665279e-10	3.0415021345491616e-10	3.0415021345491616e-10	1.6859980490362594e-12	1.6859980490362594e-12	2.169802605265148e-12	2.169802605265148e-12	1.037737759996132e-12	1.037737759996132e-12	1.4233014275690776e-12	1.4233014275690776e-12
753.3010408326662	2.104729651397876e-09	5.426167194965566e-10	2.054598375312113e-10	7.907774206586024e-10	3.5048774658616497e-10	2.054520376578423e-12	2.593699065737297e-12	1.0788205184705425e-12	1.5676199282506466e-12	3.9620580848463957e-10	3.9620580848463957e-10	5.855338596057138e-10	5.855338596057138e-10	1.936038817417727e-10	1.936038817417727e-10	3.0467259226675054e-10	3.0467259226675054e-10	1.686138677026855e-12	1.686138677026855e-12	2.1702491919463538e-12	2.1702491919463538e-12	1.0375894805744442e-12	1.0375894805744442e-12	1.4232847598308656e-12	1.4232847598308656e-12
754.3014411529224	2.1073494405112056e-09	5.43557512964345e-10	2.0580297019214097e-10	7.921456818984106e-10	3.5109203287624717e-10	2.0549080339061594e-12	2.594400497003347e-12	1.0786875071554438e-12	1.5676651348762016e-12	3.968907710782003e-10	3.968907710782003e-10	5.865505409740675e-10	5.865505409740675e-10	1.939252925937131e-10	1.939252925937131e-10	3.051949455435593e-10	3.051949455435593e-10	1.686270780583295e-12	1.686270780583295e-12	2.1706844418379265e-12	2.1706844418379265e-12	1.037436655005087e-12	1.037436655005087e-12	1.423261206474762e-12	1.423261206474762e-12
755.3018414731786	2.109972864958153e-09	5.444987734753078e-10	2.0614592942661282e-10	7.935150995610437e-10	3.5169637127302817e-10	2.0552850751005e-12	2.5950882461919797e-12	1.0785498231499978e-12	1.5677025658193368e-12	3.975758873605612e-10	3.975758873605612e-10	5.87567775660244e-10	5.87567775660244e-10	1.942465137224398e-10	1.942465137224398e-10	3.057172661522786e-10	3.057172661522786e-10	1.6863943982243677e-12	1.6863943982243677e-12	2.1711083888674147e-12	2.1711083888674147e-12	1.0372793194819963e-12	1.0372793194819963e-12	1.4232308012572475e-12	1.4232308012572475e-12
756.3022417934349	2.11259991573982e-09	5.454404909434696e-10	2.06488710085234e-10	7.94885660567348e-10	3.5230075422890514e-10	2.0556515144856617e-12	2.595762332542407e-12	1.0784074758314177e-12	1.5677322438411552e-12	3.982611492240646e-10	3.982611492240646e-10	5.885855529089833e-10	5.885855529089833e-10	1.945675401855227e-10	1.945675401855227e-10	3.0623954714953187e-10	3.0623954714953187e-10	1.6865095489409095e-12	1.6865095489409095e-12	2.1715210431192554e-12	2.1715210431192554e-12	1.037117484083656e-12	1.037117484083656e-12	1.4231935569339186e-12	1.4231935569339186e-12
757.302642113691	2.1152305839454696e-09	5.463826554770417e-10	2.0683130719540794e-10	7.962573519734892e-10	3.5290517442852344e-10	2.0560073764356725e-12	2.5964227828428535e-12	1.0782604780366396e-12	1.567754194875902e-12	3.989465487366291e-10	3.989465487366291e-10	5.89603862152874e-10	5.89603862152874e-10	1.9488836722390617e-10	1.9488836722390617e-10	3.0676178184411605e-10	3.0676178184411605e-10	1.686616258309507e-12	1.686616258309507e-12	2.171922426850704e-12	2.171922426850704e-12	1.0369511588047714e-12	1.0369511588047714e-12	1.423149491079461e-12	1.423149491079461e-12
758.3030424339472	2.1178648601268602e-09	5.473252567586465e-10	2.071737155322308e-10	7.97630160345854e-10	3.5350962414616813e-10	2.0563526594589676e-12	2.5970695974020165e-12	1.0781088353449726e-12	1.567768413908834e-12	3.996320774849493e-10	3.996320774849493e-10	5.906226923913553e-10	5.906226923913553e-10	1.952089898169519e-10	1.952089898169519e-10	3.0728396321237913e-10	3.0728396321237913e-10	1.6867145246470582e-12	1.6867145246470582e-12	2.1723125338352578e-12	2.1723125338352578e-12	1.0367803469884601e-12	1.0367803469884601e-12	1.4230986093108626e-12	1.4230986093108626e-12
759.3034427542034	2.1205027350688328e-09	5.48268284657387e-10	2.075159300690774e-10	7.990040725114676e-10	3.5411409591270067e-10	2.0566873467406324e-12	2.597702772788435e-12	1.0779525275500033e-12	1.5677748872090472e-12	4.003177272761857e-10	4.003177272761857e-10	5.916420328735777e-10	5.916420328735777e-10	1.9552940317262424e-10	1.9552940317262424e-10	3.0780608453830493e-10	3.0780608453830493e-10	1.6868043346114973e-12	1.6868043346114973e-12	2.1726913518699598e-12	2.1726913518699598e-12	1.0366050306263736e-12	1.0366050306263736e-12	1.4230409017833298e-12	1.4230409017833298e-12
