f HF LF HF_LF
4.287565196019142988e+00 1.110726194028271022e-44 1.557559781556200496e-46 1.536020328359114687e-46
4.300753137483232180e+00 1.090366338926519884e-44 1.527575153907084191e-46 1.506469898680669753e-46
4.313981643181826975e+00 1.070440877858056376e-44 1.498244014751373168e-46 1.477563280419417366e-46
4.327250837884747625e+00 1.050936513676082003e-44 1.469536019231624596e-46 1.449270708435508010e-46
4.340560846745591839e+00 1.031840624938968532e-44 1.441436907873922585e-46 1.421578074499064066e-46
4.353911795302911614e+00 1.013141215768420427e-44 1.413932766354689793e-46 1.394471618369812932e-46
4.367303809481398069e+00 9.948268703086514982e-45 1.387010016605072411e-46 1.367937918219990001e-46
4.380737015593066275e+00 9.768867112981044349e-45 1.360655408245758715e-46 1.341963881461100550e-46
4.394211540338452515e+00 9.593103623277275181e-45 1.334856010236586531e-46 1.316536735854020953e-46
4.407727510807805338e+00 9.420879134063260697e-45 1.309599202712562493e-46 1.291644020867584711e-46
4.421285054482281929e+00 9.252098895074838590e-45 1.284872729824440198e-46 1.267273638442836187e-46
4.434884299235156924e+00 9.086672217904295418e-45 1.260664760309631973e-46 1.243413911341856867e-46
4.448525373333023225e+00 8.924512212408304973e-45 1.236963305620970962e-46 1.220053016560033215e-46
4.462208405437003478e+00 8.765535544881906806e-45 1.213756913274856173e-46 1.197179659318273465e-46
4.475933524603965097e+00 8.609662216010985928e-45 1.191034404292146699e-46 1.174782817205937024e-46
4.489700860287733519e+00 8.456815356611448214e-45 1.168784866211035038e-46 1.152851732972760997e-46
4.503510542340317002e+00 8.306921039609192444e-45 1.146997646337073101e-46 1.131375907585311915e-46
4.517362701013133197e+00 8.159908106689918626e-45 1.125662345104857010e-46 1.110345093422658377e-46
4.531257466958230395e+00 8.015708008290998912e-45 1.104768809667737373e-46 1.089749287721736540e-46
4.545194971229524761e+00 7.874254655741887842e-45 1.084307127612362655e-46 1.069578726169535397e-46
4.559175345284036673e+00 7.735484284482102157e-45 1.064265680321736498e-46 1.049821988476558995e-46
4.573198720983129739e+00 7.599335327342414982e-45 1.044637146807640714e-46 1.030471840021499338e-46
4.587265230593754239e+00 7.465748297076807394e-45 1.025412320883192016e-46 1.011519215660841416e-46
4.601375006789694133e+00 7.334665677301891619e-45 1.006582175526682326e-46 9.929552281278045352e-47
4.615528182652819389e+00 7.206031821114251890e-45 9.881378963274198075e-47 9.747712003808022518e-47
4.629724891674340981e+00 7.079792856824847503e-45 9.700708760934942906e-47 9.569586601765018486e-47
4.643965267756070325e+00 6.955896600104194448e-45 9.523727095678192833e-47 9.395093347615049874e-47
4.658249445211681383e+00 6.834292472128418107e-45 9.350351883469167007e-47 9.224151457736737716e-47
4.672577558767977202e+00 6.714931423165647611e-45 9.180502958563386209e-47 9.056682042097428118e-47
4.686949743566163562e+00 6.597765861162280630e-45 9.014102025601747613e-47 8.892608056309629875e-47
4.701366135163118187e+00 6.482749584997566277e-45 8.851072611984279784e-47 8.731854254053643471e-47
4.715826869532674159e+00 6.369837721971450178e-45 8.691340022162553434e-47 8.574347141453241622e-47
4.730332083066902449e+00 6.258986669242263156e-45 8.534831293355370647e-47 8.420014932916193151e-47
4.744881912577394445e+00 6.150154038900518999e-45 8.381475152029292824e-47 8.268787507792076866e-47
4.759476495296555143e+00 6.043298606382624437e-45 8.231201971406768333e-47 8.120596368096876793e-47
4.774115968878896332e+00 5.938380262002542557e-45 8.083943731456147422e-47 7.975374598714965631e-47
4.788800471402336001e+00 5.835359965347835473e-45 7.939633978171985575e-47 7.833056826966831681e-47
4.803530141369501294e+00 5.734199702392278441e-45 7.798207785528166934e-47 7.693579184831370042e-47
4.818305117709032359e+00 5.634862444999170996e-45 7.659601717951522663e-47 7.556879271721447513e-47
4.833125539776893298e+00 5.537312112778056806e-45 7.523753793710582609e-47 7.422896118195566514e-47
4.847991547357690223e+00 5.441513537087183375e-45 7.390603449758315994e-47 7.291570151125905153e-47
4.862903280665983985e+00 5.347432426970858997e-45 7.260091507626773677e-47 7.162843159927114986e-47
4.877860880347618000e+00 5.255035336968546468e-45 7.132160139910573502e-47 7.036658263393604232e-47
4.892864487481039859e+00 5.164289636656657688e-45 7.006752838384792545e-47 6.912959878160165507e-47
4.907914243578635372e+00 5.075163481782064282e-45 6.883814382603552296e-47 6.791693687660074314e-47
4.923010290588063498e+00 4.987625786905696921e-45 6.763290809760840381e-47 6.672806612339632796e-47
4.938152770893592169e+00 4.901646199403073128e-45 6.645129385638084678e-47 6.556246780955342149e-47
4.953341827317444768e+00 4.817195074863452122e-45 6.529278575863135863e-47 6.441963502199453830e-47
4.968577603121145714e+00 4.734243453601965991e-45 6.415688019030429366e-47 6.329907238157149600e-47
4.983860242006868724e+00 4.652763038371220875e-45 6.304308499758977464e-47 6.220029577724453374e-47
4.999189888118797498e+00 4.572726173172968571e-45 6.195091923290854212e-47 6.112283211544981763e-47
5.014566686044481969e+00 4.494105823043111857e-45 6.087991290690085651e-47 6.006621907548014861e-47
5.029990780816204321e+00 4.416875554735555930e-45 5.982960674828383888e-47 5.903000487267855908e-47
5.045462317912342343e+00 4.341009518405137559e-45 5.879955197062401124e-47 5.801374802853368069e-47
5.060981443258746992e+00 4.266482430010343659e-45 5.778931005114719986e-47 5.701701715261160810e-47
5.076548303230116410e+00 4.193269554570550053e-45 5.679845251187404756e-47 5.603939072689374576e-47
5.092163044651376147e+00 4.121346690137788091e-45 5.582656070962115445e-47 5.508045689886043168e-47
5.107825814799062947e+00 4.050690152452644678e-45 5.487322563467799644e-47 5.413981328312953487e-47
5.123536761402717410e+00 3.981276760271996544e-45 5.393804771187622373e-47 5.321706676553045888e-47
5.139296032646273105e+00 3.913083821317436768e-45 5.302063661149119696e-47 5.231183331684580383e-47
5.155103777169459001e+00 3.846089118785890988e-45 5.212061106459342659e-47 5.142373781097020244e-47
5.170960144069195685e+00 3.780270898418787201e-45 5.123759868143474349e-47 5.055241384610770861e-47
5.186865282901008456e+00 3.715607856137430957e-45 5.037123577848227297e-47 4.969750357447244041e-47
5.202819343680429753e+00 3.652079126079577727e-45 4.952116720879262194e-47 4.885865753529607514e-47
5.218822476884422912e+00 3.589664269181091628e-45 4.868704619328698376e-47 4.803553448879306633e-47
5.234874833452793474e+00 3.528343262186170139e-45 4.786853416112855991e-47 4.722780125904610599e-47
5.250976564789617385e+00 3.468096487050242950e-45 4.706530058793481972e-47 4.643513257483719436e-47
5.267127822764669176e+00 3.408904720752460962e-45 4.627702284305134541e-47 4.565721091935561743e-47
5.283328759714852829e+00 3.350749125507990998e-45 4.550338603397066464e-47 4.489372637718134246e-47
5.299579528445637067e+00 3.293611239314711699e-45 4.474408285516807246e-47 4.414437648561096968e-47
5.315880282232501308e+00 3.237472966856097399e-45 4.399881343799925513e-47 4.340886608706443706e-47
5.332231174822376296e+00 3.182316570715365399e-45 4.326728520457456659e-47 4.268690718540194689e-47
5.348632360435098931e+00 3.128124662927496868e-45 4.254921271832390057e-47 4.197821879906424743e-47
5.365083993764861781e+00 3.074880196788814672e-45 4.184431753955287793e-47 4.128252681910216731e-47
5.381586229981676794e+00 3.022566458985775733e-45 4.115232807787317454e-47 4.059956386420589340e-47
5.398139224732836361e+00 2.971167061972240309e-45 4.047297944940948982e-47 3.992906914041417008e-47
5.414743134144378800e+00 2.920665936624299576e-45 3.980601332847828996e-47 3.927078829547898330e-47
5.431398114822569845e+00 2.871047325109623618e-45 3.915117780422910438e-47 3.862447327808643304e-47
5.448104323855369913e+00 2.822295774020732463e-45 3.850822723306146441e-47 3.798988219300167657e-47
5.464861918813920028e+00 2.774396127733564557e-45 3.787692209463128686e-47 3.736677915973725058e-47
5.481671057754028631e+00 2.727333521971640582e-45 3.725702884343114780e-47 3.675493416694062493e-47
5.498531899217659280e+00 2.681093377585046700e-45 3.664831976268465737e-47 3.615412292906403253e-47
5.515444602234431670e+00 2.635661394525455226e-45 3.605057281690719875e-47 3.556412674176388052e-47
5.532409326323114662e+00 2.591023546039836989e-45 3.546357150445136236e-47 3.498473233731803308e-47
5.549426231493135298e+00 2.547166073001921073e-45 3.488710470995341472e-47 3.441573173996609419e-47
5.566495478246087814e+00 2.504075478469590457e-45 3.432096655628157107e-47 3.385692212080120058e-47
5.583617227577246211e+00 2.461738522394523109e-45 3.376495625682358292e-47 3.330810565301622997e-47
5.600791640977081265e+00 2.420142216492409897e-45 3.321887796814354473e-47 3.276908936753599674e-47
5.618018880432788187e+00 2.379273819303594892e-45 3.268254064404223857e-47 3.223968501004865365e-47
5.635299108429809856e+00 2.339120831376501689e-45 3.215575789013360008e-47 3.171970889856122705e-47
5.652632487953371587e+00 2.299670990630828936e-45 3.163834781726816179e-47 3.120898177986671749e-47
5.670019182490018572e+00 2.260912267857303096e-45 3.113013290151380919e-47 3.070732869241842670e-47
5.687459356029158641e+00 2.222832862349809987e-45 3.063093984110092078e-47 3.021457882627702180e-47
5.704953173064605032e+00 2.185421197716460724e-45 3.014059941696143559e-47 2.973056538659083808e-47
5.722500798596133365e+00 2.148665917782088693e-45 2.965894635791855496e-47 2.925512546162208953e-47
5.740102398131032402e+00 2.112555882655483431e-45 2.918581920498801665e-47 2.878809988994348824e-47
5.757758137685669020e+00 2.077080164925565068e-45 2.872106018090549106e-47 2.832933313274904472e-47
5.775468183787054066e+00 2.042228045971892676e-45 2.826451506216191596e-47 2.787867314863183192e-47
5.793232703474409995e+00 2.007989012416479246e-45 2.781603305522522361e-47 2.743597127246738354e-47
5.811051864300749159e+00 1.974352752707972067e-45 2.737546667513301739e-47 2.700108209663500633e-47
5.828925834334452105e+00 1.941309153802340563e-45 2.694267162961875351e-47 2.657386335764768504e-47
5.846854782160855635e+00 1.908848298002183184e-45 2.651750670595946616e-47 2.615417582546648924e-47
5.864838876883839980e+00 1.876960459890219945e-45 2.609983366251167892e-47 2.574188319740105076e-47
5.882878288127423971e+00 1.845636103403900553e-45 2.568948947061376067e-47 2.533682509634683114e-47
5.900973186037368201e+00 1.814865879022026804e-45 2.528547208583098296e-47 2.493802506837863207e-47
5.919123741282775519e+00 1.784640621084074561e-45 2.488859834939597790e-47 2.454627598115509068e-47
5.937330125057702190e+00 1.754951345213531871e-45 2.449873889475139329e-47 2.416145030610634047e-47
5.955592509082776154e+00 1.725789245894693851e-45 2.411576692294052028e-47 2.378342304711770228e-47
5.973911065606811732e+00 1.697145694143722861e-45 2.373955811960526494e-47 2.341207165938201235e-47
5.992285967408434111e+00 1.669012235336521513e-45 2.336999057380986993e-47 2.304727597006473420e-47
6.010717387797714473e+00 1.641380587144313629e-45 2.300694470298335755e-47 2.268891810494783723e-47
6.029205500617799807e+00 1.614242637614767215e-45 2.265030318140321368e-47 2.233688241855237500e-47
6.047750480246551597e+00 1.587590443386729298e-45 2.229995087326760715e-47 2.199105542875585007e-47
6.066352501598196945e+00 1.561416228047038434e-45 2.195577476774039738e-47 2.165132575336172183e-47
6.085011740124971702e+00 1.535712380633906025e-45 2.161766392077101475e-47 2.131758405329177536e-47
6.103728371818778697e+00 1.510471454281617955e-45 2.128550939867260287e-47 2.098972297752104138e-47
6.122502573212845967e+00 1.485686165039145237e-45 2.095920422525094287e-47 2.066763711150455725e-47
6.141334521383393863e+00 1.461349390837413467e-45 2.063864333241055562e-47 2.035122292901906332e-47
6.160224393951303057e+00 1.437454170642667197e-45 2.032372351354984501e-47 2.004037874675716335e-47
6.179172369083792304e+00 1.413993703772943894e-45 2.001434338071899486e-47 1.973500468261585571e-47
6.198178625496095329e+00 1.390961349429577035e-45 1.971040332289498446e-47 1.943500261511646955e-47
6.217243342453147470e+00 1.368350626413175668e-45 1.941180546816611872e-47 1.914027614666468265e-47
6.236366699771284772e+00 1.346155213056187150e-45 1.911845364697085137e-47 1.885073056788003501e-47
6.255548877819924414e+00 1.324368947401983546e-45 1.883025335901280330e-47 1.856627282554932055e-47
6.274790057523278008e+00 1.302985827604260044e-45 1.854711173919301133e-47 1.828681148966838726e-47
6.294090420362054239e+00 1.282000012614618709e-45 1.826893752943999345e-47 1.801225672627415173e-47
6.313450148375169491e+00 1.261405823138202401e-45 1.799564104823905350e-47 1.774252026809128751e-47
6.332869424161467364e+00 1.241197742905192308e-45 1.772713416365865792e-47 1.747751538863848218e-47
6.352348430881439079e+00 1.221370420259667577e-45 1.746333026798177187e-47 1.721715687795367751e-47
6.371887352258950976e+00 1.201918670136132207e-45 1.720414425069039108e-47 1.696136101679001328e-47
6.391486372582978248e+00 1.182837476388254796e-45 1.694949247687982708e-47 1.671004555615227044e-47
6.411145676709343988e+00 1.164121994583111926e-45 1.669929276226946011e-47 1.646312969360823427e-47
6.430865450062459132e+00 1.145767555236727966e-45 1.645346435159198154e-47 1.622053405295997029e-47
6.450645878637075725e+00 1.127769667572471838e-45 1.621192789793263077e-47 1.598218066492780852e-47
6.470487149000038407e+00 1.110124023839252276e-45 1.597460544004952532e-47 1.574799294596578715e-47
6.490389448292045671e+00 1.092826504244921787e-45 1.574142038317068766e-47 1.551789568055687988e-47
6.510352964229411121e+00 1.075873182583507593e-45 1.551229747860916822e-47 1.529181500247143504e-47
6.530377885105843383e+00 1.059260332602524951e-45 1.528706409853424104e-47 1.506958245978088717e-47
6.550464399794210912e+00 1.042984435226080921e-45 1.506574637952376770e-47 1.485122279839485215e-47
6.570612697748328124e+00 1.027042186688480107e-45 1.484827470036002122e-47 1.463666775150335964e-47
6.590822969004745069e+00 1.011430507724763802e-45 1.463457898561135422e-47 1.442584865762334941e-47
6.611095404184534452e+00 9.961465539017416091e-46 1.442459041002843385e-47 1.421869811865612734e-47
6.631430194495094632e+00 9.811877272479096401e-46 1.421824138272235910e-47 1.401514998645971975e-47
6.651827531731950849e+00 9.665516893331744479e-46 1.401546552736981074e-47 1.381513934575624622e-47
6.672287608280560889e+00 9.522363759682126790e-46 1.381619766496741329e-47 1.361860249972754259e-47
6.692810617118136740e+00 9.382400137451008412e-46 1.362037379596649858e-47 1.342547695524273391e-47
6.713396751815459140e+00 9.245611386306735582e-46 1.342771143598524957e-47 1.323548800561581993e-47
6.734046206538704560e+00 9.111986169090480001e-46 1.323836542855646011e-47 1.304878590873149865e-47
6.754759176051278402e+00 8.981516687438138728e-46 1.305228250102418160e-47 1.286531878312787308e-47
6.775535855715649092e+00 8.854198947783652743e-46 1.286940314574288593e-47 1.268502876021875892e-47
6.796376441495193710e+00 8.730033061195712989e-46 1.268966894767851905e-47 1.250785910777383771e-47
6.817281129956042740e+00 8.609023582502465235e-46 1.251302256674140438e-47 1.233375421723132404e-47
6.838250118268939914e+00 8.491179893837589970e-46 1.233940772114669974e-47 1.216265959242855640e-47
6.859283604211095842e+00 8.376516639469118604e-46 1.216876917033978765e-47 1.199452183837362361e-47
6.880381786168054958e+00 8.265054219525637063e-46 1.200105269735365756e-47 1.182928864996834464e-47
6.901544863135566921e+00 8.156819351419053906e-46 1.183620509286309768e-47 1.166690880292246459e-47
6.922773034721467766e+00 8.051845709803658591e-46 1.167417413807541387e-47 1.150733214413146799e-47
6.944066501147554860e+00 7.950174657557221960e-46 1.151490858828007596e-47 1.135050958333710390e-47
6.965425463251482263e+00 7.851856082421336731e-46 1.135835815595637195e-47 1.119639308504840251e-47
6.986850122488649895e+00 7.756949357110594084e-46 1.120447349484525518e-47 1.104493566214643788e-47
7.008340680934106892e+00 7.665524443844106420e-46 1.105320618362658681e-47 1.089609136990511392e-47
7.029897341284456758e+00 7.577663168426362447e-46 1.090450870972638207e-47 1.074981530099052675e-47
7.051520306859768716e+00 7.493460694175784011e-46 1.075833445327027190e-47 1.060606358150712329e-47
7.073209781605496183e+00 7.413027232117869402e-46 1.061463767156510539e-47 1.046479336850732838e-47
7.094965970094397889e+00 7.336490031594331290e-46 1.047337348341103570e-47 1.032596284832450837e-47
7.116789077528472340e+00 7.263995705153459389e-46 1.033449785348749712e-47 1.018953123599388306e-47
7.138679309740886936e+00 7.195712953216496454e-46 1.019796757696915524e-47 1.005545877591629051e-47
7.160636873197923968e+00 7.131835769284091882e-46 1.006374026483933695e-47 9.923706744201903437e-48
7.182661975000929289e+00 7.072587225125490704e-46 9.931774328461775312e-48 9.794237451236033102e-48
7.204754822888260080e+00 7.018223959267841407e-46 9.802028965044070110e-48 9.667014245943937920e-48
7.226915625237247731e+00 6.969041522663542569e-46 9.674464143111534186e-48 9.542001520718625064e-48
7.249144591066162491e+00 6.925380774477193363e-46 9.549040587750231594e-48 9.419164716502734900e-48
7.271441930036185219e+00 6.887635571325236554e-46 9.425719767160002985e-48 9.298470329122877748e-48
7.293807852453386253e+00 6.856262058948457692e-46 9.304463877915986825e-48 9.179885913780726879e-48
7.316242569270705154e+00 6.831789961277902159e-46 9.185235831663371536e-48 9.063380089571520739e-48
7.338746292089944667e+00 6.814836375278203414e-46 9.067999241031066834e-48 8.948922540814852334e-48
7.361319233163762910e+00 6.806122730663338598e-46 8.952718407021131546e-48 8.836484015968069995e-48
7.383961605397679762e+00 6.806495776201969759e-46 8.839358305004386994e-48 8.726036319439232285e-48
7.406673622352079711e+00 6.816953728643162471e-46 8.727884572301219546e-48 8.617552296719663313e-48
7.429455498244228018e+00 6.838679094800305578e-46 8.618263495218275286e-48 8.511005807524824442e-48
7.452307447950295760e+00 6.873080195936019588e-46 8.510461996579558658e-48 8.406371683787490491e-48
7.475229687007377777e+00 6.921844146644046612e-46 8.404447623230120682e-48 8.303625666653513415e-48
7.498222431615532813e+00 6.987005064306107052e-46 8.300188534031657071e-48 8.202744316237902077e-48
7.521285898639822776e+00 7.071032748836159411e-46 8.197653488022046340e-48 8.103704885351192028e-48
7.544420305612350219e+00 7.176949199720823181e-46 8.096811832255040736e-48 8.006485146273146781e-48
7.567625870734320692e+00 7.308483468030711987e-46 7.997633491212970126e-48 7.911063159688266189e-48
7.590902812878091765e+00 7.470280029589316025e-46 7.900088954341213468e-48 7.817416967227407342e-48
7.614251351589243377e+00 7.668183005223926151e-46 7.804149265714519745e-48 7.725524193876991463e-48
7.637671707088646400e+00 7.909629637126134491e-46 7.709786012933729085e-48 7.635361537595544769e-48
7.661164100274539202e+00 8.204203996099529116e-46 7.616971316530116902e-48 7.546904126239022500e-48
7.684728752724610423e+00 8.564430377540915832e-46 7.525677819151578815e-48 7.460124720275663670e-48
7.708365886698094194e+00 9.006933214422039276e-46 7.435878675657143647e-48 7.374992744809510588e-48
7.732075725137858235e+00 9.554171363822526145e-46 7.347547542719846345e-48 7.291473139707431859e-48
7.755858491672514177e+00 1.023709766126511363e-45 7.260658569106908039e-48 7.209525033561783687e-48
7.779714410618519871e+00 1.109935626190321073e-45 7.175186385776286112e-48 7.129100268722323519e-48
7.803643706982303030e+00 1.220412852900500929e-45 7.091106096647013951e-48 7.050141841252688699e-48
7.827646606462375090e+00 1.364573207072814227e-45 7.008393268803005652e-48 6.972582365391958264e-48
7.851723335451465502e+00 1.557016944478661713e-45 6.927023923868946211e-48 6.896342734893317615e-48
7.875874121038658693e+00 1.821351378285258710e-45 6.846974528399079001e-48 6.821331216708969101e-48
7.900099191011528355e+00 2.197836295781922052e-45 6.768221985732900163e-48 6.747443279856644268e-48
7.924398773858293943e+00 2.759868253382652792e-45 6.690743626877899142e-48 6.674562497059594711e-48
7.948773098769968293e+00 3.653294498773596931e-45 6.614517202327849347e-48 6.602562851105207191e-48
7.973222395642525662e+00 5.203542929986598776e-45 6.539520873662305137e-48 6.531312686237171510e-48
7.997746895079068885e+00 8.267225938984496951e-45 6.465733205490304472e-48 6.460680357554830176e-48
8.022346828392000972e+00 1.576330217028920004e-44 6.393133157304056619e-48 6.390541341116074168e-48
8.047022427605210027e+00 4.372454916070882380e-44 6.321700076169281456e-48 6.320786216210254638e-48
8.071773925456254162e+00 4.592392270587238658e-43 6.251413688420922526e-48 6.251328591942163479e-48
8.096601555398564187e+00 2.686768189314260560e-43 6.182254092847752977e-48 6.182111842443001100e-48
8.121505551603638295e+00 3.434646954501504502e-44 6.114201752943824545e-48 6.113113524374140642e-48
8.146486148963250074e+00 1.264390744619045370e-44 6.047237489960654530e-48 6.044346643141481946e-48
8.171543583091668950e+00 6.516590652070243967e-45 5.981342475699826735e-48 5.975857452638138443e-48
8.196678090327884192e+00 3.981830471641808132e-45 5.916498225708778163e-48 5.907720098229947721e-48
8.221889907737820025e+00 2.700336348577623597e-45 5.852686592781580309e-48 5.840028962472629245e-48
8.247179273116595155e+00 1.966157244641050326e-45 5.789889759931729211e-48 5.772889900834417977e-48
8.272546424990741443e+00 1.507790342179975772e-45 5.728090234360272760e-48 5.706411596670586502e-48
8.297991602620470530e+00 1.203010884411501231e-45 5.667270840772204779e-48 5.640698044165350620e-48
8.323515046001922713e+00 9.903124952449526075e-46 5.607414715527713068e-48 5.575842799475583344e-48
8.349116995869431790e+00 8.360549867567242615e-46 5.548505300278882529e-48 5.511925234537974185e-48
8.374797693697793477e+00 7.206075308510518449e-46 5.490526336225982124e-48 5.449008693876726519e-48
8.400557381704553350e+00 6.319040146759289931e-46 5.433461858312853169e-48 5.387140233031564924e-48
8.426396302852275255e+00 5.622054229920204768e-46 5.377296189302883817e-48 5.326351519336190273e-48
8.452314700850847018e+00 5.063683549513062435e-46 5.322013934559713266e-48 5.266660474651293739e-48
8.478312820159770169e+00 4.608697594517109858e-46 5.267599976282136215e-48 5.208073296111773934e-48
8.504390905990472760e+00 4.232330767804398773e-46 5.214039468491457370e-48 5.150586578862971493e-48
8.530549204308615074e+00 3.916777171053123098e-46 5.161317831321793494e-48 5.094189349971226850e-48
8.556787961836413103e+00 3.648979206389040703e-46 5.109420746494447529e-48 5.038864902205088301e-48
8.583107426054965572e+00 3.419192435116301711e-46 5.058334151811001340e-48 4.984592371250772424e-48
8.609507845206586296e+00 3.220030699963296305e-46 5.008044236583756195e-48 4.931348044974451695e-48
8.635989468297154303e+00 3.045816562330107796e-46 4.958537436506792862e-48 4.879106415876593369e-48
8.662552545098447965e+00 2.892130587560707351e-46 4.909800429349528952e-48 4.827841004900836199e-48
8.689197326150509326e+00 2.755492976686246228e-46 4.861820130014547871e-48 4.777524988073748074e-48
8.715924062764008440e+00 2.633135022997684570e-46 4.814583686204888237e-48 4.728131660911712408e-48
8.742733007022609470e+00 2.522832623939622160e-46 4.768078474041852431e-48 4.679634771480910603e-48
8.769624411785349238e+00 2.422783361651713776e-46 4.722292093556924283e-48 4.632008749850156023e-48
8.796598530689026418e+00 2.331514627926234867e-46 4.677212364576426468e-48 4.585228858008571766e-48
8.823655618150587188e+00 2.247814171465552074e-46 4.632827322706603037e-48 4.539271279350749096e-48
8.850795929369530413e+00 2.170677043819374301e-46 4.589125215106873905e-48 4.494113163016192545e-48
8.878019720330311060e+00 2.099264677803582832e-46 4.546094496541970366e-48 4.449732635835487383e-48
8.905327247804754265e+00 2.032873038877837892e-46 4.503723825496849533e-48 4.406108791202221650e-48
8.932718769354483612e+00 1.970907629362226264e-46 4.462002060571755669e-48 4.363221662352643268e-48
8.960194543333338757e+00 1.912863716983599150e-46 4.420918256446599646e-48 4.321052184852148015e-48
8.987754828889826797e+00 1.858310580926777010e-46 4.380461660342441852e-48 4.279582153240846573e-48
9.015399885969552329e+00 1.806878872596728560e-46 4.340621708643832143e-48 4.238794174483805273e-48
9.043129975317681257e+00 1.758250409635382848e-46 4.301388023168640898e-48 4.198671619862693766e-48
9.070945358481390386e+00 1.712149884554746689e-46 4.262750407837870736e-48 4.159198577518947756e-48
9.098846297812340111e+00 1.668338090095619009e-46 4.224698845305151716e-48 4.120359806239841689e-48
9.126833056469145333e+00 1.626606353810085675e-46 4.187223493754442100e-48 4.082140691344556845e-48
9.154905898419864130e+00 1.586771942525756727e-46 4.150314683562727956e-48 4.044527202779292227e-48
9.183065088444477553e+00 1.548674249205497833e-46 4.113962914224263224e-48 4.007505856010618089e-48
9.211310892137396067e+00 1.512171614415713867e-46 4.078158851398714015e-48 3.971063675666012971e-48
9.239643575909957107e+00 1.477138665033908706e-46 4.042893323639227841e-48 3.935188161477381302e-48
9.268063406992945730e+00 1.443464076860213895e-46 4.008157319634033472e-48 3.899867257253253583e-48
9.296570653439108156e+00 1.411048685980543776e-46 3.973941985310298854e-48 3.865089322132877543e-48
9.325165584125683083e+00 1.379803888565650356e-46 3.940238620916535418e-48 3.830843104100450114e-48
9.353848468756940093e+00 1.349650280033439455e-46 3.907038678412542719e-48 3.797117715908302919e-48
9.382619577866714522e+00 1.320516493836110138e-46 3.874333758557592124e-48 3.763902612681684441e-48
9.411479182820974287e+00 1.292338207240778683e-46 3.842115608529896798e-48 3.731187571830508159e-48
9.440427555820358307e+00 1.265057287395262726e-46 3.810376119010822750e-48 3.698962674110142157e-48
9.469464969902771756e+00 1.238621055620191511e-46 3.779107321964963051e-48 3.667218286846579258e-48
9.498591698945933359e+00 1.212981651714419752e-46 3.748301387962482529e-48 3.635945048102795064e-48
9.527808017669974205e+00 1.188095483141570414e-46 3.717950623906445854e-48 3.605133852474640229e-48
9.557114201640025897e+00 1.163922746406270877e-46 3.688047470454480710e-48 3.574775837723987781e-48
9.586510527268819359e+00 1.140427010159732468e-46 3.658584499902594042e-48 3.544862372873471044e-48
9.615997271819292536e+00 1.117574851050610251e-46 3.629554413794498043e-48 3.515385046960691633e-48
9.645574713407201628e+00 1.095335534980836548e-46 3.600950040774301599e-48 3.486335658861194464e-48
9.675243131003751884e+00 1.073680737339957266e-46 3.572764334362845225e-48 3.457706207787039191e-48
9.705002804438221276e+00 1.052584296999733513e-46 3.544990370858968501e-48 3.429488884588577562e-48
9.734854014400603717e+00 1.032021999418001185e-46 3.517621347297270821e-48 3.401676063717362950e-48
9.764797042444254060e+00 1.011971385088607103e-46 3.490650579388735137e-48 3.374260295731912826e-48
9.794832170988550857e+00 9.924115799438539533e-47 3.464071499524304449e-48 3.347234300357847698e-48
9.824959683321546677e+00 9.733231449557407971e-47 3.437877654916681537e-48 3.320590960131731267e-48
9.855179863602653967e+00 9.546879424723830434e-47 3.412062705623058231e-48 3.294323314340741413e-48
9.885492996865313131e+00 9.364890172084580312e-47 3.386673666347593686e-48 3.268474145434092138e-48
9.915899369019697929e+00 9.187104900765666853e-47 3.361666762160447985e-48 3.243001623521232998e-48
9.946399266855388888e+00 9.013374633309813683e-47 3.337018757986610311e-48 3.217883173932033955e-48
9.976992978044096461e+00 8.843559356461313343e-47 3.312723770616800613e-48 3.193112434963501589e-48
1.000768079114236819e+01 8.677527259614607930e-47 3.288777499094271907e-48 3.168684549386690867e-48
1.003846299559431365e+01 8.515154050871621785e-47 3.265177028092066481e-48 3.144595973719156205e-48
1.006933988173431871e+01 8.356322341715863369e-47 3.241912238208660397e-48 3.120836510593030498e-48
1.010031174078980953e+01 8.200921092428676266e-47 3.218977664443173538e-48 3.097400315730705268e-48
1.013137886488399175e+01 8.048845111873723676e-47 3.196367938953302640e-48 3.074281661941395131e-48
1.016254154703857715e+01 7.899994604991596386e-47 3.174077789687123933e-48 3.051474936081582552e-48
1.019380008117659564e+01 7.754274763421732957e-47 3.152102039177981918e-48 3.028974636306497962e-48
1.022515476212512375e+01 7.611595394386904253e-47 3.130435602895511866e-48 3.006775369035988385e-48
1.025660588561810016e+01 7.471870583658702333e-47 3.109073488142519808e-48 2.984871846536651146e-48
1.028815374829908258e+01 7.335018389160188861e-47 3.088010792687848676e-48 2.963258884363193740e-48
1.031979864772408106e+01 7.200960562148944300e-47 3.067242703664570350e-48 2.941931399140463674e-48
1.035154088236432379e+01 7.069622292904265596e-47 3.046764496213266236e-48 2.920884406193933913e-48
1.038338075160911700e+01 6.940931978693941903e-47 3.026571532480031860e-48 2.900113017586838671e-48
1.041531855576862498e+01 6.814821011437734180e-47 3.006659260531409685e-48 2.879612440147153044e-48
1.044735459607674244e+01 6.691223583675050105e-47 2.987023213170518188e-48 2.859377973474238466e-48
