f HF LF HF_LF
1.360539757142901607e+01 3.378794814033381185e-47 1.555031264359579991e-48 1.486612521122142706e-48
1.364724584161608334e+01 3.321526765510445155e-47 1.552645577317718336e-48 1.483308419443192325e-48
1.368922283113741045e+01 3.265260845653238071e-47 1.550333597761150096e-48 1.480060863312409537e-48
1.373132893591537318e+01 3.209979185375859212e-47 1.548106588513323886e-48 1.476879732740736680e-48
1.377356455309016958e+01 3.155664243079361328e-47 1.545977967032683238e-48 1.473776798489921768e-48
1.381593008102352016e+01 3.102298798119516166e-47 1.543963803761066398e-48 1.470766157169360865e-48
1.385842591930248169e+01 3.049865944749732000e-47 1.542083461403810002e-48 1.467864788987368305e-48
1.390105246874314737e+01 2.998349085827615218e-47 1.540360422694523978e-48 1.465093279392273471e-48
1.394381013139449621e+01 2.947731927023068520e-47 1.538823373047721760e-48 1.462476762166012420e-48
1.398669931054212867e+01 2.897998470814956838e-47 1.537507632071624071e-48 1.460046165306122485e-48
1.402972041071210718e+01 2.849133010934154989e-47 1.536457068819362866e-48 1.457839876339661527e-48
1.407287383767476641e+01 2.801120126689451940e-47 1.535726697352705846e-48 1.455905996810989200e-48
1.411615999844850577e+01 2.753944677551279446e-47 1.535386243981303457e-48 1.454305437201556049e-48
1.415957930130368858e+01 2.707591797801253950e-47 1.535525125979498610e-48 1.453116230911029490e-48
1.420313215576642918e+01 2.662046891278898144e-47 1.536259519157666277e-48 1.452439649391661094e-48
1.424681897262251340e+01 2.617295626286277876e-47 1.537742581055495243e-48 1.452409033211385657e-48
1.429064016392122127e+01 2.573323930588461327e-47 1.540179551628462322e-48 1.453202811981427394e-48
1.433459614297925988e+01 2.530117986490344320e-47 1.543850588387024663e-48 1.455064150114580390e-48
1.437868732438461805e+01 2.487664226038803258e-47 1.549146225389791110e-48 1.458331375004871926e-48
1.442291412400052231e+01 2.445949326351786881e-47 1.556624122587036948e-48 1.463486525494473781e-48
1.446727695896931110e+01 2.404960204971348160e-47 1.567103095822486997e-48 1.471235493061545055e-48
1.451177624771641561e+01 2.364684015388286528e-47 1.581825330000677808e-48 1.482645633943025759e-48
1.455641240995426244e+01 2.325108142618470801e-47 1.602749822726817932e-48 1.499393242869000351e-48
1.460118586668627749e+01 2.286220198886293244e-47 1.633114231603889348e-48 1.524233739126771627e-48
1.464609704021080816e+01 2.248008019326736293e-47 1.678587694343009644e-48 1.561956402389830432e-48
1.469114635412515213e+01 2.210459657973706725e-47 1.749849651367671490e-48 1.621488935183913293e-48
1.473633423332953107e+01 2.173563383522408020e-47 1.869037706258290110e-48 1.721045731818984997e-48
1.478166110403107858e+01 2.137307675494404031e-47 2.088472676633047731e-48 1.902563466597143929e-48
1.482712739374790978e+01 2.101681220203722896e-47 2.558052025434483943e-48 2.280483929954036148e-48
1.487273353131309506e+01 2.066672907055137724e-47 3.866640409385622709e-48 3.257229294140306212e-48
1.491847994687876522e+01 2.032271824665515776e-47 1.045192057713259311e-47 6.902158567700110577e-48
1.496436707192010829e+01 1.998467257300083334e-47 2.297214900886360607e-45 1.981231489504139778e-47
1.501039533923949421e+01 1.965248681189232981e-47 1.298122417419595658e-47 7.817478588149489180e-48
1.505656518297050894e+01 1.932605761043553131e-47 4.097165364466190736e-48 3.380493536606779540e-48
1.510287703858209518e+01 1.900528346560835694e-47 2.574590319267159303e-48 2.267428406359687338e-48
1.514933134288260952e+01 1.869006469038748842e-47 2.055657142833557650e-48 1.851965686693632737e-48
1.519592853402399868e+01 1.838030338043467570e-47 1.817909306875887641e-48 1.654291154161702626e-48
1.524266905150587093e+01 1.807590338134935631e-47 1.688786817054042331e-48 1.544489037284850126e-48
1.528955333617970602e+01 1.777677025703324016e-47 1.610282376950861626e-48 1.476532838922932701e-48
1.533658183025294619e+01 1.748281125780771897e-47 1.558483149182101776e-48 1.430925133725287338e-48
1.538375497729322738e+01 1.719393528962472274e-47 1.522078898506463426e-48 1.398295909778670947e-48
1.543107322223253242e+01 1.691005288452781893e-47 1.495160443747582664e-48 1.373700033988944917e-48
1.547853701137137428e+01 1.663107616995863345e-47 1.474397934988480846e-48 1.354332077662805192e-48
1.552614679238304873e+01 1.635691884094907118e-47 1.457799899079011098e-48 1.338506376864726248e-48
1.557390301431780166e+01 1.608749613020532464e-47 1.444116571478583594e-48 1.325161589555058334e-48
1.562180612760712606e+01 1.582272478123825287e-47 1.432531846654014228e-48 1.313603016099227536e-48
1.566985658406794713e+01 1.556252302089429678e-47 1.422494701776729633e-48 1.303360815099532952e-48
1.571805483690694238e+01 1.530681053139072405e-47 1.413622353000334449e-48 1.294108212982602438e-48
1.576640134072476052e+01 1.505550842531922792e-47 1.405642281377324807e-48 1.285612384415634155e-48
1.581489655152036811e+01 1.480853921846658230e-47 1.398356277491296254e-48 1.277703912003593457e-48
1.586354092669528804e+01 1.456582680553827018e-47 1.391617445855719419e-48 1.270257215163337714e-48
1.591233492505797820e+01 1.432729643444687089e-47 1.385315095853744829e-48 1.263177670696925302e-48
1.596127900682809297e+01 1.409287468185331771e-47 1.379364574811720965e-48 1.256392935174885084e-48
1.601037363364088861e+01 1.386248942959718381e-47 1.373700279693623887e-48 1.249846974212684511e-48
1.605961926855151489e+01 1.363606984091122148e-47 1.368270761201106576e-48 1.243495876012597005e-48
1.610901637603943470e+01 1.341354633724563053e-47 1.363035234314267291e-48 1.237304865555775973e-48
1.615856542201279211e+01 1.319485057550345895e-47 1.357961052177390418e-48 1.231246141931239301e-48
1.620826687381276088e+01 1.297991542613326761e-47 1.353021851238207757e-48 1.225297289656662043e-48
1.625812120021803153e+01 1.276867495071115045e-47 1.348196171477844618e-48 1.219440096491047410e-48
1.630812887144915990e+01 1.256106438114630771e-47 1.343466417741483483e-48 1.213659663259447408e-48
1.635829035917306129e+01 1.235702009803278502e-47 1.338818069221304227e-48 1.207943726184814313e-48
1.640860613650740163e+01 1.215647961029747868e-47 1.334239071675248085e-48 1.202282135773556514e-48
1.645907667802511654e+01 1.195938153480703754e-47 1.329719365732438598e-48 1.196666452308318345e-48
1.650970245975883799e+01 1.176566557678206729e-47 1.325250517615816622e-48 1.191089629120581988e-48
1.656048395920543115e+01 1.157527250969456448e-47 1.320825427690663875e-48 1.185545762562131900e-48
1.661142165533044235e+01 1.138814415656722565e-47 1.316438098699447041e-48 1.180029893149123177e-48
1.666251602857268566e+01 1.120422337078720819e-47 1.312083450158440137e-48 1.174537846266827809e-48
1.671376756084869797e+01 1.102345401801882701e-47 1.307757168748796267e-48 1.169066103734105857e-48
1.676517673555735399e+01 1.084578095765031882e-47 1.303455586981794630e-48 1.163611699590802708e-48
1.681674403758437464e+01 1.067115002542772790e-47 1.299175584239050942e-48 1.158172135066387642e-48
1.686846995330692778e+01 1.049950801546954001e-47 1.294914505636826922e-48 1.152745308806037382e-48
1.692035497059822546e+01 1.033080266338616877e-47 1.290670095182354434e-48 1.147329459343423499e-48
1.697239957883206429e+01 1.016498262969147290e-47 1.286440440460746052e-48 1.141923117442058469e-48
1.702460426888753986e+01 1.000199748265900061e-47 1.282223926685254648e-48 1.136525066434009901e-48
1.707696953315357291e+01 9.841797682499776340e-48 1.278019198390542355e-48 1.131134309102326646e-48
1.712949586553364156e+01 9.684334565323768486e-48 1.273825127402423792e-48 1.125750039914981096e-48
1.718218376145036430e+01 9.529560327546723193e-48 1.269640785997267802e-48 1.120371621684172501e-48
1.723503371785024996e+01 9.377428010337250900e-48 1.265465424365525236e-48 1.114998565884822994e-48
1.728804623320830558e+01 9.227891484672916344e-48 1.261298451684020658e-48 1.109630516040456170e-48
1.734122180753280773e+01 9.080905436685900533e-48 1.257139420215725645e-48 1.104267233672129352e-48
1.739456094236996009e+01 8.936425352717158219e-48 1.252988011979993976e-48 1.098908586406288161e-48
1.744806414080867896e+01 8.794407505219446908e-48 1.248844027615996297e-48 1.093554537930993056e-48
1.750173190748527929e+01 8.654808938942685089e-48 1.244707377132604908e-48 1.088205139526055372e-48
1.755556474858830285e+01 8.517587456925722415e-48 1.240578072302158825e-48 1.082860522946474075e-48
1.760956317186321485e+01 8.382701606952763726e-48 1.236456220496063501e-48 1.077520894490618252e-48
1.766372768661726411e+01 8.250110668527743618e-48 1.232342019803832149e-48 1.072186530112546937e-48
1.771805880372425435e+01 8.119774639452220809e-48 1.228235755316215605e-48 1.066857771453312109e-48
1.777255703562933675e+01 7.991654223501583640e-48 1.224137796471513232e-48 1.061535022721579304e-48
1.782722289635391277e+01 7.865710817370650502e-48 1.220048595400570209e-48 1.056218748327292330e-48
1.788205690150039473e+01 7.741906498798520711e-48 1.215968686224230408e-48 1.050909471249901120e-48
1.793705956825716186e+01 7.620204013965575683e-48 1.211898685281814033e-48 1.045607772075727661e-48
1.799223141540334581e+01 7.500566766140480907e-48 1.207839292284829705e-48 1.040314288719376068e-48
1.804757296331381156e+01 7.382958803480382597e-48 1.203791292419803194e-48 1.035029716792065804e-48
1.810308473396398554e+01 7.267344807825536114e-48 1.199755559436358501e-48 1.029754810660077092e-48
1.815876725093484723e+01 7.153690083415122090e-48 1.195733059787981837e-48 1.024490385204666892e-48
1.821462103941780697e+01 7.041960545853972815e-48 1.191724857909173827e-48 1.019237318330658573e-48
1.827064662621972957e+01 6.932122710991517661e-48 1.187732122750126341e-48 1.013996554282769410e-48
1.832684453976781214e+01 6.824143684617783660e-48 1.183756135715001017e-48 1.008769107869705381e-48
1.838321531011466803e+01 6.717991151780487382e-48 1.179798300191350310e-48 1.003556069678750654e-48
1.843975946894324025e+01 6.613633366525595713e-48 1.175860152903637090e-48 9.983586124327648589e-49
1.849647754957186763e+01 6.511039141660725821e-48 1.171943377374412647e-48 9.931779986469560266e-49
1.855337008695931900e+01 6.410177839098370936e-48 1.168049819846232331e-48 9.880155898066423117e-49
1.861043761770977767e+01 6.311019359916630392e-48 1.164181508096596912e-48 9.828728573025365068e-49
1.866768068007798576e+01 6.213534134895164130e-48 1.160340673674765195e-48 9.777513954544149245e-49
1.872509981397425349e+01 6.117693114923529201e-48 1.156529778222080547e-48 9.726529370030992565e-49
1.878269556096960002e+01 6.023467762066678835e-48 1.152751544675764753e-48 9.675793715645209298e-49
1.884046846430081246e+01 5.930830040210428634e-48 1.149008994373079769e-48 9.625327676253762324e-49
1.889841906887563283e+01 5.839752406334285370e-48 1.145305491302776262e-48 9.575153988467022024e-49
1.895654792127782429e+01 5.750207801711432459e-48 1.141644795076302419e-48 9.525297755919477716e-49
1.901485556977240421e+01 5.662169643331039951e-48 1.138031124602030061e-48 9.475786828638115717e-49
1.907334256431072816e+01 5.575611815454061849e-48 1.134469234964222361e-48 9.426652261288777055e-49
1.913200945653577278e+01 5.490508661256301488e-48 1.130964510709663818e-48 9.377928869235659664e-49
1.919085679978724457e+01 5.406834974988416235e-48 1.127523079640670071e-48 9.329655906732943585e-49
1.924988514910689119e+01 5.324565993492308044e-48 1.124151952424094898e-48 9.281877898204036840e-49
1.930909506124363872e+01 5.243677388799105671e-48 1.120859194920014284e-48 9.234645663699168361e-49
1.936848709465893492e+01 5.164145260168189458e-48 1.117654142309141588e-48 9.188017591324104874e-49
1.942806180953196815e+01 5.085946126680568879e-48 1.114547667031492186e-48 9.142061227265730505e-49
1.948781976776493252e+01 5.009056919687574984e-48 1.111552516601781198e-48 9.096855276973544790e-49
1.954776153298839247e+01 4.933454975470595098e-48 1.108683742985693435e-48 9.052492143797677327e-49
1.960788767056652304e+01 4.859118028264835082e-48 1.105959253130851527e-48 9.009081176827683615e-49
1.966819874760250642e+01 4.786024203038127538e-48 1.103400521469430872e-48 8.966752863691874784e-49
1.972869533294383260e+01 4.714152008668786015e-48 1.101033521428637332e-48 8.925664297021184243e-49
1.978937799718771373e+01 4.643480331005232252e-48 1.098889956660927622e-48 8.886006377286516114e-49
1.985024731268639542e+01 4.573988426457230577e-48 1.097008907872672552e-48 8.848013413716395214e-49
1.991130385355264565e+01 4.505655915192045315e-48 1.095439064209736706e-48 8.811976082426988708e-49
1.997254819566508033e+01 4.438462774790498462e-48 1.094241789750205277e-48 8.778259156567850890e-49
2.003398091667366998e+01 4.372389333994684359e-48 1.093495403556693960e-48 8.747326130820297992e-49
2.009560259600512211e+01 4.307416266318307661e-48 1.093301256688027987e-48 8.719773987406773197e-49
2.015741381486841277e+01 4.243524584137964355e-48 1.093792525871186318e-48 8.696383178688031842e-49
2.021941515626020092e+01 4.180695632654277300e-48 1.095147210286624626e-48 8.678190945897540066e-49
2.028160720497037772e+01 4.118911083874828718e-48 1.097607801710475902e-48 8.666601308979070360e-49
2.034399054758758041e+01 4.058152931028165338e-48 1.101511863750521193e-48 8.663554273845440964e-49
2.040656577250467052e+01 3.998403482722913324e-48 1.107341045746044151e-48 8.671793641819176066e-49
2.046933346992436498e+01 3.939645357502154342e-48 1.115802456357509503e-48 8.695304805692905509e-49
2.053229423186471791e+01 3.881861478320380998e-48 1.127969402807436080e-48 8.740057453788765616e-49
2.059544865216478726e+01 3.825035067054831392e-48 1.145536832855740853e-48 8.815320740768222445e-49
2.065879732649015921e+01 3.769149639440627427e-48 1.171312531577968512e-48 8.936111750774037457e-49
2.072234085233863965e+01 3.714188999726401275e-48 1.210230695618286330e-48 9.128030945546848952e-49
2.078607982904581775e+01 3.660137235583214374e-48 1.271636500840623271e-48 9.437505359336527657e-49
2.085001485779078223e+01 3.606978713180298803e-48 1.375058126362014397e-48 9.955376788480382995e-49
2.091414654160173825e+01 3.554698072157667383e-48 1.567222850174340205e-48 1.087678651942111149e-48
2.097847548536174500e+01 3.503280220909257698e-48 1.984741965767836454e-48 1.266960488819198928e-48
2.104300229581436810e+01 3.452710331787140459e-48 3.185034128932144181e-48 1.656737512137821081e-48
2.110772758156946693e+01 3.402973836398300076e-48 9.806797491353407046e-48 2.526332549892221429e-48
2.117265195310885773e+01 3.354056421109463273e-48 1.146965552836095201e-44 3.353075885497350686e-48
2.123777602279213284e+01 3.305944022486025121e-48 8.615056219686410682e-48 2.389136233056824045e-48
2.130310040486243395e+01 3.258622822979115980e-48 2.908726573182346677e-48 1.536874626087696446e-48
2.136862571545218614e+01 3.212079246380094187e-48 1.830579601599054867e-48 1.166044922808821079e-48
2.143435257258898829e+01 3.166299953816859787e-48 1.451201777405954471e-48 9.951138923693654682e-49
2.150028159620136847e+01 3.121271839380333983e-48 1.274833003194164771e-48 9.051422782838632280e-49
2.156641340812470986e+01 3.076982026109364814e-48 1.178354270092234536e-48 8.520536702820566621e-49
2.163274863210702392e+01 3.033417861914585299e-48 1.119519103585337989e-48 8.177271347439218021e-49
2.169928789381493672e+01 2.990566915610815800e-48 1.080694957199804187e-48 7.938301897141354721e-49
2.176603182083947630e+01 2.948416973079541981e-48 1.053475647458859639e-48 7.761541286122212205e-49
2.183298104270211226e+01 2.906956033313455696e-48 1.033446448058489185e-48 7.624052115214402530e-49
2.190013619086057517e+01 2.866172304858339653e-48 1.018111373736591679e-48 7.512537353401182413e-49
2.196749789871492453e+01 2.826054201887361479e-48 1.005974734786033830e-48 7.418887417647126294e-49
2.203506680161341436e+01 2.786590340765918247e-48 9.960970671766599693e-49 7.337943019112607274e-49
2.210284353685859671e+01 2.747769536397241848e-48 9.878649044338225882e-49 7.266302775266612127e-49
2.217082874371321566e+01 2.709580798782691111e-48 9.808643882273204376e-49 7.201655024996497103e-49
2.223902306340633928e+01 2.672013329440869287e-48 9.748084860894978818e-49 7.142386988557607285e-49
2.230742713913937081e+01 2.635056518242605162e-48 9.694933432609397692e-49 7.087347523851257953e-49
2.237604161609206344e+01 2.598699939987504014e-48 9.647711767348740735e-49 7.035698387780471317e-49
2.244486714142870198e+01 2.562933351076824348e-48 9.605329234118774132e-49 6.986818298911791921e-49
2.251390436430411413e+01 2.527746686450835816e-48 9.566968323852853341e-49 6.940239481361073584e-49
2.258315393586988051e+01 2.493130056374683782e-48 9.532007861192982695e-49 6.895604740937314276e-49
2.265261650928038151e+01 2.459073743325957046e-48 9.499970218125526082e-49 6.852637840394577723e-49
2.272229273969905350e+01 2.425568199027023624e-48 9.470484336146844964e-49 6.811122679291403349e-49
2.279218328430448182e+01 2.392604041449264808e-48 9.443259378025625869e-49 6.770888419236047262e-49
2.286228880229668547e+01 2.360172051874837486e-48 9.418065661682333709e-49 6.731798696685201179e-49
2.293260995490323850e+01 2.328263171948175469e-48 9.394720668435261560e-49 6.693743692388677676e-49
2.300314740538560798e+01 2.296868501033973715e-48 9.373078642318035529e-49 6.656634227640641755e-49
2.307390181904530380e+01 2.265979293300724210e-48 9.353022767434999315e-49 6.620397318091943078e-49
2.314487386323026641e+01 2.235586955018150680e-48 9.334459220175388307e-49 6.584972789645811782e-49
2.321606420734104859e+01 2.205683041918141452e-48 9.317312601820166455e-49 6.550310677275950645e-49
2.328747352283722805e+01 2.176259256550422532e-48 9.301522398745894086e-49 6.516369207227627926e-49
2.335910248324368865e+01 2.147307445658872079e-48 9.287040215739344239e-49 6.483113218472653924e-49
2.343095176415694780e+01 2.118819597765559602e-48 9.273827596624006519e-49 6.450512918195295843e-49
2.350302204325161171e+01 2.090787840518453400e-48 9.261854295299416748e-49 6.418542893141046762e-49
2.357531400028666724e+01 2.063204438383532698e-48 9.251096894905915645e-49 6.387181319209021351e-49
2.364782831711199407e+01 2.036061790160877477e-48 9.241537698508138955e-49 6.356409325201101019e-49
2.372056567767469204e+01 2.009352426649216116e-48 9.233163833109788519e-49 6.326210477875524334e-49
2.379352676802563593e+01 1.983069008323560512e-48 9.225966522485998687e-49 6.296570362802866309e-49
2.386671227632585257e+01 1.957204323084486387e-48 9.219940494483443357e-49 6.267476241489485746e-49
2.394012289285309691e+01 1.931751283923903053e-48 9.215083496306930618e-49 6.238916769477460485e-49
2.401375931000826824e+01 1.906702926886065439e-48 9.211395896827805917e-49 6.210881763846724036e-49
2.408762222232205019e+01 1.882052408770942951e-48 9.208880359685636827e-49 6.183362010262227892e-49
2.416171232646135181e+01 1.857793005086574587e-48 9.207541574147923805e-49 6.156349102635549383e-49
2.423603032123597245e+01 1.833918107896260857e-48 9.207386033365243347e-49 6.129835309105676856e-49
2.431057690760511392e+01 1.810421223862767014e-48 9.208421851746873809e-49 6.103813459925280375e-49
2.438535278868405953e+01 1.787295972179467951e-48 9.210658614792119838e-49 6.078276853096694735e-49
2.446035866975077511e+01 1.764536082584894870e-48 9.214107255863739353e-49 6.053219174823707691e-49
2.453559525825252408e+01 1.742135393506988681e-48 9.218779955484188718e-49 6.028634432312815646e-49
2.461106326381263187e+01 1.720087850008897538e-48 9.224690059518708653e-49 6.004516896461262211e-49
2.468676339823706556e+01 1.698387502092188477e-48 9.231852013137404732e-49 5.980861053331380286e-49
2.476269637552126213e+01 1.677028502691955664e-48 9.240281308076812462e-49 5.957661562211688156e-49
2.483886291185676143e+01 1.656005106002576482e-48 9.249994441070352743e-49 5.934913219838150083e-49
2.491526372563804514e+01 1.635311665642321592e-48 9.261008881579124664e-49 5.912610929150865697e-49
2.499189953746923365e+01 1.614942632890521475e-48 9.273343047380803262e-49 5.890749672065026595e-49
2.506877107017097117e+01 1.594892555034439127e-48 9.287016286648504101e-49 5.869324485582286061e-49
2.514587904878714042e+01 1.575156073615425334e-48 9.302048865335322921e-49 5.848330440348705869e-49
2.522322420059181880e+01 1.555727922847082271e-48 9.318461958986263516e-49 5.827762621558776050e-49
2.530080725509600725e+01 1.536602927981989086e-48 9.336277647996464168e-49 5.807616111436738862e-49
2.537862894405464331e+01 1.517776003637035310e-48 9.355518915652783146e-49 5.787885972975170742e-49
2.545669000147338679e+01 1.499242152341880669e-48 9.376209648212665089e-49 5.768567234978565969e-49
2.553499116361562571e+01 1.480996462879792856e-48 9.398374636503094340e-49 5.749654877578056967e-49
2.561353316900939348e+01 1.463034108927943616e-48 9.422039578444436333e-49 5.731143818720275794e-49
2.569231675845429663e+01 1.445350347410992454e-48 9.447231082115274139e-49 5.713028900632998580e-49
2.577134267502857767e+01 1.427940517166214920e-48 9.473976668956845041e-49 5.695304877033188406e-49
2.585061166409604283e+01 1.410800037421854739e-48 9.502304776651492003e-49 5.677966400192752025e-49
2.593012447331317105e+01 1.393924406479745202e-48 9.532244761572014223e-49 5.661008008476289363e-49
2.600988185263608443e+01 1.377309200228036174e-48 9.563826900397191373e-49 5.644424113670853614e-49
2.608988455432771048e+01 1.360950070885271249e-48 9.597082390721098227e-49 5.628208988760406250e-49
2.617013333296477740e+01 1.344842745575390032e-48 9.632043350553549684e-49 5.612356755530155514e-49
2.625062894544504033e+01 1.328983025096936345e-48 9.668742816452150905e-49 5.596861372594004497e-49
2.633137215099431216e+01 1.313366782587990520e-48 9.707214740367561299e-49 5.581716623457872712e-49
2.641236371117372528e+01 1.297989962249666399e-48 9.747493984979824663e-49 5.566916104902902837e-49
2.649360438988681210e+01 1.282848578174147096e-48 9.789616317552377394e-49 5.552453215884361862e-49
2.657509495338682370e+01 1.267938713003467954e-48 9.833618402420372241e-49 5.538321146573457368e-49
2.665683617028384234e+01 1.253256516885044661e-48 9.879537791919922509e-49 5.524512868430146096e-49
2.673882881155211422e+01 1.238798206153324728e-48 9.927412916065154348e-49 5.511021124434690925e-49
2.682107365053731129e+01 1.224560062263942068e-48 9.977283070865911551e-49 5.497838420517494702e-49
2.690357146296375390e+01 1.210538430579267908e-48 1.002918840547186895e-48 5.484957017564270510e-49
2.698632302694183949e+01 1.196729719364546818e-48 1.008316990826044391e-48 5.472368924817279182e-49
2.706932912297526173e+01 1.183130398545798204e-48 1.013926939196116150e-48 5.460065893866710267e-49
2.715259053396849609e+01 1.169736998773308872e-48 1.019752947803097115e-48 5.448039414470101083e-49
2.723610804523406159e+01 1.156546110260209326e-48 1.025799358032227588e-48 5.436280711173890440e-49
2.731988244450004544e+01 1.143554381785511472e-48 1.032070588836446893e-48 5.424780741684873315e-49
2.740391452191741095e+01 1.130758519682934571e-48 1.038571135022357417e-48 5.413530196648913863e-49
2.748820507006757552e+01 1.118155286821723470e-48 1.045305565526040677e-48 5.402519500959446048e-49
2.757275488396977181e+01 1.105741501586461968e-48 1.052278521690434328e-48 5.391738816650766294e-49
2.765756476108864703e+01 1.093514036972195352e-48 1.059494715554521187e-48 5.381178047683554271e-49
2.774263550134168810e+01 1.081469819610770066e-48 1.066958928177092764e-48 5.370826846251622362e-49
2.782796790710685997e+01 1.069605828794936084e-48 1.074676008001557192e-48 5.360674620747777833e-49
2.791356278323008056e+01 1.057919095608508542e-48 1.082650869283057233e-48 5.350710545682712863e-49
2.799942093703290169e+01 1.046406702030264171e-48 1.090888490586750788e-48 5.340923573219323104e-49
2.808554317832007996e+01 1.035065779994686072e-48 1.099393913362482886e-48 5.331302446223008054e-49
2.817193031938717240e+01 1.023893510558212461e-48 1.108172240618440524e-48 5.321835713198711891e-49
2.825858317502829564e+01 1.012887123038555667e-48 1.117228635687641497e-48 5.312511744688725969e-49
2.834550256254371092e+01 1.002043894196461163e-48 1.126568321109284353e-48 5.303318751276497209e-49
2.843268930174762232e+01 9.913611473550494151e-49 1.136196577620198164e-48 5.294244802798685948e-49
2.852014421497582219e+01 9.808362516320328365e-49 1.146118743263338762e-48 5.285277849157914438e-49
2.860786812709353910e+01 9.704666211337687639e-49 1.156340212621895089e-48 5.276405742230165149e-49
2.869586186550311524e+01 9.602497141720069936e-49 1.166866436177703001e-48 5.267616258906848521e-49
2.878412626015192544e+01 9.501830324853015395e-49 1.177702919788374039e-48 5.258897125081391809e-49
2.887266214354007587e+01 9.402641204882041437e-49 1.188855224302843434e-48 5.250236040557063593e-49
2.896147035072840126e+01 9.304905645495447622e-49 1.200328965292121238e-48 5.241620704700549796e-49
2.905055171934618841e+01 9.208599922265248437e-49 1.212129812904044775e-48 5.233038842490060667e-49
2.913990708959922316e+01 9.113700715757263785e-49 1.224263491846506882e-48 5.224478231198808236e-49
2.922953730427758146e+01 9.020185104418476881e-49 1.236735781480077204e-48 5.215926727227425916e-49
2.931944320876368693e+01 8.928030557473717553e-49 1.249552516031804998e-48 5.207372293029437083e-49
2.940962565104024051e+01 8.837214928495477979e-49 1.262719584912506164e-48 5.198803024179472422e-49
2.950008548169816791e+01 8.747716448677744757e-49 1.276242933145578222e-48 5.190207176139836631e-49
2.959082355394475528e+01 8.659513719696594478e-49 1.290128561891134228e-48 5.181573190500283819e-49
2.968184072361157888e+01 8.572585708072258881e-49 1.304382529072552699e-48 5.172889721243921670e-49
2.977313784916267991e+01 8.486911738349578251e-49 1.319010950080548129e-48 5.164145659935042016e-49
2.986471579170256163e+01 8.402471487040248524e-49 1.334019998575108605e-48 5.155330160415563379e-49
2.995657541498441745e+01 8.319244976446774889e-49 1.349415907358646231e-48 5.146432662541580238e-49
3.004871758541816718e+01 8.237212568776503578e-49 1.365204969321481141e-48 5.137442915003028639e-49
3.014114317207874194e+01 8.156354960067137028e-49 1.381393538459894735e-48 5.128350996944141355e-49
3.023385304671416307e+01 8.076653174460417310e-49 1.397988030953182768e-48 5.119147338474696150e-49
3.032684808375388386e+01 7.998088558729667881e-49 1.414994926298923085e-48 5.109822739960274575e-49
3.042012916031692527e+01 7.920642776234892361e-49 1.432420768498106805e-48 5.100368389670522107e-49
3.051369715622025680e+01 7.844297801987636276e-49 1.450272167293169834e-48 5.090775880403050004e-49
3.060755295398697839e+01 7.769035916678288617e-49 1.468555799442915492e-48 5.081037224135446526e-49
3.070169743885474745e+01 7.694839701805308336e-49 1.487278410037126192e-48 5.071144865543081342e-49
3.079613149878410283e+01 7.621692034330389562e-49 1.506446813847306885e-48 5.061091693695627376e-49
3.089085602446676049e+01 7.549576081452471813e-49 1.526067896708184121e-48 5.050871052141474531e-49
3.098587190933414348e+01 7.478475295680954805e-49 1.546148616921305021e-48 5.040476747440203785e-49
3.108118004956568825e+01 7.408373409912834534e-49 1.566696006686538928e-48 5.029903056020188978e-49
3.117678134409741020e+01 7.339254432430290821e-49 1.587717173555215898e-48 5.019144729317074682e-49
3.127267669463025612e+01 7.271102642400728641e-49 1.609219301893533764e-48 5.008196997465554186e-49
3.136886700563874797e+01 7.203902584988842703e-49 1.631209654371914695e-48 4.997055571176242909e-49
3.146535318437937079e+01 7.137639066778125127e-49 1.653695573455216806e-48 4.985716642123380908e-49
3.156213614089927688e+01 7.072297151177999091e-49 1.676684482916088827e-48 4.974176881756733008e-49
3.165921678804471995e+01 7.007862154130357619e-49 1.700183889345228147e-48 4.962433438713798193e-49
3.175659604146980541e+01 6.944319639693266175e-49 1.724201383678866711e-48 4.950483934702232124e-49
3.185427481964500274e+01 6.881655415690233303e-49 1.748744642729274529e-48 4.938326458987830353e-49
3.195225404386592771e+01 6.819855529505866447e-49 1.773821430714763033e-48 4.925959561594177205e-49
3.205053463826189386e+01 6.758906264047865818e-49 1.799439600801621862e-48 4.913382245309490313e-49
3.214911752980477644e+01 6.698794133546963097e-49 1.825607096645125529e-48 4.900593956394074946e-49
3.224800364831766331e+01 6.639505879572177839e-49 1.852331953933883444e-48 4.887594574264503292e-49
3.234719392648361236e+01 6.581028467242001623e-49 1.879622301932577364e-48 4.874384400228927491e-49
3.244668929985453332e+01 6.523349081088259399e-49 1.907486365032343605e-48 4.860964145068226144e-49
3.254649070685991319e+01 6.466455121604602790e-49 1.935932464297030990e-48 4.847334916100338236e-49
3.264659908881575490e+01 6.410334201183747875e-49 1.964969019013460002e-48 4.833498203111711238e-49
3.274701538993338801e+01 6.354974140771333584e-49 1.994604548242992783e-48 4.819455863972422233e-49
3.284774055732842157e+01 6.300362965998216678e-49 2.024847672368439812e-48 4.805210109327500318e-49
3.294877554102962591e+01 6.246488903733618631e-49 2.055707114651426306e-48 4.790763486985988378e-49
3.305012129398798493e+01 6.193340378716362558e-49 2.087191702782826699e-48 4.776118865893678903e-49
3.315177877208554946e+01 6.140906010045783109e-49 2.119310370441515103e-48 4.761279419649653108e-49
