f HF LF HF_LF
1.074014975003687944e+01 3.165412806836226757e-47 1.788531086024355816e-48 1.692879498304966029e-48
1.077318492495399838e+01 3.108700080049630851e-47 1.778923277328808756e-48 1.682636070581518984e-48
1.080632171137628816e+01 3.053068906577655269e-47 1.769439295874282351e-48 1.672507315086821145e-48
1.083956042184629531e+01 2.998495323428498767e-47 1.760077207103628560e-48 1.662491168221562872e-48
1.087290136986791822e+01 2.944956108193696059e-47 1.750835118347802717e-48 1.652585609208172504e-48
1.090634486990933461e+01 2.892428743054577157e-47 1.741711178597520193e-48 1.642788659611065639e-48
1.093989123740599823e+01 2.840891381265682222e-47 1.732703578434788340e-48 1.633098383007948079e-48
1.097354078876357875e+01 2.790322815906016754e-47 1.723810549966347578e-48 1.623512884669480044e-48
1.100729384136098510e+01 2.740702450706438860e-47 1.715030366782831938e-48 1.614030311267220460e-48
1.104115071355331601e+01 2.692010272760800403e-47 1.706361343972832235e-48 1.604648850633658010e-48
1.107511172467490823e+01 2.644226826983331877e-47 1.697801838228460033e-48 1.595366731605675563e-48
1.110917719504230483e+01 2.597333192168091507e-47 1.689350247924560134e-48 1.586182223845589256e-48
1.114334744595731053e+01 2.551310958605966537e-47 1.681005013293948315e-48 1.577093637749970992e-48
1.117762279971001149e+01 2.506142206953402913e-47 1.672764616708735981e-48 1.568099324446352489e-48
1.121200357958179517e+01 2.461809488490937991e-47 1.664627582934466503e-48 1.559197675768020547e-48
1.124649010984843578e+01 2.418295806489576787e-47 1.656592479500511335e-48 1.550387124325214061e-48
1.128108271578311772e+01 2.375584598656103918e-47 1.648657917134246876e-48 1.541666143626948959e-48
1.131578172365953705e+01 2.333659720624178130e-47 1.640822550275951246e-48 1.533033248268823821e-48
1.135058746075493907e+01 2.292505430357223498e-47 1.633085077690310648e-48 1.524486994196671840e-48
1.138550025535325361e+01 2.252106373376886264e-47 1.625444243114571629e-48 1.516025978991093609e-48
1.142052043674813611e+01 2.212447568886468221e-47 1.617898836052257507e-48 1.507648842272058553e-48
1.145564833524613313e+01 2.173514396552926011e-47 1.610447692680071970e-48 1.499354266185286140e-48
1.149088428216973767e+01 2.135292584050793802e-47 1.603089696807315741e-48 1.491140975922701750e-48
1.152622860986057063e+01 2.097768195192650919e-47 1.595823781021932326e-48 1.483007740385496212e-48
1.156168165168246276e+01 2.060927618703043918e-47 1.588648927925672931e-48 1.474953372907382088e-48
1.159724374202465214e+01 2.024757557550088777e-47 1.581564171539918763e-48 1.466976732104160141e-48
1.163291521630488035e+01 1.989245018828317520e-47 1.574568598865860237e-48 1.459076722834215609e-48
1.166869641097261123e+01 1.954377304052922535e-47 1.567661351601180161e-48 1.451252297263302865e-48
1.170458766351217683e+01 1.920141999992881690e-47 1.560841628059134715e-48 1.443502456078072283e-48
1.174058931244594106e+01 1.886526969910598029e-47 1.554108685309723758e-48 1.435826249856229923e-48
1.177670169733754335e+01 1.853520345191079326e-47 1.547461841494884056e-48 1.428222780548674113e-48
1.181292515879504634e+01 1.821110517358456090e-47 1.540900478485715890e-48 1.420691203214035463e-48
1.184926003847420262e+01 1.789286130462170020e-47 1.534424044721476712e-48 1.413230727864213232e-48
1.188570667908161838e+01 1.758036073750657496e-47 1.528032058377445059e-48 1.405840621537599910e-48
1.192226542437804682e+01 1.727349474742301617e-47 1.521724110947111173e-48 1.398520210674008397e-48
1.195893661918157491e+01 1.697215692478932992e-47 1.515499871055783278e-48 1.391268883617382792e-48
1.199572060937092211e+01 1.667624311147623881e-47 1.509359088816844122e-48 1.384086093515247970e-48
1.203261774188865907e+01 1.638565133942231300e-47 1.503301600570553110e-48 1.376971361463842776e-48
1.206962836474453127e+01 1.610028177130703152e-47 1.497327334152790142e-48 1.369924280012582818e-48
1.210675282701867950e+01 1.582003664440727322e-47 1.491436314707526297e-48 1.362944517037750741e-48
1.214399147886500074e+01 1.554482021496945743e-47 1.485628671194709790e-48 1.356031820082415084e-48
1.218134467151437939e+01 1.527453870742676398e-47 1.479904643519918971e-48 1.349186021120084505e-48
1.221881275727806404e+01 1.500910026255726152e-47 1.474264590525380603e-48 1.342407041884727820e-48
1.225639608955095916e+01 1.474841488962966392e-47 1.468708998811499369e-48 1.335694899762323009e-48
1.229409502281494149e+01 1.449239441911145272e-47 1.463238492582720605e-48 1.329049714360922430e-48
1.233190991264224934e+01 1.424095245813851613e-47 1.457853844635797041e-48 1.322471714852860383e-48
1.236984111569879019e+01 1.399400434628850514e-47 1.452555988553917897e-48 1.315961248097393325e-48
1.240788898974754240e+01 1.375146711397175041e-47 1.447346032376129548e-48 1.309518787757474228e-48
1.244605389365189474e+01 1.351325944161083196e-47 1.442225273873586439e-48 1.303144944471346104e-48
1.248433618737906947e+01 1.327930162037881739e-47 1.437195217655565698e-48 1.296840477231627170e-48
1.252273623200347430e+01 1.304951551417041792e-47 1.432257594354858542e-48 1.290606306131073787e-48
1.256125438971015029e+01 1.282382452314775454e-47 1.427414382216285090e-48 1.284443526693612024e-48
1.259989102379815229e+01 1.260215354783058199e-47 1.422667831375466070e-48 1.278353425957694358e-48
1.263864649868400747e+01 1.238442895490311704e-47 1.418020491262147413e-48 1.272337500610223930e-48
1.267752117990511707e+01 1.217057854367141727e-47 1.413475241576901456e-48 1.266397477447277272e-48
1.271651543412324692e+01 1.196053151388631798e-47 1.409035327354540920e-48 1.260535336494040432e-48
1.275562962912793630e+01 1.175421843421900291e-47 1.404704398793767643e-48 1.254753337219011814e-48
1.279486413384001331e+01 1.155157121195451635e-47 1.400486556535142282e-48 1.249054048273223526e-48
1.283421931831505347e+01 1.135252306346649455e-47 1.396386403312809999e-48 1.243440381346157941e-48
1.287369555374685071e+01 1.115700848520266569e-47 1.392409102990438138e-48 1.237915629770236650e-48
1.291329321247096473e+01 1.096496322658034885e-47 1.388560448220601612e-48 1.232483512674220658e-48
1.295301266796818140e+01 1.077632426202185567e-47 1.384846938189396820e-48 1.227148225570398907e-48
1.299285429486808496e+01 1.059102976531566497e-47 1.381275868220931852e-48 1.221914498529111597e-48
1.303281846895254148e+01 1.040901908356883400e-47 1.377855433281778818e-48 1.216787663169351952e-48
1.307290556715929775e+01 1.023023271272879461e-47 1.374594848066033541e-48 1.211773730179447298e-48
1.311311596758547537e+01 1.005461227304432666e-47 1.371504486539555340e-48 1.206879479095938638e-48
1.315345004949119811e+01 9.882100485707499390e-48 1.368596044876757629e-48 1.202112562813177722e-48
1.319390819330311793e+01 9.712641149588125375e-48 1.365882732175653716e-48 1.197481629468583973e-48
1.323449078061804407e+01 9.546179119353010450e-48 1.363379494670665484e-48 1.192996465232697060e-48
1.327519819420650116e+01 9.382660283212525206e-48 1.361103280222844684e-48 1.188668162073147546e-48
1.331603081801638844e+01 9.222031541976907298e-48 1.359073351691711041e-48 1.184509315720025958e-48
1.335698903717654673e+01 9.064240788349259546e-48 1.357311659726870810e-48 1.180534260120672071e-48
1.339807323800043726e+01 8.909236886515117248e-48 1.355843288309035320e-48 1.176759346328606544e-48
1.343928380798976896e+01 8.756969652818000939e-48 1.354696989691716266e-48 1.173203275671858118e-48
1.348062113583812938e+01 8.607389836255491073e-48 1.353905829944404108e-48 1.169887499620439864e-48
1.352208561143469900e+01 8.460449099920425580e-48 1.353507972068210025e-48 1.166836702058163459e-48
1.356367762586787507e+01 8.316100002745305331e-48 1.353547631286768793e-48 1.164079383890242650e-48
1.360539757142901607e+01 8.174295981345785322e-48 1.354076247296904343e-48 1.161648575550200198e-48
1.364724584161608334e+01 8.034991333094550789e-48 1.355153931723816016e-48 1.159582710312893881e-48
1.368922283113741045e+01 7.898141198772433011e-48 1.356851267464674013e-48 1.157926701211728669e-48
1.373132893591537318e+01 7.763701545919817318e-48 1.359251561244653962e-48 1.156733277412295724e-48
1.377356455309016958e+01 7.631629152864202372e-48 1.362453685049375341e-48 1.156064653798776170e-48
1.381593008102352016e+01 7.501881592463966847e-48 1.366575689543775376e-48 1.155994631771656066e-48
1.385842591930248169e+01 7.374417217076312620e-48 1.371759439258442649e-48 1.156611262731305201e-48
1.390105246874314737e+01 7.249195142908904578e-48 1.378176614262232848e-48 1.158020252213670502e-48
1.394381013139449621e+01 7.126175235647722036e-48 1.386036559787867353e-48 1.160349348139924524e-48
1.398669931054212867e+01 7.005318095532276001e-48 1.395596665104366781e-48 1.163754049491060703e-48
1.402972041071210718e+01 6.886585043557790204e-48 1.407176249491615043e-48 1.168425105448833039e-48
1.407287383767476641e+01 6.769938107385469231e-48 1.421175380538036930e-48 1.174598469447106718e-48
1.411615999844850577e+01 6.655340007882606293e-48 1.438100737120180065e-48 1.182568659322173820e-48
1.415957930130368858e+01 6.542754145850658885e-48 1.458601705683526903e-48 1.192706902940194250e-48
1.420313215576642918e+01 6.432144588961355453e-48 1.483521620858225549e-48 1.205486097224898832e-48
1.424681897262251340e+01 6.323476059121469381e-48 1.513971884532747048e-48 1.221515604933275829e-48
1.429064016392122127e+01 6.216713920054813878e-48 1.551441447100824488e-48 1.241590465752130178e-48
1.433459614297925988e+01 6.111824165073962265e-48 1.597962364009223059e-48 1.266762050335480703e-48
1.437868732438461805e+01 6.008773405172217749e-48 1.656366876148222330e-48 1.298441107315665350e-48
1.442291412400052231e+01 5.907528857431756135e-48 1.730698846795878897e-48 1.338550482765997285e-48
1.446727695896931110e+01 5.808058333483457239e-48 1.826895485968406000e-48 1.389755040122022150e-48
1.451177624771641561e+01 5.710330228409959625e-48 1.953963407634502010e-48 1.455812739134659626e-48
1.455641240995426244e+01 5.614313509747551904e-48 2.126106117223892239e-48 1.542116173584944966e-48
1.460118586668627749e+01 5.519977706786308103e-48 2.366797444956776477e-48 1.656528667455763833e-48
1.464609704021080816e+01 5.427292899909805432e-48 2.717139574545008295e-48 1.810649467258210061e-48
1.469114635412515213e+01 5.336229710623181686e-48 3.254559692637617996e-48 2.021592814306156415e-48
1.473633423332953107e+01 5.246759291051043388e-48 4.139557441405144731e-48 2.313928038612914539e-48
1.478166110403107858e+01 5.158853314415747403e-48 5.751462887318390677e-48 2.719531939346138747e-48
1.482712739374790978e+01 5.072483965034957057e-48 9.177043761751347185e-48 3.266803519417854138e-48
1.487273353131309506e+01 4.987623929133627466e-48 1.868561160414011825e-47 3.936800419034996278e-48
1.491847994687876522e+01 4.904246385217485258e-48 6.645068747519653674e-47 4.567176034147311366e-48
1.496436707192010829e+01 4.822324995248965497e-48 1.664566953876156874e-44 4.820928350720378275e-48
1.501039533923949421e+01 4.741833895491023123e-48 8.483130329299943277e-47 4.490810101994631949e-48
1.505656518297050894e+01 4.662747687881179335e-48 2.044288332476622996e-47 3.796758062291256462e-48
1.510287703858209518e+01 4.585041431356136310e-48 9.425867877969983820e-48 3.084595995365840320e-48
1.514933134288260952e+01 4.508690633453099775e-48 5.685440679838080875e-48 2.514573567128523167e-48
1.519592853402399868e+01 4.433671242055060446e-48 3.983739156136020906e-48 2.098340094740384534e-48
1.524266905150587093e+01 4.359959637261464370e-48 3.069690606210608525e-48 1.801393969213867010e-48
1.528955333617970602e+01 4.287532623555428182e-48 2.522737692815035401e-48 1.588236539248265556e-48
1.533658183025294619e+01 4.216367421883631592e-48 2.169510344527778278e-48 1.432450333800694420e-48
1.538375497729322738e+01 4.146441662035631716e-48 1.928008224580700513e-48 1.316065450595377978e-48
1.543107322223253242e+01 4.077733375318592570e-48 1.755388980941642541e-48 1.227131508148478464e-48
1.547853701137137428e+01 4.010220986936464491e-48 1.627510549405204885e-48 1.157677856707667190e-48
1.552614679238304873e+01 3.943883309118957275e-48 1.529934142466500571e-48 1.102316944599089395e-48
1.557390301431780166e+01 3.878699533682575073e-48 1.453598361227456585e-48 1.057343643766890269e-48
1.562180612760712606e+01 3.814649225389296579e-48 1.392585812977182185e-48 1.020162591782680254e-48
1.566985658406794713e+01 3.751712315126457189e-48 1.342900920374673177e-48 9.889225517368908150e-49
1.571805483690694238e+01 3.689869092987570956e-48 1.301767797104452089e-48 9.622800829756831984e-49
1.576640134072476052e+01 3.629100202065151186e-48 1.267209931245845382e-48 9.392443885970575451e-49
1.581489655152036811e+01 3.569386631724090356e-48 1.237789505947208709e-48 9.190737324546175438e-49
1.586354092669528804e+01 3.510709711589400860e-48 1.212440679344570924e-48 9.012051100196568604e-49
1.591233492505797820e+01 3.453051105163652319e-48 1.190360042457270850e-48 8.852057096550029958e-49
1.596127900682809297e+01 3.396392803780887439e-48 1.170932907935379255e-48 8.707388860006505036e-49
1.601037363364088861e+01 3.340717120757482336e-48 1.153682643992532507e-48 8.575399524837294242e-49
1.605961926855151489e+01 3.286006685509361855e-48 1.138235178458722119e-48 8.453987193961157917e-49
1.610901637603943470e+01 3.232244437796984817e-48 1.124293699589316343e-48 8.341467335639967657e-49
1.615856542201279211e+01 3.179413622103331030e-48 1.111620341207485231e-48 8.236478400453593136e-49
1.620826687381276088e+01 3.127497782198598199e-48 1.100022734457944167e-48 8.137911214931570832e-49
1.625812120021803153e+01 3.076480755587144079e-48 1.089344003996258683e-48 8.044855599840165786e-49
1.630812887144915990e+01 3.026346668361520171e-48 1.079455237172141089e-48 7.956559609606137346e-49
1.635829035917306129e+01 2.977079929843125885e-48 1.070249752325443765e-48 7.872398118703467777e-49
1.640860613650740163e+01 2.928665227533669500e-48 1.061638691908270411e-48 7.791848400436913050e-49
1.645907667802511654e+01 2.881087522080304564e-48 1.053547602247894379e-48 7.714470986105201535e-49
1.650970245975883799e+01 2.834332042415715062e-48 1.045913755822235734e-48 7.639894547599320146e-49
1.656048395920543115e+01 2.788384280779729327e-48 1.038684037770227768e-48 7.567803871117424788e-49
1.661142165533044235e+01 2.743229988100066351e-48 1.031813265112411715e-48 7.497930225215614221e-49
1.666251602857268566e+01 2.698855169233159050e-48 1.025262840653563520e-48 7.430043596831961009e-49
1.671376756084869797e+01 2.655246078493409129e-48 1.018999667816313832e-48 7.363946395455051252e-49
1.676517673555735399e+01 2.612389215056245389e-48 1.012995270470907027e-48 7.299468318589630118e-49
1.681674403758437464e+01 2.570271318664800770e-48 1.007225074967984862e-48 7.236462142178049365e-49
1.686846995330692778e+01 2.528879365177323947e-48 1.001667821375176990e-48 7.174800251604403979e-49
1.692035497059822546e+01 2.488200562382058748e-48 9.963050783365325490e-49 7.114371769849764871e-49
1.697239957883206429e+01 2.448222345908863193e-48 9.911208415193735603e-49 7.055080169298622989e-49
1.702460426888753986e+01 2.408932374974881863e-48 9.861011999202873289e-49 6.996841277373543795e-49
1.707696953315357291e+01 2.370318528466621479e-48 9.812340575837936995e-49 6.939581605056051485e-49
1.712949586553364156e+01 2.332368900986386947e-48 9.765089008212946814e-49 6.883236940837517963e-49
1.718218376145036430e+01 2.295071798986945359e-48 9.719166030251641015e-49 6.827751164333567580e-49
1.723503371785024996e+01 2.258415736913813190e-48 9.674492607065576799e-49 6.773075242321253753e-49
1.728804623320830558e+01 2.222389433527377698e-48 9.631000556597068074e-49 6.719166377390787840e-49
1.734122180753280773e+01 2.186981808268495867e-48 9.588631390868120921e-49 6.665987284481489958e-49
1.739456094236996009e+01 2.152181977563034573e-48 9.547335343391981686e-49 6.613505575250864103e-49
1.744806414080867896e+01 2.117979251332453021e-48 9.507070555488813511e-49 6.561693234113177838e-49
1.750173190748527929e+01 2.084363129583085055e-48 9.467802399424918252e-49 6.510526172382373661e-49
1.755556474858830285e+01 2.051323298941217130e-48 9.429502920482873319e-49 6.459983849314379568e-49
1.760956317186321485e+01 2.018849629301410255e-48 9.392150383537945467e-49 6.410048951086296534e-49
1.766372768661726411e+01 1.986932170608254585e-48 9.355728912753342709e-49 6.360707120301255076e-49
1.771805880372425435e+01 1.955561149536309028e-48 9.320228215354686425e-49 6.311946729637354218e-49
1.777255703562933675e+01 1.924726966444772397e-48 9.285643382579725509e-49 6.263758695014347268e-49
1.782722289635391277e+01 1.894420192152597173e-48 9.251974762971140957e-49 6.216136323863928354e-49
1.788205690150039473e+01 1.864631564997206249e-48 9.219227904605970528e-49 6.169075195738331081e-49
1.793705956825716186e+01 1.835351987723743418e-48 9.187413564791902154e-49 6.122573072431935711e-49
1.799223141540334581e+01 1.806572524683374966e-48 9.156547786832552069e-49 6.076629836231636173e-49
1.804757296331381156e+01 1.778284398804924310e-48 9.126652045474339406e-49 6.031247454641724293e-49
1.810308473396398554e+01 1.750478988844010580e-48 9.097753463917017045e-49 5.986429971500630443e-49
1.815876725093484723e+01 1.723147826576594225e-48 9.069885106876694661e-49 5.942183524018471313e-49
1.821462103941780697e+01 1.696282594086789747e-48 9.043086356244251363e-49 5.898516386454266378e-49
1.827064662621972957e+01 1.669875121009212448e-48 9.017403377786663918e-49 5.855439041328476157e-49
1.832684453976781214e+01 1.643917381993498365e-48 8.992889689600201451e-49 5.812964280126588401e-49
1.838321531011466803e+01 1.618401494056478424e-48 8.969606846023324678e-49 5.771107335502481051e-49
1.843975946894324025e+01 1.593319714049635464e-48 8.947625253640334468e-49 5.729886048265480270e-49
1.849647754957186763e+01 1.568664436136217279e-48 8.927025140281428942e-49 5.689321073039640446e-49
1.855337008695931900e+01 1.544428189397357186e-48 8.907897702397003714e-49 5.649436127639392785e-49
1.861043761770977767e+01 1.520603635386813410e-48 8.890346462190719414e-49 5.610258292064513340e-49
1.866768068007798576e+01 1.497183565785231121e-48 8.874488873014794120e-49 5.571818364806305745e-49
1.872509981397425349e+01 1.474160900037733297e-48 8.860458220610169227e-49 5.534151285539352152e-49
1.878269556096960002e+01 1.451528683145445228e-48 8.848405878907536242e-49 5.497296635668718543e-49
1.884046846430081246e+01 1.429280083354087971e-48 8.838503993332550287e-49 5.461299230140879482e-49
1.889841906887563283e+01 1.407408390002746083e-48 8.830948682553612597e-49 5.426209817733036591e-49
1.895654792127782429e+01 1.385907011350214872e-48 8.825963872623395340e-49 5.392085910240947407e-49
1.901485556977240421e+01 1.364769472457639508e-48 8.823805907061218019e-49 5.358992766105689912e-49
1.907334256431072816e+01 1.343989413100914603e-48 8.824769114613064751e-49 5.327004559762177978e-49
1.913200945653577278e+01 1.323560585714749007e-48 8.829192566630461176e-49 5.296205775568939494e-49
1.919085679978724457e+01 1.303476853452625144e-48 8.837468321493627002e-49 5.266692874632656017e-49
1.924988514910689119e+01 1.283732188092936235e-48 8.850051540820638683e-49 5.238576294277773241e-49
1.930909506124363872e+01 1.264320668216274537e-48 8.867472978258611168e-49 5.211982856074049368e-49
1.936848709465893492e+01 1.245236477237404436e-48 8.890354498862514799e-49 5.187058676480383890e-49
1.942806180953196815e+01 1.226473901579079111e-48 8.919428500170820659e-49 5.163972699997583943e-49
1.948781976776493252e+01 1.208027328811942222e-48 8.955562399729592026e-49 5.142921005987492959e-49
1.954776153298839247e+01 1.189891245836053459e-48 8.999789761355870952e-49 5.124132081895184970e-49
1.960788767056652304e+01 1.172060237168479273e-48 9.053350205297065435e-49 5.107873308879675883e-49
1.966819874760250642e+01 1.154528983156756499e-48 9.117741062243943078e-49 5.094458974279424615e-49
1.972869533294383260e+01 1.137292258299129466e-48 9.194784905993449055e-49 5.084260215151582014e-49
1.978937799718771373e+01 1.120344929529265770e-48 9.286718816542636171e-49 5.077717411243658280e-49
1.985024731268639542e+01 1.103681954639291338e-48 9.396313775171948516e-49 5.075355693412395293e-49
1.991130385355264565e+01 1.087298380602797346e-48 9.527036441242025580e-49 5.077804418303228856e-49
1.997254819566508033e+01 1.071189342004567606e-48 9.683271475795399267e-49 5.085821690377225946e-49
2.003398091667366998e+01 1.055350059504862668e-48 9.870631850594147829e-49 5.100325283631547215e-49
2.009560259600512211e+01 1.039775838262519299e-48 1.009639943974700764e-48 5.122431612894172930e-49
2.015741381486841277e+01 1.024462066477766731e-48 1.037016257365755574e-48 5.153504675281768703e-49
2.021941515626020092e+01 1.009404213902068834e-48 1.070475832528081807e-48 5.195216993829934080e-49
2.028160720497037772e+01 9.945978303576578411e-49 1.111769862494255647e-48 5.249624255282185597e-49
2.034399054758758041e+01 9.800385443600541168e-49 1.163338730075449782e-48 5.319253913994620893e-49
2.040656577250467052e+01 9.657220616772763144e-49 1.228667365904688053e-48 5.407204240063009790e-49
2.046933346992436498e+01 9.516441639876547267e-49 1.312875218974220104e-48 5.517241537348613938e-49
2.053229423186471791e+01 9.378007075208854900e-49 1.423736636703237456e-48 5.653864540780201892e-49
2.059544865216478726e+01 9.241876217031973566e-49 1.573532856411561575e-48 5.822267147108781215e-49
2.065879732649015921e+01 9.108009079120113280e-49 1.782613253078214266e-48 6.028058339021682052e-49
2.072234085233863965e+01 8.976366381571279891e-49 2.086743899062297614e-48 6.276470962360576042e-49
2.078607982904581775e+01 8.846909538260167639e-49 2.553671009160205834e-48 6.570598631476432167e-49
2.085001485779078223e+01 8.719600644721120385e-49 3.324968947374927801e-48 6.908003755929331015e-49
2.091414654160173825e+01 8.594402465759794611e-49 4.739409375695125512e-48 7.275135853389231852e-49
2.097847548536174500e+01 8.471278423845576859e-49 7.787435953023756056e-48 7.640170335067849724e-49
2.104300229581436810e+01 8.350192587268746584e-49 1.651040644559912798e-47 7.948209278049139827e-49
2.110772758156946693e+01 8.231109658606199377e-49 6.453954563694503095e-47 8.127455416668469131e-49
2.117265195310885773e+01 8.113994963605275991e-49 8.315012638902936438e-44 8.113915786008462099e-49
2.123777602279213284e+01 7.998814439966403552e-49 5.593918023742039222e-47 7.886050797866961079e-49
2.130310040486243395e+01 7.885534626738121900e-49 1.458696157891064887e-47 7.481114637025191342e-49
2.136862571545218614e+01 7.774122653111432454e-49 6.789426347591553485e-48 6.975414155185159312e-49
2.143435257258898829e+01 7.664546228554786033e-49 4.057745961264010939e-48 6.446825947954646444e-49
2.150028159620136847e+01 7.556773632074522812e-49 2.797578825071540521e-48 5.949661037300564234e-49
2.156641340812470986e+01 7.450773702302105790e-49 2.116285474263586508e-48 5.510648252300409147e-49
2.163274863210702392e+01 7.346515827470933724e-49 1.707564047184930166e-48 5.136584233315049767e-49
2.169928789381493672e+01 7.243969935680805950e-49 1.443567184216952611e-48 4.823491730055648100e-49
2.176603182083947630e+01 7.143106485379964850e-49 1.263339935485315298e-48 4.563076895032680928e-49
2.183298104270211226e+01 7.043896455702754033e-49 1.134865929807490777e-48 4.346257370472793909e-49
2.190013619086057517e+01 6.946311337686834998e-49 1.040039880895507849e-48 4.164732537316008171e-49
2.196749789871492453e+01 6.850323124592366183e-49 9.680087245066122286e-49 4.011499050541601458e-49
2.203506680161341436e+01 6.755904303502563298e-49 9.119520481542742649e-49 3.880879315126846145e-49
2.210284353685859671e+01 6.663027846260306769e-49 8.674129048029717695e-49 3.768362271275628421e-49
2.217082874371321566e+01 6.571667201071647982e-49 8.313814723314369999e-49 3.670396686551696014e-49
2.223902306340633928e+01 6.481796283660846689e-49 8.017673724668373711e-49 3.584194989355275552e-49
2.230742713913937081e+01 6.393389469481269977e-49 7.770832162580479719e-49 3.507567009887057416e-49
2.237604161609206344e+01 6.306421585326567122e-49 7.562480827312137893e-49 3.438786351580192583e-49
2.244486714142870198e+01 6.220867901101253008e-49 7.384617161085292181e-49 3.376485854737627501e-49
2.251390436430411413e+01 6.136704122342457030e-49 7.231218185894312310e-49 3.319576926594851012e-49
2.258315393586988051e+01 6.053906382248784432e-49 7.097683778948423225e-49 3.267187663385035725e-49
2.265261650928038151e+01 5.972451234094371807e-49 6.980453961915265307e-49 3.218615457188957221e-49
2.272229273969905350e+01 5.892315643877913073e-49 6.876740801013282642e-49 3.173290648027154701e-49
2.279218328430448182e+01 5.813476982989849336e-49 6.784337369386779125e-49 3.130748559914071478e-49
2.286228880229668547e+01 5.735913020972428447e-49 6.701479501784664789e-49 3.090607895805590252e-49
2.293260995490323850e+01 5.659601918265901781e-49 6.626744334210616033e-49 3.052553963160235401e-49
2.300314740538560798e+01 5.584522219724746238e-49 6.558974874977999766e-49 3.016325580866587885e-49
2.307390181904530380e+01 5.510652847453555402e-49 6.497223260678890135e-49 2.981704802713033615e-49
2.314487386323026641e+01 5.437973094140167997e-49 6.440707600120416016e-49 2.948508806504213334e-49
2.321606420734104859e+01 5.366462616571826080e-49 6.388778819468374551e-49 2.916583456559953192e-49
2.328747352283722805e+01 5.296101429174774367e-49 6.340894951321705747e-49 2.885798166116578137e-49
2.335910248324368865e+01 5.226869897511534395e-49 6.296601021928072337e-49 2.856041774933963462e-49
2.343095176415694780e+01 5.158748732380089809e-49 6.255513189360217990e-49 2.827219224270151233e-49
2.350302204325161171e+01 5.091718983269625395e-49 6.217306138942306164e-49 2.799248861007001515e-49
2.357531400028666724e+01 5.025762032727990263e-49 6.181702995444034129e-49 2.772060241455937215e-49
2.364782831711199407e+01 4.960859590199634996e-49 6.148467195642953292e-49 2.745592333407968437e-49
2.372056567767469204e+01 4.896993686342777955e-49 6.117395898981399311e-49 2.719792037689160583e-49
2.379352676802563593e+01 4.834146667302111052e-49 6.088314613767637721e-49 2.694612967009667424e-49
2.386671227632585257e+01 4.772301189162603470e-49 6.061072790178320848e-49 2.670014433114663341e-49
2.394012289285309691e+01 4.711440212234174892e-49 6.035540187198629572e-49 2.645960603224304967e-49
2.401375931000826824e+01 4.651546996045932250e-49 6.011603862793475397e-49 2.622419795009697012e-49
2.408762222232205019e+01 4.592605093690666543e-49 5.989165668738276426e-49 2.599363884810803271e-49
2.416171232646135181e+01 4.534598346805426600e-49 5.968140156377240024e-49 2.576767809501333539e-49
2.423603032123597245e+01 4.477510880270938199e-49 5.948452818737600897e-49 2.554609145551574569e-49
2.431057690760511392e+01 4.421327097422671721e-49 5.930038609208764725e-49 2.532867752403029777e-49
2.438535278868405953e+01 4.366031674965500716e-49 5.912840688876444476e-49 2.511525469220851705e-49
2.446035866975077511e+01 4.311609558083349300e-49 5.896809363664096922e-49 2.490565856423277106e-49
2.453559525825252408e+01 4.258045955924861751e-49 5.881901179712618111e-49 2.469973974854498115e-49
2.461106326381263187e+01 4.205326336500305129e-49 5.868078151375376496e-49 2.449736196369586342e-49
2.468676339823706556e+01 4.153436422551146952e-49 5.855307100686485659e-49 2.429840041434758814e-49
2.476269637552126213e+01 4.102362186614095763e-49 5.843559090954523569e-49 2.410274039071940893e-49
2.483886291185676143e+01 4.052089846931670034e-49 5.832808940210378904e-49 2.391027606318282737e-49
2.491526372563804514e+01 4.002605862928164053e-49 5.823034802496394598e-49 2.372090943903831624e-49
2.499189953746923365e+01 3.953896930874792871e-49 5.814217807229948686e-49 2.353454945995492039e-49
2.506877107017097117e+01 3.905949979863748573e-49 5.806341748193343319e-49 2.335111122014735750e-49
2.514587904878714042e+01 3.858752167450672845e-49 5.799392815315917254e-49 2.317051528624684355e-49
2.522322420059181880e+01 3.812290875831429184e-49 5.793359363248254115e-49 2.299268710729150307e-49
2.530080725509600725e+01 3.766553707796930271e-49 5.788231711836783902e-49 2.281755650002068438e-49
2.537862894405464331e+01 3.721528482626200843e-49 5.784001974197789243e-49 2.264505719940151588e-49
2.545669000147338679e+01 3.677203232531346526e-49 5.780663908772675356e-49 2.247512646766294618e-49
2.553499116361562571e+01 3.633566198595565684e-49 5.778212792224646138e-49 2.230770475018376032e-49
2.561353316900939348e+01 3.590605827423076661e-49 5.776645310516899330e-49 2.214273537611122648e-49
2.569231675845429663e+01 3.548310767099789103e-49 5.775959465781148651e-49 2.198016429263317040e-49
2.577134267502857767e+01 3.506669863917372580e-49 5.776154496901817468e-49 2.181993983329977325e-49
2.585061166409604283e+01 3.465672158662283129e-49 5.777230812077271601e-49 2.166201251161686585e-49
2.593012447331317105e+01 3.425306883349140572e-49 5.779189931692429689e-49 2.150633483935723783e-49
2.600988185263608443e+01 3.385563457605033200e-49 5.782034440110769229e-49 2.135286116326089243e-49
2.608988455432771048e+01 3.346431485567057510e-49 5.785767945096172485e-49 2.120154752057171974e-49
2.617013333296477740e+01 3.307900752400640293e-49 5.790395043760764635e-49 2.105235150744858739e-49
