f	CE1EL1	CE1EL2	CE2EL1	CE2EL2
2838.0	0.001368067962170366	-0.0005268910928753681	-0.0011530071303002896	0.00020493843365390282
2839.0	0.0012083232403874162	-0.0007694298104994144	-0.0012821567932729976	0.0004793118135733771
2840.0	0.000964221000036065	-0.0009629999503867638	-0.0013239929950916883	0.0007233825737165911
2841.0	0.0006528849847353904	-0.0010953596834475596	-0.0012757311902745596	0.0009218400765108967
2842.0	0.0002961269500708899	-0.0011581577756203533	-0.0011407179341328582	0.0010622497729688186
2843.0	-8.108141035584522e-05	-0.001147460484795976	-0.0009281989107454633	0.0011358322828200534
2844.0	-0.0004523563617757703	-0.0010639979307834194	-0.0006526858240887402	0.0011380123196270918
2845.0	-0.0007917475055589428	-0.0009131145110077055	-0.00033296550287413205	0.0010687031410889763
2846.0	-0.0010755515661652513	-0.0007044267146825557	9.181121874751812e-06	0.0009323088422685169
2847.0	-0.0012839678160296245	-0.0004512102424192232	0.0003504628187050503	0.0007374445460457894
2848.0	-0.001402479526129833	-0.0001695554900939706	0.0006676635562718362	0.0004963922657923162
2849.0	-0.0014228650635083684	0.00012265488147135533	0.0009392217745395423	0.000224326806935559
2850.0	-0.0013437682143977478	0.00040688132399781956	0.0011466959982273526	-6.163950468105633e-05
2851.0	-0.001170788173566066	0.0006651036419726747	0.0012760171712495833	-0.00034353313330711684
2852.0	-0.0009160832462115913	0.0008809634702733279	0.0013184426694727363	-0.0006036489872839168
2853.0	-0.0005975163070500026	0.0010408005574299268	0.0012711473025909903	-0.0008256624177932746
2854.0	-0.00023740207524901392	0.0011345172083277975	0.001137411355693479	-0.0009956537224520843
2855.0	0.00013905594300499382	0.0011562161842093978	0.0009263931611386763	-0.0011029808589716591
