f	gamma
1947.0	-0.001594803329243936
1948.0	-0.0015998653819288883
1949.0	-0.0016035802025394263
1950.0	-0.0016059473031380155
1951.0	-0.0016069673203986435
1952.0	-0.0016066420129063252
1953.0	-0.001604974257528834
1954.0	-0.0016019680448654823
1955.0	-0.001597628473778454
1956.0	-0.001591961745013027
1957.0	-0.0015849751539136919
1958.0	-0.001576677082243976
1959.0	-0.0015670769891184557
1960.0	-0.001556185401056163
1961.0	-0.001544013901165394
1962.0	-0.0015305751174704888
1963.0	-0.0015158827103918956
1964.0	-0.0014999513593916616
1965.0	-0.0014827967487968776
1966.0	-0.0014644355528144427
1967.0	-0.001444885419751287
1968.0	-0.0014241649554544052
1969.0	-0.0014022937059861938
1970.0	-0.0013792921395507697
1971.0	-0.0013551816276877516
1972.0	-0.0013299844257505496
1973.0	-0.0013037236526866657
1974.0	-0.001276423270138184
1975.0	-0.001248108060881067
1976.0	-0.0012188036066224043
1977.0	-0.0011885362651753066
1978.0	-0.0011573331470316065
1979.0	-0.0011252220913528076
1980.0	-0.0010922316414005888
1981.0	-0.0010583910194280873
1982.0	-0.0010237301010538637
1983.0	-0.0009882793891411046
1984.0	-0.0009520699872042375
1985.0	-0.0009151335723662345
1986.0	-0.000877502367889956
1987.0	-0.000839209115306906
1988.0	-0.0008002870461675041
1989.0	-0.0007607698534370837
1990.0	-0.0007206916625617692
1991.0	-0.000680087002229361
1992.0	-0.0006389907748495438
1993.0	-0.0005974382267788791
1994.0	-0.0005554649183156886
1995.0	-0.0005131066934900798
1996.0	-0.0004703996496746403
1997.0	-0.00042738010704158197
1998.0	-0.00038408457789169525
1999.0	-0.0003405497358809524
2000.0	-0.0002968123851707109
2001.0	-0.00025290942952689837
2002.0	-0.00020887784139438006
2003.0	-0.00016475463097186983
2004.0	-0.00012057681531337221
2005.0	-7.638138748162614e-05
2006.0	-3.220528577908138e-05
2007.0	1.1914636918126768e-05
2008.0	5.594164369787571e-05
2009.0	9.983914399635044e-05
2010.0	0.00014357072380411298
2011.0	0.0001871001756687295
2012.0	0.00023039152846999252
2013.0	0.0002734090769429447
2014.0	0.00031611741092487343
2015.0	0.0003584814443024862
2016.0	0.00040046644363562513
2017.0	0.000442038056434421
2018.0	0.00048316233906712646
2019.0	0.0005238057842759224
2020.0	0.0005639353482786913
2021.0	0.0006035184774349912
2022.0	0.0006425231344547749
2023.0	0.0006809178241291036
2024.0	0.0007186716185620971
2025.0	0.0007557541818843227
2026.0	0.0007921357944279304
2027.0	0.0008277873763443185
2028.0	0.0008626805106459888
2029.0	0.0008967874656542782
2030.0	0.0009300812168354768
2031.0	0.0009625354680082993
2032.0	0.0009941246719063108
2033.0	0.0010248240500792408
2034.0	0.0010546096121180867
2035.0	0.0010834581741889545
2036.0	0.0011113473768618553
2037.0	0.0011382557022206925
2038.0	0.001164162490241507
2039.0	0.001189047954426914
2040.0	0.0012128931966849435
2041.0	0.0012356802214412836
2042.0	0.0012573919489746767
2043.0	0.001278012227965815
2044.0	0.0012975258472505537
2045.0	0.001315918546769432
2046.0	0.0013331770277055595
2047.0	0.001349288961804114
2048.0	0.001364242999867133
2049.0	0.001378028779417995
2050.0	0.0013906369315308232
2051.0	0.001402059086820558
2052.0	0.0014122878805902953
2053.0	0.0014213169571331266
2054.0	0.001429140973186464
2055.0	0.0014357556005374435
2056.0	0.0014411575277788785
2057.0	0.0014453444612157432
2058.0	0.0014483151249230517
2059.0	0.0014500692599565654
2060.0	0.001450607622718533
2061.0	0.0014499319824813693
2062.0	0.0014480451180728083
2063.0	0.0014449508137268344
2064.0	0.001440653854105342
2065.0	0.0014351600184961293
2066.0	0.0014284760741935874
2067.0	0.001420609769068993
2068.0	0.0014115698233380931
2069.0	0.001401365920534255
2070.0	0.001390008697696074
2071.0	0.0013775097347791029
2072.0	0.001363881543301799
2073.0	0.0013491375542365367
2074.0	0.001333292105157155
2075.0	0.0013163604266550068
2076.0	0.001298358628036061
2077.0	0.0012793036823124438
2078.0	0.001259213410501856
2079.0	0.0012381064652494706
2080.0	0.001216002313786874
2081.0	0.0011929212202435716
2082.0	0.001168884227326901
2083.0	0.0011439131373866427
2084.0	0.0011180304928811724
2085.0	0.0010912595562626217
2086.0	0.0010636242892985842
2087.0	0.0010351493318486744
2088.0	0.0010058599801146444
2089.0	0.0009757821643828542
2090.0	0.00094494242627873
2091.0	0.0009133678955529087
2092.0	0.0008810862664190991
2093.0	0.0008481257734643411
2094.0	0.0008145151671522938
2095.0	0.0007802836889406195
2096.0	0.0007454610460340162
2097.0	0.0007100773857944267
2098.0	0.0006741632698301818
2099.0	0.0006377496477864971
2100.0	0.0006008678308593411
2101.0	0.0005635494650554195
2102.0	0.0005258265042208214
2103.0	0.0004877311828611255
2104.0	0.00044929598877620387
2105.0	0.00041055363553250523
2106.0	0.0003715370347960392
2107.0	0.00033227926854957016
2108.0	0.00029281356121700804
2109.0	0.00025317325171851906
2110.0	0.00021339176547972068
2111.0	0.0001735025864182064
2112.0	0.00013353922893090137
2113.0	9.3535209905341e-05
2114.0	5.352402077833142e-05
2115.0	1.3539099664947214e-05
2116.0	-2.6386196418935574e-05
2117.0	-6.621861921778452e-05
2118.0	-0.00010592505675814656
2119.0	-0.00014547256070870842
2120.0	-0.00018482837355598535
2121.0	-0.00022395995557326388
2122.0	-0.0002628350115611274
2123.0	-0.00030142151733705824
2124.0	-0.00033968774595339105
2125.0	-0.0003776022936214721
2126.0	-0.00041513410532143967
2127.0	-0.0004522525000767519
2128.0	-0.000488927195873093
2129.0	-0.0005251283342013304
2130.0	-0.0005608265042050969
2131.0	-0.0005959927664133213
2132.0	-0.000630598676038761
2133.0	-0.0006646163058241137
2134.0	-0.0006980182684171265
2135.0	-0.0007307777382572281
2136.0	-0.0007628684729562183
2137.0	-0.0007942648341559815
2138.0	-0.0008249418078470085
2139.0	-0.0008548750241316443
2140.0	-0.00088404077641653
2141.0	-0.0009124160400193362
2142.0	-0.0009399784901754191
2143.0	-0.0009667065194301628
2144.0	-0.0009925792544040084
2145.0	-0.0010175765719168883
2146.0	-0.001041679114460109
2147.0	-0.0010648683050037612
2148.0	-0.00108712636112847
2149.0	-0.0011084363084709814
2150.0	-0.0011287819934736097
2151.0	-0.0011481480954279334
2152.0	-0.0011665201378041996
2153.0	-0.0011838844988581053
2154.0	-0.001200228421507325
2155.0	-0.0012155400224709819
2156.0	-0.001229808300665578
2157.0	-0.001243023144851742
2158.0	-0.0012551753405267395
2159.0	-0.001266256576058255
2160.0	-0.001276259448055677
2161.0	-0.001285177465975727
2162.0	-0.0012930050559598833
2163.0	-0.0012997375639017543
2164.0	-0.0013053712577431767
2165.0	-0.0013099033289983813
2166.0	-0.0013133318935063774
2167.0	-0.0013156559914121592
2168.0	-0.00131687558637813
2169.0	-0.0013169915640276822
2170.0	-0.0013160057296235435
2171.0	-0.0013139208049841448
2172.0	-0.001310740424641843
2173.0	-0.0013064691312475196
2174.0	-0.0013011123702266494
2175.0	-0.0012946764836925342
2176.0	-0.0012871687036231014
2177.0	-0.0012785971443081004
2178.0	-0.0012689707940742993
2179.0	-0.0012582995062967754
2180.0	-0.0012465939897049467
2181.0	-0.0012338657979926973
2182.0	-0.00122012731874231
2183.0	-0.0012053917616726712
2184.0	-0.0011896731462226668
2185.0	-0.0011729862884811899
2186.0	-0.001155346787475719
2187.0	-0.0011367710108320605
2188.0	-0.001117276079818169
2189.0	-0.0010968798537855425
2190.0	-0.0010756009140221868
2191.0	-0.0010534585470315444
2192.0	-0.0010304727272523171
2193.0	-0.0010066640992344813
2194.0	-0.0009820539592871494
2195.0	-0.00095666423661469
2196.0	-0.0009305174739573808
2197.0	-0.0009036368077536697
2198.0	-0.0008760459478414726
2199.0	-0.0008477691567159492
2200.0	-0.0008188312283618215
2201.0	-0.000789257466678836
2202.0	-0.0007590736635185056
2203.0	-0.0007283060763516001
2204.0	-0.0006969814055851117
2205.0	-0.0006651267715485467
2206.0	-0.000632769691169043
2207.0	-0.0005999380543552108
2208.0	-0.000566660100110008
2209.0	-0.0005329643923928651
2210.0	-0.0004988797957516068
2211.0	-0.00046443545074475404
2212.0	-0.00042966074917523325
2213.0	-0.00039458530915600833
2214.0	-0.0003592389500292961
2215.0	-0.00032365166715974357
2216.0	-0.00028785360662336116
2217.0	-0.00025187503981319824
2218.0	-0.0002157463379829144
2219.0	-0.00017949794674980857
2220.0	-0.00014316036057852085
2221.0	-0.0001067640972663925
2222.0	-7.033967245215385e-05
2223.0	-3.391757416889435e-05
2224.0	2.4717625377226188e-06
2225.0	3.8797980904653646e-05
2226.0	7.503082763934271e-05
2227.0	0.0001111401779796857
2228.0	0.00014709606060485728
2229.0	0.00018286868237720605
2230.0	0.00021842845289447594
2231.0	0.00025374600883227606
2232.0	0.0002887922380569582
2233.0	0.0003235383034893755
2234.0	0.00035795566669951555
2235.0	0.00039201611121360974
2236.0	0.00042569176551410324
2237.0	0.0004589551257141362
2238.0	0.0004917790778883394
2239.0	0.0005241369200415223
2240.0	0.0005560023836980329
2241.0	0.0005873496550940433
2242.0	0.0006181533959560333
2243.0	0.0006483887638486733
2244.0	0.0006780314320760979
2245.0	0.0007070576091205098
2246.0	0.0007354440576027507
2247.0	0.0007631681127500292
2248.0	0.0007902077003559458
2249.0	0.000816541354218911
2250.0	0.0008421482330451646
2251.0	0.0008670081368033725
2252.0	0.000891101522517858
2253.0	0.0009144095194884259
2254.0	0.0009369139439249043
2255.0	0.0009585973129853755
2256.0	0.0009794428582070892
2257.0	0.0009994345383202105
2258.0	0.0010185570514344442
2259.0	0.0010367958465895563
2260.0	0.0010541371346613183
2261.0	0.0010705678986145091
2262.0	0.0010860759030959359
2263.0	0.0011006497033602142
2264.0	0.0011142786535221136
2265.0	0.001126952914129712
2266.0	0.001138663459053106
2267.0	0.0011494020816840466
2268.0	0.0011591614004425013
2269.0	0.00116793486358667
2270.0	0.001175716753323545
2271.0	0.001182502189217807
2272.0	0.0011882871308972545
2273.0	0.0011930683800537491
2274.0	0.0011968435817390848
2275.0	0.0011996112249558857
2276.0	0.001201370642544149
2277.0	0.0012021220103647103
2278.0	0.001201866345781397
2279.0	0.001200605505444305
2280.0	0.0011983421823771588
2281.0	0.0011950799023723094
2282.0	0.0011908230196974782
2283.0	0.0011855767121189522
2284.0	0.0011793469752464521
2285.0	0.0011721406162054867
2286.0	0.00116396524664358
2287.0	0.001154829275077178
2288.0	0.0011447418985867713
2289.0	0.0011337130938681318
2290.0	0.0011217536076481897
2291.0	0.0011088749464744888
2292.0	0.0010950893658878327
2293.0	0.0010804098589880027
2294.0	0.0010648501444031808
2295.0	0.001048424653673908
2296.0	0.0010311485180631514
2297.0	0.001013037554804312
2298.0	0.0009941082527994867
2299.0	0.0009743777577809381
2300.0	0.0009538638569487599
2301.0	0.0009325849630985477
2302.0	0.0009105600982530367
2303.0	0.0008878088768121913
2304.0	0.0008643514882363543
2305.0	0.0008402086792778972
2306.0	0.0008154017357767654
2307.0	0.0007899524640355765
2308.0	0.0007638831717909425
2309.0	0.0007372166487969387
2310.0	0.0007099761470378699
2311.0	0.0006821853605873465
2312.0	0.0006538684051309151
2313.0	0.0006250497971699272
2314.0	0.0005957544329243504
2315.0	0.0005660075669527177
2316.0	0.000535834790507444
2317.0	0.0005052620096437643
2318.0	0.00047431542310118983
2319.0	0.00044302149997617855
2320.0	0.0004114069572047222
2321.0	0.00037949873687430705
2322.0	0.00034732398338403313
2323.0	0.0003149100204724248
2324.0	0.0002822843281321784
2325.0	0.0002494745194311348
2326.0	0.00021650831725913717
2327.0	0.00018341353102013444
2328.0	0.00015021803328909775
2329.0	0.00011694973645313012
2330.0	8.36365693564654e-05
2331.0	5.03064539684522e-05
2332.0	1.6987282094348306e-05
2333.0	-1.6293107852004794e-05
2334.0	-4.95069539944654e-05
2335.0	-8.262659404038517e-05
2336.0	-0.00011562448820703376
2337.0	-0.00014847324200991524
2338.0	-0.0001811456288938586
2339.0	-0.00021361461268848674
2340.0	-0.00024585336986981347
2341.0	-0.000277835311609144
2342.0	-0.000309534105592034
2343.0	-0.00034092369758877573
2344.0	-0.00037197833275935286
2345.0	-0.00040267257667520387
2346.0	-0.0004329813360408269
2347.0	-0.00046287987909860015
2348.0	-0.000492343855699985
2349.0	-0.0005213493170272451
2350.0	-0.0005498727349495061
2351.0	-0.0005778910209979188
2352.0	-0.0006053815449443578
2353.0	-0.0006323221529691433
2354.0	-0.0006586911854030179
2355.0	-0.0006844674940294036
2356.0	-0.0007096304589332169
2357.0	-0.0007341600048827708
2358.0	-0.0007580366172321178
2359.0	-0.000781241357330997
2360.0	-0.0008037558774305251
2361.0	-0.0008255624350730194
2362.0	-0.0008466439069546028
2363.0	-0.0008669838022499756
2364.0	-0.0008865662753891107
2365.0	-0.0009053761382759892
2366.0	-0.0009233988719400704
2367.0	-0.0009406206376118356
2368.0	-0.0009570282872137428
2369.0	-0.000972609373259107
2370.0	-0.0009873521581513734
2371.0	-0.0010012456228769828
2372.0	-0.001014279475085546
2373.0	-0.0010264441565516064
2374.0	-0.0010377308500125995
2375.0	-0.0010481314853783787
2376.0	-0.0010576387453080634
2377.0	-0.001066246070150518
2378.0	-0.0010739476622454096
2379.0	-0.0010807384895821102
2380.0	-0.0010866142888145305
2381.0	-0.0010915715676302507
2382.0	-0.0010956076064730282
2383.0	-0.001098720459618215
2384.0	-0.0011009089556012143
2385.0	-0.0011021726969995622
2386.0	-0.0011025120595698603
2387.0	-0.0011019281907412339
2388.0	-0.0011004230074675735
2389.0	-0.0010979991934413277
2390.0	-0.0010946601956721511
2391.0	-0.001090410220434219
2392.0	-0.0010852542285865675
2393.0	-0.0010791979302713264
2394.0	-0.001072247778995154
2395.0	-0.0010644109650998434
2396.0	-0.0010556954086283982
2397.0	-0.0010461097515934745
2398.0	-0.0010356633496555164
2399.0	-0.00102436626321854
2400.0	-0.0010122292479515988
2401.0	-0.000999263744745107
2402.0	-0.0009854818691108131
2403.0	-0.0009708964000354789
2404.0	-0.0009555207682981405
2405.0	-0.0009393690442616102
2406.0	-0.0009224559251491513
2407.0	-0.0009047967218177373
2408.0	-0.0008864073450396892
2409.0	-0.000867304291304822
2410.0	-0.0008475046281557303
2411.0	-0.0008270259790690055
2412.0	-0.0008058865078959098
2413.0	-0.0007841049028759085
2414.0	-0.0007617003602370933
2415.0	-0.0007386925673979043
2416.0	-0.000715101685784628
2417.0	-0.0006909483332795457
2418.0	-0.0006662535663150906
2419.0	-0.0006410388616293009
2420.0	-0.0006153260976982811
2421.0	-0.0005891375358618904
2422.0	-0.0005624958011584101
2423.0	-0.0005354238628850639
2424.0	-0.000507945014900645
2425.0	-0.0004800828556872413
2426.0	-0.00045186126818809024
2427.0	-0.000423304399438427
2428.0	-0.0003944366400069465
2429.0	-0.00036528260326507914
2430.0	-0.00033586710450176326
2431.0	-0.0003062151399010884
2432.0	-0.00027635186540100193
2433.0	-0.00024630257545031446
2434.0	-0.00021609268168233317
2435.0	-0.00018574769152278955
2436.0	-0.00015529318674996177
2437.0	-0.00012475480202516626
2438.0	-9.415820341115988e-05
2439.0	-6.352906689686879e-05
2440.0	-3.289305694584386e-05
2441.0	-2.2758050866921245e-06
2442.0	2.8297111437024583e-05
2443.0	5.880019093948592e-05
2444.0	8.92080284705726e-05
2445.0	0.00011949533688125104
2446.0	0.00014963696775918169
2447.0	0.0001796079322174426
2448.0	0.0002093834215187787
2449.0	0.00023893882751898406
2450.0	0.000268249762912327
2451.0	0.0002972920812624974
2452.0	0.000326041896802656
2453.0	0.000354475603988629
2454.0	0.0003825698967890208
2455.0	0.00041030178769679935
2456.0	0.0004376486264467778
2457.0	0.0004645881184238616
2458.0	0.0004910983427473129
2459.0	0.0005171577700161076
2460.0	0.0005427452797015222
2461.0	0.0005678401771726069
2462.0	0.0005924222103411204
2463.0	0.0006164715859124743
2464.0	0.0006399689852299047
2465.0	0.0006628955796990619
2466.0	0.0006852330457808563
2467.0	0.0007069635795408234
2468.0	0.0007280699107433221
2469.0	0.0007485353164796464
2470.0	0.0007683436343192843
2471.0	0.0007874792749741914
2472.0	0.000805927234466068
2473.0	0.0008236731057873419
2474.0	0.0008407030900468701
2475.0	0.0008570040070918644
2476.0	0.0008725633055977503
2477.0	0.0008873690726186784
2478.0	0.0009014100425912008
2479.0	0.0009146756057845546
2480.0	0.0009271558161913979
2481.0	0.0009388413988529862
2482.0	0.0009497237566138419
2483.0	0.0009597949763008274
2484.0	0.0009690478343225426
2485.0	0.0009774758016850367
2486.0	0.0009850730484206897
2487.0	0.0009918344474272734
2488.0	0.0009977555777149617
2489.0	0.0010028327270593942
2490.0	0.0010070628940594692
2491.0	0.001010443789599036
2492.0	0.0010129738377120893
2493.0	0.0010146521758516798
2494.0	0.0010154786545631385
2495.0	0.0010154538365627665
2496.0	0.0010145789952236636
2497.0	0.0010128561124707488
2498.0	0.0010102878760876687
2499.0	0.001006877676438641
2500.0	0.0010026296026088282
2501.0	0.0009975484379673473
2502.0	0.0009916396551573608
2503.0	0.0009849094105183914
2504.0	0.0009773645379462098
2505.0	0.0009690125421962944
2506.0	0.0009598615916372789
2507.0	0.0009499205104611516
2508.0	0.0009391987703575677
2509.0	0.000927706481659912
2510.0	0.0009154543839713938
2511.0	0.0009024538362795375
2512.0	0.0008887168065682969
2513.0	0.0008742558609369259
2514.0	0.0008590841522356459
2515.0	0.0008432154082280772
2516.0	0.0008266639192910917
2517.0	0.0008094445256630243
2518.0	0.0007915726042514635
2519.0	0.0007730640550122725
2520.0	0.0007539352869118613
2521.0	0.0007342032034850401
2522.0	0.0007138851880008541
2523.0	0.0006929990882497722
2524.0	0.0006715632009649361
2525.0	0.0006495962558913894
2526.0	0.0006271173995169546
2527.0	0.0006041461784786605
2528.0	0.0005807025226592854
2529.0	0.0005568067279883944
2530.0	0.0005324794389625518
2531.0	0.000507741630900037
2532.0	0.0004826145919447824
2533.0	0.00045711990483522646
2534.0	0.00043127942845353016
2535.0	0.0004051152791708281
2536.0	0.00037864981200442117
2537.0	0.00035190560160277586
2538.0	0.0003249054230745922
2539.0	0.00029767223267801284
2540.0	0.00027022914838650304
2541.0	0.0002425994303472687
2542.0	0.00021480646124938212
2543.0	0.00018687372661759308
2544.0	0.00015882479504843866
2545.0	0.00013068329840546303
2546.0	0.0001024729119897573
2547.0	7.421733470280942e-05
2548.0	4.594026921786454e-05
2549.0	1.766540217640073e-05
2550.0	-1.0583615573554576e-05
2551.0	-3.8783188681284705e-05
2552.0	-6.690979692256654e-05
2553.0	-9.49400147384101e-05
2554.0	-0.00012285053066674392
2555.0	-0.0001506181666513914
2556.0	-0.00017821989721203283
2557.0	-0.00020563286845961311
2558.0	-0.00023283441694158013
2559.0	-0.00025980208830119053
2560.0	-0.000286513655736011
2561.0	-0.000312947138240005
2562.0	-0.00033908081861481684
2563.0	-0.00036489326123518217
2564.0	-0.00039036332955402894
2565.0	-0.00041547020333335604
2566.0	-0.0004401933955864232
2567.0	-0.0004645127692180016
2568.0	-0.0004884085533488807
2569.0	-0.0005118613593115863
2570.0	-0.000534852196304547
2571.0	-0.0005573624866919283
2572.0	-0.0005793740809370189
2573.0	-0.0006008692721571306
2574.0	-0.0006218308102885564
2575.0	-0.000642241915850136
2576.0	-0.0006620862932945834
2577.0	-0.0006813481439371563
2578.0	-0.0007000121784511862
2579.0	-0.0007180636289210305
2580.0	-0.0007354882604425753
2581.0	-0.000752272382262696
2582.0	-0.000768402858448702
2583.0	-0.0007838671180796443
2584.0	-0.0007986531649517327
2585.0	-0.0008127495867902524
2586.0	-0.0008261455639612262
2587.0	-0.0008388308776760092
2588.0	-0.0008507959176829422
2589.0	-0.0008620316894400983
2590.0	-0.0008725298207640631
2591.0	-0.000882282567949892
2592.0	-0.0008912828213577803
2593.0	-0.0008995241104626828
2594.0	-0.0009070006083632705
2595.0	-0.0009137071357473488
2596.0	-0.0009196391643111022
2597.0	-0.0009247928196300711
2598.0	-0.0009291648834803222
2599.0	-0.0009327527956085182
2600.0	-0.0009355546549502778
2601.0	-0.0009375692202965186
2602.0	-0.0009387959104080019
2603.0	-0.0009392348035787992
2604.0	-0.0009388866366497278
2605.0	-0.000937752803473431
2606.0	-0.0009358353528330623
2607.0	-0.000933136985817141
2608.0	-0.0009296610526534613
2609.0	-0.0009254115490055039
2610.0	-0.0009203931117351125
2611.0	-0.0009146110141358245
2612.0	-0.0009080711606414011
2613.0	-0.0009007800810148692
2614.0	-0.0008927449240235022
2615.0	-0.0008839734506058427
2616.0	-0.0008744740265370751
2617.0	-0.000864255614599586
2618.0	-0.0008533277662660299
2619.0	-0.0008417006129022493
2620.0	-0.0008293848564984445
2621.0	-0.0008163917599365634
2622.0	-0.0008027331368029621
2623.0	-0.0007884213407553702
2624.0	-0.0007734692544535634
2625.0	-0.0007578902780637224
2626.0	-0.0007416983173465612
2627.0	-0.0007249077713397489
2628.0	-0.0007075335196455208
2629.0	-0.0006895909093345238
2630.0	-0.0006710957414773726
2631.0	-0.0006520642573158032
2632.0	-0.0006325131240853088
2633.0	-0.0006124594205015039
2634.0	-0.0005919206219230522
2635.0	-0.0005709145852036876
2636.0	-0.0005494595332465346
2637.0	-0.0005275740392741432
2638.0	-0.0005052770108274051
2639.0	-0.00048258767350746815
2640.0	-0.0004595255544742735
2641.0	-0.0004361104657159215
2642.0	-0.0004123624871032929
2643.0	-0.0003883019492439757
2644.0	-0.00036394941615050785
2645.0	-0.00033932566773728877
2646.0	-0.00031445168216137544
2647.0	-0.000289348618021568
2648.0	-0.00026403779643150924
2649.0	-0.0002385406829813752
2650.0	-0.0002128788696035373
2651.0	-0.00018707405635765093
2652.0	-0.00016114803315006587
2653.0	-0.00013512266140342823
2654.0	-0.00010901985569128575
2655.0	-8.28615653534954e-05
2656.0	-5.666975610761887e-05
2657.0	-3.0466391671602096e-05
2658.0	-4.273415413202485e-06
2659.0	2.188726795867039e-05
2660.0	4.799381064536255e-05
2661.0	7.402443993772103e-05
2662.0	9.995747630777829e-05
2663.0	0.0001257713513981634
2664.0	0.00015144462589418992
2665.0	0.00017695600726402036
2666.0	0.00020228436735218475
2667.0	0.00022740875981191663
2668.0	0.0002523084373621666
2669.0	0.0002769628688549636
2670.0	0.000301351756139088
2671.0	0.00032545505070658183
2672.0	0.0003492529701080364
2673.0	0.0003727260141236934
2674.0	0.0003958549806769695
2675.0	0.0004186209814773375
2676.0	0.0004410054573803692
2677.0	0.0004629901934518803
2678.0	0.0004845573337245294
2679.0	0.000505689395634576
2680.0	0.0005263692841275499
2681.0	0.000546580305421018
2682.0	0.0005663061804140604
2683.0	0.0005855310577321398
2684.0	0.0006042395263972688
2685.0	0.0006224166281135004
2686.0	0.000640047869157608
2687.0	0.0006571192318660612
2688.0	0.0006736171857088549
2689.0	0.0006895286979416671
2690.0	0.0007048412438280835
2691.0	0.0007195428164237641
2692.0	0.0007336219359151148
2693.0	0.0007470676585051696
2694.0	0.0007598695848399895
2695.0	0.0007720178679690098
2696.0	0.0007835032208334297
2697.0	0.0007943169232769847
2698.0	0.000804450828573864
2699.0	0.00081389736946903
2700.0	0.0008226495637264796
2701.0	0.0008307010191815295
2702.0	0.000838045938293534
2703.0	0.0008446791221958781
2704.0	0.0008505959742406352
2705.0	0.0008557925030354677
2706.0	0.0008602653249710261
2707.0	0.0008640116662373428
2708.0	0.0008670293643282257
2709.0	0.0008693168690331301
2710.0	0.0008708732429162809
2711.0	0.00087169816128339
2712.0	0.0008717919116366319
2713.0	0.0008711553926190471
2714.0	0.0008697901124498971
2715.0	0.000867698186852982
2716.0	0.0008648823364802924
2717.0	0.0008613458838338357
2718.0	0.0008570927496888466
2719.0	0.0008521274490220717
2720.0	0.0008464550864491051
2721.0	0.0008400813511753209
2722.0	0.0008330125114651781
2723.0	0.0008252554086352051
2724.0	0.0008168174505762838
2725.0	0.0008077066048112567
2726.0	0.0007979313910942867
2727.0	0.0007875008735587145
2728.0	0.0007764246524205837
2729.0	0.000764712855245377
2730.0	0.0007523761277857259
2731.0	0.0007394256243984727
2732.0	0.0007258729980493973
2733.0	0.0007117303899148199
2734.0	0.0006970104185888919
2735.0	0.0006817261689064566
2736.0	0.0006658911803911652
2737.0	0.0006495194353388955
2738.0	0.0006326253465470956
2739.0	0.0006152237447005584
2740.0	0.0005973298654247685
2741.0	0.000578959336017976
2742.0	0.0005601281618735072
2743.0	0.0005408527126040861
2744.0	0.0005211497078800396
2745.0	0.0005010362029937853
2746.0	0.00048052957416268955
2747.0	0.0004596475035832941
2748.0	0.0004384079642494173
2749.0	0.0004168292045471419
2750.0	0.00039492973264007364
2751.0	0.000372728300657813
2752.0	0.00035024388870150006
2753.0	0.00032749568867960956
2754.0	0.00030450308798812354
2755.0	0.0002812856530485068
2756.0	0.0002578631127177571
2757.0	0.00023425534158433466
2758.0	0.00021048234316410185
2759.0	0.00018656423301055547
2760.0	0.00016252122175330463
2761.0	0.00013837359807939613
2762.0	0.00011414171167136757
2763.0	8.984595611673078e-05
2764.0	6.55067518029323e-05
2765.0	4.114452881205438e-05
2766.0	1.6779709829828782e-05
2767.0	-7.5673069171605135e-06
2768.0	-3.187616468161309e-05
2769.0	-5.6126565158785315e-05
2770.0	-8.029828537925486e-05
2771.0	-0.00010437119451650644
2772.0	-0.00012832527059602984
2773.0	-0.00015214061709166015
2774.0	-0.0001757974793957129
2775.0	-0.00019927626114924152
2776.0	-0.0002225575404188932
2777.0	-0.00024562208570727204
2778.0	-0.00026845087178330477
2779.0	-0.00029102509532008937
2780.0	-0.00031332619032686023
2781.0	-0.00033533584336304344
2782.0	-0.0003570360085214967
2783.0	-0.0003784089221689343
2784.0	-0.0003994371174316767
2785.0	-0.00042010343841455446
2786.0	-0.0004403910541418946
2787.0	-0.0004602834722089834
2788.0	-0.0004797645521331872
2789.0	-0.000498818518393724
2790.0	-0.0005174299731499745
2791.0	-0.0005355839086276621
2792.0	-0.0005532657191633682
2793.0	-0.0005704612128976368
2794.0	-0.0005871566231072177
2795.0	-0.0006033386191677409
2796.0	-0.0006189943171377938
2797.0	-0.0006341112899563338
2798.0	-0.0006486775772453204
2799.0	-0.0006626816947097793
2800.0	-0.0006761126431281672
2801.0	-0.0006889599169258968
2802.0	-0.0007012135123253879
2803.0	-0.0007128639350665666
2804.0	-0.0007239022076916355
2805.0	-0.0007343198763888808
2806.0	-0.000744109017390102
2807.0	-0.0007532622429170684
2808.0	-0.0007617727066725176
2809.0	-0.0007696341088717638
2810.0	-0.0007768407008112222
2811.0	-0.0007833872889706588
2812.0	-0.0007892692386463827
2813.0	-0.0007944824771128125
2814.0	-0.0007990234963105376
2815.0	-0.000802889355059102
2816.0	-0.0008060776807933235
2817.0	-0.0008085866708223127
2818.0	-0.0008104150931106955
2819.0	-0.0008115622865820502
2820.0	-0.0008120281609448699
2821.0	-0.0008118131960418232
2822.0	-0.0008109184407234374
2823.0	-0.0008093455112477732
2824.0	-0.0008070965892080079
2825.0	-0.0008041744189902667
2826.0	-0.0008005823047643943
2827.0	-0.0007963241070108068
2828.0	-0.0007914042385868902
2829.0	-0.0007858276603367781
2830.0	-0.0007795998762488367
2831.0	-0.0007727269281653753
2832.0	-0.0007652153900496376
2833.0	-0.000757072361815363
2834.0	-0.0007483054627246528
2835.0	-0.0007389228243602328
2836.0	-0.000728933083178414
2837.0	-0.0007183453726496121
2838.0	-0.0007071693149934147
2839.0	-0.0006954150125157207
2840.0	-0.0006830930385554801
2841.0	-0.0006702144280494016
2842.0	-0.0006567906677226458
2843.0	-0.0006428336859144066
2844.0	-0.000628355842047265
2845.0	-0.0006133699157494484
2846.0	-0.0005978890956397664
2847.0	-0.0005819269677846887
2848.0	-0.0005654975038379318
2849.0	-0.0005486150488725823
2850.0	-0.0005312943089165324
2851.0	-0.000513550338201837
