f	gamma
1027.0	0.00889268298504787
1028.0	0.008758546905308242
1029.0	0.008617463235407664
1030.0	0.008469561571147475
1031.0	0.008314976851697988
1032.0	0.008153849239359651
1033.0	0.007986323995273508
1034.0	0.007812551351189181
1035.0	0.007632686377401365
1036.0	0.007446888846969038
1037.0	0.007255323096334691
1038.0	0.0070581578824630755
1039.0	0.006855566236621592
1040.0	0.006647725314928143
1041.0	0.006434816245792564
1042.0	0.006217023974382412
1043.0	0.005994537104244111
1044.0	0.005767547736214254
1045.0	0.005536251304756419
1046.0	0.005300846411861414
1047.0	0.005061534658650997
1048.0	0.004818520474825786
1049.0	0.004572010946100626
1050.0	0.004322215639771042
1051.0	0.004069346428556917
1052.0	0.003813617312869318
1053.0	0.0035552442416492214
1054.0	0.00329444493192516
1055.0	0.003031438687240954
1056.0	0.0027664462151023033
1057.0	0.0024996894435938884
1058.0	0.002231391337317294
1059.0	0.0019617757128012657
1060.0	0.0016910670535369371
1061.0	0.001419490324787879
1062.0	0.001147270788328376
1063.0	0.0008746338172597582
1064.0	0.0006018047110574972
1065.0	0.0003290085109981318
1066.0	5.6469816117240917e-05
1067.0	-0.00021558740015217587
1068.0	-0.00048693997251288715
1069.0	-0.000757365725360078
1070.0	-0.0010266436532142932
1071.0	-0.0012945540998856976
1072.0	-0.001560878936225632
1073.0	-0.0018254017363216512
1074.0	-0.002087907951995192
1075.0	-0.0023481850854619062
1076.0	-0.002606022860017263
1077.0	-0.0028612133886097083
1078.0	-0.0031135513401685188
1079.0	-0.0033628341035533524
1080.0	-0.003608861948995432
1081.0	-0.003851438186902923
1082.0	-0.004090369323904256
1083.0	-0.004325465216007409
1084.0	-0.0045565392187532664
1085.0	-0.004783408334246719
1086.0	-0.00500589335494919
1087.0	-0.005223819004120922
1088.0	-0.005437014072803518
1089.0	-0.005645311553236057
1090.0	-0.005848548768602385
1091.0	-0.006046567499008067
1092.0	-0.006239214103591514
1093.0	-0.00642633963867442
1094.0	-0.006607799971862642
1095.0	-0.006783455892009516
1096.0	-0.006953173214959254
1097.0	-0.007116822884990066
1098.0	-0.007274281071881883
1099.0	-0.00742542926353552
1100.0	-0.007570154354074933
1101.0	-0.007708348727368273
1102.0	-0.00783991033590608
1103.0	-0.00796474277498028
1104.0	-0.00808275535211014
1105.0	-0.008193863151666963
1106.0	-0.008297987094651408
1107.0	-0.008395053993583186
1108.0	-0.008484996602465527
1109.0	-0.008567753661791706
1110.0	-0.008643269938564912
1111.0	-0.00871149626130632
1112.0	-0.008772389550031248
1113.0	-0.008825912841176762
1114.0	-0.00887203530746836
1115.0	-0.00891073227271771
1116.0	-0.008941985221547624
1117.0	-0.008965781804044226
1118.0	-0.008982115835340752
1119.0	-0.008990987290141568
1120.0	-0.008992402292198876
1121.0	-0.008986373098758924
1122.0	-0.008972918079998563
1123.0	-0.008952061693476903
1124.0	-0.008923834453631206
1125.0	-0.008888272896349724
1126.0	-0.008845419538658614
1127.0	-0.008795322833563652
1128.0	-0.008738037120091607
1129.0	-0.008673622568579805
1130.0	-0.008602145121266475
1131.0	-0.008523676428237828
1132.0	-0.008438293778792176
1133.0	-0.008346080028284459
1134.0	-0.008247123520518117
1135.0	-0.008141518005755667
1136.0	-0.008029362554421713
1137.0	-0.007910761466576155
1138.0	-0.007785824177238445
1139.0	-0.0076546651576476984
1140.0	-0.0075174038125451845
1141.0	-0.007374164373570722
1142.0	-0.007225075788865963
1143.0	-0.00707027160898125
1144.0	-0.006909889869186103
1145.0	-0.006744072968284484
1146.0	-0.0065729675440411185
1147.0	-0.006396724345325433
1148.0	-0.006215498101083531
1149.0	-0.006029447386251339
1150.0	-0.005838734484722843
1151.0	-0.0056435252494910675
1152.0	-0.005443988960081501
1153.0	-0.005240298177398067
1154.0	-0.0050326285961060915
1155.0	-0.004821158894677126
1156.0	-0.004606070583221173
1157.0	-0.004387547849236976
1158.0	-0.004165777401408006
1159.0	-0.003940948311577477
1160.0	-0.003713251855033459
1161.0	-0.0034828813492387843
1162.0	-0.0032500319911404766
1163.0	-0.0030149006931949676
1164.0	-0.0027776859182442265
1165.0	-0.002538587513382565
1166.0	-0.0022978065429506067
1167.0	-0.002055545120795289
1168.0	-0.0018120062419349243
1169.0	-0.0015673936137691582
1170.0	-0.0013219114869722206
1171.0	-0.0010757644862094103
1172.0	-0.0008291574408168484
1173.0	-0.000582295215582226
1174.0	-0.00033538254176730545
1175.0	-8.862384850881868e-05
1176.0	0.00015777690526241005
1177.0	0.0004036163982482035
1178.0	0.0006486921134184509
1179.0	0.0008928025037187772
1180.0	0.0011357471567172012
1181.0	0.0013773269580541832
1182.0	0.0016173442535650823
1183.0	0.0018556030099430116
1184.0	0.0020919089738121468
1185.0	0.0023260698290829412
1186.0	0.0025578953524639553
1187.0	0.002787197567002646
1188.0	0.003013790893534484
1189.0	0.0032374922999169396
1190.0	0.0034581214479304195
1191.0	0.00367550083772832
1192.0	0.0038894559497205977
1193.0	0.004099815383779359
1194.0	0.00430641099565442
1195.0	0.004509078030492509
1196.0	0.004707655253353071
1197.0	0.004901985076619139
1198.0	0.005091913684202631
1199.0	0.005277291152446343
1200.0	0.005457971567628991
1201.0	0.005633813139981296
1202.0	0.005804678314124471
1203.0	0.005970433875845585
1204.0	0.006130951055128438
1205.0	0.00628610562535927
1206.0	0.0064357779986325
1207.0	0.006579853317083756
1208.0	0.006718221540180944
1209.0	0.00685077752790729
1210.0	0.006977421119774651
1211.0	0.007098057209608046
1212.0	0.0072125958160459405
1213.0	0.007320952148705325
1214.0	0.007423046669962909
1215.0	0.007518805152308912
1216.0	0.007608158731232092
1217.0	0.007691043953599856
1218.0	0.007767402821500067
1219.0	0.007837182831515107
1220.0	0.007900337009403029
1221.0	0.007956823940164033
1222.0	0.00800660779347411
1223.0	0.0080496583444724
1224.0	0.00808595098989151
1225.0	0.008115466759524879
1226.0	0.00813819232302865
1227.0	0.008154119992059181
1228.0	0.008163247717751728
1229.0	0.008165579083549021
1230.0	0.008161123293392912
1231.0	0.008149895155295394
1232.0	0.00813191506030969
1233.0	0.00810720895692541
1234.0	0.008075808320915836
1235.0	0.008037750120668794
1236.0	0.007993076778036543
1237.0	0.007941836124743537
1238.0	0.007884081354394567
1239.0	0.007819870970129433
1240.0	0.007749268727973777
1241.0	0.007672343575938941
1242.0	0.007589169588927744
1243.0	0.007499825899505676
1244.0	0.007404396624600883
1245.0	0.007302970788199377
1246.0	0.007195642240105278
1247.0	0.0070825095708385456
1248.0	0.006963676022746329
1249.0	0.006839249397406919
1250.0	0.006709341959407884
1251.0	0.006574070336583188
1252.0	0.006433555416796835
1253.0	0.006287922241363212
1254.0	0.006137299895197205
1255.0	0.005981821393788863
1256.0	0.005821623567101478
1257.0	0.005656846940492559
1258.0	0.005487635612760516
1259.0	0.005314137131422451
1260.0	0.005136502365329029
1261.0	0.004954885374726345
1262.0	0.004769443278875036
1263.0	0.004580336121340025
1264.0	0.004387726733065285
1265.0	0.00419178059334951
1266.0	0.003992665688840796
1267.0	0.003790552370670037
1268.0	0.0035856132098425033
1269.0	0.0033780228510109714
1270.0	0.003167957864751907
1271.0	0.002955596598470401
1272.0	0.0027411190260575964
1273.0	0.002524706596427401
1274.0	0.0023065420810583263
1275.0	0.002086809420669332
1276.0	0.0018656935711554217
1277.0	0.001643380348912921
1278.0	0.0014200562756821059
1279.0	0.0011959084230368786
1280.0	0.0009711242566493358
1281.0	0.0007458914804591903
1282.0	0.0005203978808757245
1283.0	0.0002948311711427503
1284.0	6.937883599262857e-05
1285.0	-0.00015577202328106174
1286.0	-0.000380434843205804
1287.0	-0.0006044237518396451
1288.0	-0.0008275537216833612
1289.0	-0.0010496407216683888
1290.0	-0.0012705018680980327
1291.0	-0.0014899555744170903
1292.0	-0.001707821699689212
1293.0	-0.0019239216956603291
1294.0	-0.002138078752288867
1295.0	-0.0023501179416252614
1296.0	-0.0025598663599226894
1297.0	-0.0027671532678661915
1298.0	-0.0029718102288053628
1299.0	-0.0031736712448801633
1300.0	-0.003372572890929401
1301.0	-0.0035683544460759845
1302.0	-0.003760858022880978
1303.0	-0.003949928693966408
1304.0	-0.00413541461600253
1305.0	-0.004317167150963371
1306.0	-0.004495040984552176
1307.0	-0.0046688942417046925
1308.0	-0.00483858859907781
1309.0	-0.005003989394434489
1310.0	-0.005164965732840603
1311.0	-0.005321390589588445
1312.0	-0.0054731409097679
1313.0	-0.005620097704406994
1314.0	-0.005762146143107264
1315.0	-0.005899175643101974
1316.0	-0.006031079954670093
1317.0	-0.006157757242837926
1318.0	-0.00627911016530857
1319.0	-0.0063950459465587015
1320.0	-0.00650547644804692
1321.0	-0.006610318234481777
1322.0	-0.006709492636098975
1323.0	-0.006802925806903201
1324.0	-0.006890548778831093
1325.0	-0.006972297511796638
1326.0	-0.007048112939583394
1327.0	-0.007117941011551304
1328.0	-0.007181732730129453
1329.0	-0.007239444184069601
1330.0	-0.007291036577439242
1331.0	-0.007336476254335514
1332.0	-0.00737573471930623
1333.0	-0.007408788653466435
1334.0	-0.0074356199263037395
1335.0	-0.007456215603168253
1336.0	-0.007470567948447117
1337.0	-0.007478674424427008
1338.0	-0.007480537685851495
1339.0	-0.007476165570183764
1340.0	-0.007465571083588822
1341.0	-0.007448772382652512
1342.0	-0.0074257927518586045
1343.0	-0.00739666057684839
1344.0	-0.007361409313490748
1345.0	-0.007320077452794085
1346.0	-0.0072727084816950095
1347.0	-0.007219350839761861
1348.0	-0.007160057871854524
1349.0	-0.007094887776785363
1350.0	-0.007023903552029503
1351.0	-0.0069471729345351625
1352.0	-0.006864768337688868
1353.0	-0.006776766784493133
1354.0	-0.006683249837016425
1355.0	-0.006584303522180041
1356.0	-0.006480018253947416
1357.0	-0.006370488751985637
1358.0	-0.00625581395687161
1359.0	-0.006136096941917485
1360.0	-0.006011444821692809
1361.0	-0.00588196865732457
1362.0	-0.005747783358656851
1363.0	-0.005609007583356314
1364.0	-0.005465763633050939
1365.0	-0.005318177346591749
1366.0	-0.005166377990530647
1367.0	-0.005010498146908367
1368.0	-0.004850673598448622
1369.0	-0.004687043211258885
1370.0	-0.004519748815136207
1371.0	-0.004348935081581837
1372.0	-0.0041747493996287235
1373.0	-0.0039973417495872635
1374.0	-0.003816864574816686
1375.0	-0.003633472651632213
1376.0	-0.003447322957456521
1377.0	-0.0032585745373283773
1378.0	-0.0030673883688810584
1379.0	-0.0028739272259040295
1380.0	-0.0026783555406037864
1381.0	-0.0024808392646788286
1382.0	-0.0022815457293256375
1383.0	-0.0020806435042942835
1384.0	-0.0018783022561099838
1385.0	-0.0016746926055804649
1386.0	-0.0014699859847079344
1387.0	-0.00126435449312471
1388.0	-0.0010579707541727027
1389.0	-0.000851007770746305
1390.0	-0.0006436387810179368
1391.0	-0.00043603711416721725
1392.0	-0.00022837604623218352
1393.0	-2.0828656202278358e-05
1394.0	0.00018643231752708643
1395.0	0.0003932346202215187
1396.0	0.000599406623277055
1397.0	0.0008047774659741339
1398.0	0.0010091771964015647
1399.0	0.001212436911432492
1400.0	0.0014143888956391077
1401.0	0.0016148667590320527
1402.0	0.0018137055735107412
1403.0	0.002010742007914757
1404.0	0.0022058144615657188
1405.0	0.0023987631961898044
1406.0	0.002589430466115196
1407.0	0.0027776606466380187
1408.0	0.0029633003604525774
1409.0	0.0031461986020441183
1410.0	0.0033262068599431826
1411.0	0.0035031792367432187
1412.0	0.0036769725667853133
1413.0	0.00384744653141424
1414.0	0.004014463771714799
1415.0	0.004177889998637902
1416.0	0.004337594100427527
1417.0	0.004493448247264554
1418.0	0.004645327993043401
1419.0	0.004793112374200711
1420.0	0.004936684005518462
1421.0	0.005075929172826097
1422.0	0.0052107379225280965
1423.0	0.005341004147887696
1424.0	0.005466625671998918
1425.0	0.005587504327382813
1426.0	0.0057035460321461
1427.0	0.005814660862643334
1428.0	0.005920763122587443
1429.0	0.0060217714085553055
1430.0	0.0061176086718393126
1431.0	0.006208202276597975
1432.0	0.0062934840542624715
1433.0	0.006373390354158486
1434.0	0.006447862090306909
1435.0	0.006516844784368763
1436.0	0.006580288604704515
1437.0	0.006638148401520023
1438.0	0.0066903837380749434
1439.0	0.006736958917933318
1440.0	0.006777843008238477
1441.0	0.0068130098589981175
1442.0	0.00684243811836914
1443.0	0.006866111243934321
1444.0	0.006884017509966898
1445.0	0.00689615001068237
1446.0	0.006902506659479696
1447.0	0.006903090184178075
1448.0	0.006897908118258335
1449.0	0.006886972788121301
1450.0	0.0068703012963790625
1451.0	0.006847915501198041
1452.0	0.006819841991716185
1453.0	0.006786112059559802
1454.0	0.006746761666488617
1455.0	0.006701831408201233
1456.0	0.006651366474335502
1457.0	0.006595416604702622
1458.0	0.006534036041795556
1459.0	0.006467283479616335
1460.0	0.00639522200886959
1461.0	0.006317919058572239
1462.0	0.006235446334132533
1463.0	0.006147879751954763
1464.0	0.006055299370627998
1465.0	0.005957789318760395
1466.0	0.005855437719523952
1467.0	0.00574833661197576
1468.0	0.005636581869225954
1469.0	0.005520273113524093
1470.0	0.005399513628338281
1471.0	0.005274410267504489
1472.0	0.005145073361524702
1473.0	0.005011616621095781
1474.0	0.004874157037952628
1475.0	0.0047328147831115185
1476.0	0.0045877131026011275
1477.0	0.004438978210772094
1478.0	0.004286739181275371
1479.0	0.004131127835804382
1480.0	0.003972278630695438
1481.0	0.0038103285414832033
1482.0	0.0036454169455111926
1483.0	0.0034776855026951714
1484.0	0.003307278034542579
1485.0	0.003134340401530344
1486.0	0.0029590203789446354
1487.0	0.0027814675312880436
1488.0	0.002601833085360569
1489.0	0.0024202698021212107
1490.0	0.0022369318474385474
1491.0	0.002051974661839027
1492.0	0.0018655548293619929
1493.0	0.0016778299456329292
1494.0	0.0014889584852641928
1495.0	0.0012990996686946567
1496.0	0.0011084133285807765
1497.0	0.0009170597758489566
1498.0	0.0007251996655220944
1499.0	0.0005329938624325274
1500.0	0.0003406033069314941
1501.0	0.00014818888070901141
1502.0	-4.4088727166477655e-05
1503.0	-0.00023606915387612668
1504.0	-0.00042759249603627637
1505.0	-0.0006184994423315426
1506.0	-0.000808631405485665
1507.0	-0.0009978306534607795
1508.0	-0.0011859404397775218
1509.0	-0.0013728051328491964
1510.0	-0.001558270344221641
1511.0	-0.0017421830556162649
1512.0	-0.0019243917446697607
1513.0	-0.002104746509268995
1514.0	-0.0022830991903788848
1515.0	-0.0024593034932628515
1516.0	-0.002633215106997214
1517.0	-0.002804691822182461
1518.0	-0.002973593646755329
1519.0	-0.003139782919807919
1520.0	-0.00330312442332187
1521.0	-0.0034634854917264825
1522.0	-0.0036207361191937485
1523.0	-0.0037747490645819574
1524.0	-0.00392539995394535
1525.0	-0.004072567380526552
1526.0	-0.004216133002151466
1527.0	-0.004355981635949897
1528.0	-0.004492001350325609
1529.0	-0.004624083554102403
1530.0	-0.004752123082776649
1531.0	-0.004876018281807271
1532.0	-0.00499567108687744
1533.0	-0.005110987101065758
1534.0	-0.005221875668865388
1535.0	-0.005328249946994627
1536.0	-0.005430026971943194
1537.0	-0.005527127724201903
1538.0	-0.005619477189127176
1539.0	-0.005707004414393247
1540.0	-0.005789642563988412
1541.0	-0.005867328968715082
1542.0	-0.005940005173155723
1543.0	-0.006007616979069427
1544.0	-0.006070114485188448
1545.0	-0.006127452123384924
1546.0	-0.0061795886911827965
1547.0	-0.006226487380592173
1548.0	-0.006268115803246464
1549.0	-0.0063044460118262275
1550.0	-0.006335454517756158
1551.0	-0.006361122305165139
1552.0	-0.006381434841102378
1553.0	-0.006396382082005608
1554.0	-0.006405958476420544
1555.0	-0.0064101629639740035
1556.0	-0.006408998970605955
1557.0	-0.006402474400069207
1558.0	-0.0063906016217082145
1559.0	-0.006373397454531836
1560.0	-0.006350883147597668
1561.0	-0.006323084356728878
1562.0	-0.006290031117587389
1563.0	-0.006251757815130234
1564.0	-0.006208303149478786
1565.0	-0.006159710098233932
1566.0	-0.00610602587527252
1567.0	-0.006047301886063991
1568.0	-0.005983593679548384
1569.0	-0.005914960896619886
1570.0	-0.005841467215263527
1571.0	-0.005763180292393755
1572.0	-0.005680171702448211
1573.0	-0.005592516872791397
1574.0	-0.005500295015985828
1575.0	-0.005403589058990818
1576.0	-0.00530248556935211
1577.0	-0.005197074678446474
1578.0	-0.005087450001849901
1579.0	-0.004973708556898045
1580.0	-0.004855950677511784
1581.0	-0.004734279926361992
1582.0	-0.0046088030044493895
1583.0	-0.004479629658178483
1584.0	-0.004346872584005866
1585.0	-0.004210647330744887
1586.0	-0.004071072199611167
1587.0	-0.00392826814209532
1588.0	-0.003782358655749376
1589.0	-0.003633469677977622
1590.0	-0.0034817294779219852
1591.0	-0.0033272685465340498
1592.0	-0.00317021948492837
1593.0	-0.0030107168911111797
1594.0	-0.002848897245181372
1595.0	-0.0026848987931011124
1596.0	-0.0025188614291349
1597.0	-0.002350926577055522
1598.0	-0.0021812370702191733
1599.0	-0.0020099370306091028
1600.0	-0.001837171746951432
1601.0	-0.0016630875520046496
1602.0	-0.0014878316991262614
1603.0	-0.0013115522382213135
1604.0	-0.001134397891175221
1605.0	-0.0009565179268766397
1606.0	-0.0007780620359344658
1607.0	-0.0005991802051938856
1608.0	-0.00042002259215606717
1609.0	-0.00024073939940671518
1610.0	-6.148074915762947e-05
1611.0	0.00011760344199383084
1612.0	0.00029636358798372584
1613.0	0.0004746505577750632
1614.0	0.0006523157993219191
1615.0	0.0008292114629028595
1616.0	0.0010051905237205777
1617.0	0.0011801069036660537
1618.0	0.0013538155921480996
1619.0	0.0015261727658876661
1620.0	0.0016970359075780788
1621.0	0.0018662639233149483
1622.0	0.0020337172586969133
1623.0	0.00219925801350532
1624.0	0.0023627500548656197
1625.0	0.002524059128799863
1626.0	0.0026830529700787534
1627.0	0.0028396014102836224
1628.0	0.0029935764839899275
1629.0	0.003144852532986833
1630.0	0.0032933063084474466
1631.0	0.003438817070967027
1632.0	0.003581266688389216
1633.0	0.0037205397313396504
1634.0	0.003856523566391396
1635.0	0.003989108446786894
1636.0	0.0041181876006428164
1637.0	0.004243657316568582
1638.0	0.0043654170266291936
1639.0	0.004483369386586444
1640.0	0.004597420353354935
1641.0	0.004707479259611781
1642.0	0.004813458885500246
1643.0	0.004915275527372033
1644.0	0.005012849063513164
1645.0	0.005106103016803148
1646.0	0.00519496461425822
1647.0	0.00527936484341247
1648.0	0.005359238505493977
1649.0	0.005434524265354946
1650.0	0.00550516469811803
1651.0	0.005571106332503786
1652.0	0.005632299690807037
1653.0	0.005688699325492398
1654.0	0.005740263852382667
1655.0	0.0057869559804161344
1656.0	0.005828742537951893
1657.0	0.00586559449560552
1658.0	0.005897486985599566
1659.0	0.005924399317617241
1660.0	0.0059463149911497286
1661.0	0.005963221704331019
1662.0	0.005975111359256932
1663.0	0.005981980063787886
1664.0	0.005983828129837917
1665.0	0.005980660068155579
1666.0	0.005972484579604876
1667.0	0.005959314542957673
1668.0	0.005941166999211682
1669.0	0.005918063132451182
1670.0	0.005890028247270296
1671.0	0.005857091742781654
1672.0	0.005819287083236036
1673.0	0.005776651765281352
1674.0	0.005729227281892123
1675.0	0.005677059083003498
1676.0	0.00562019653288605
1677.0	0.0055586928643011155
1678.0	0.005492605129478338
1679.0	0.005421994147959786
1680.0	0.005346924451358225
1681.0	0.005267464225078665
1682.0	0.005183685247055387
1683.0	0.005095662823559378
1684.0	0.005003475722132528
1685.0	0.004907206101707893
1686.0	0.004806939439978085
1687.0	0.004702764458074847
1688.0	0.004594773042626061
1689.0	0.0044830601652582555
1690.0	0.004367723799614531
1691.0	0.004248864835960109
1692.0	0.004126586993449545
1693.0	0.004000996730130988
1694.0	0.003872203150766169
1695.0	0.0037403179125445447
1696.0	0.0036054551287729
1697.0	0.003467731270623934
1698.0	0.0033272650670266445
1699.0	0.0031841774027851315
1700.0	0.0030385912150128255
1701.0	0.002890631387970003
1702.0	0.0027404246463946114
1703.0	0.00258809944741689
1704.0	0.00243378587114985
1705.0	0.0022776155100483423
1706.0	0.0021197213571303056
1707.0	0.0019602376931548743
1708.0	0.001799299972853162
1709.0	0.001637044710306806
1710.0	0.0014736093635720796
1711.0	0.001309132218645793
1712.0	0.0011437522728709498
1713.0	0.0009776091178805761
1714.0	0.0008108428221772275
1715.0	0.0006435938134467718
1716.0	0.0004760027607060097
1717.0	0.00030821045638113173
1718.0	0.00014035769841656218
1719.0	-2.74148274870959e-05
1720.0	-0.000194966665409082
1721.0	-0.00036215770641939856
1722.0	-0.0005288483053672651
1723.0	-0.0006948993971510844
1724.0	-0.0008601726123715717
1725.0	-0.0010245303922740163
1726.0	-0.0011878361028834167
1727.0	-0.0013499541482380143
1728.0	-0.0015107500826280584
1729.0	-0.0016700907217476054
1730.0	-0.001827844252666035
1731.0	-0.001983880342530781
1732.0	-0.0021380702459107503
1733.0	-0.002290286910692138
1734.0	-0.0024404050824406833
1735.0	-0.002588301407144052
1736.0	-0.002733854532250238
1737.0	-0.0028769452059210906
1738.0	-0.003017456374417235
1739.0	-0.0031552732775377234
1740.0	-0.0032902835420355117
1741.0	-0.0034223772729329626
1742.0	-0.003551447142663927
1743.0	-0.003677388477970228
1744.0	-0.0038000993444816623
1745.0	-0.003919480628912647
1746.0	-0.004035436118808505
1747.0	-0.004147872579777845
1748.0	-0.004256699830149316
1749.0	-0.0043618308129929175
1750.0	-0.004463181665448798
1751.0	-0.004560671785308748
1752.0	-0.004654223894797219
1753.0	-0.0047437641015022364
1754.0	-0.004829221956408059
1755.0	-0.004910530508984384
1756.0	-0.004987626359289401
1757.0	-0.005060449707046001
1758.0	-0.005128944397654048
1759.0	-0.005193057965103234
1760.0	-0.005252741671753971
1761.0	-0.005307950544956773
1762.0	-0.005358643410482932
1763.0	-0.005404782922741588
1764.0	-0.0054463355917622296
1765.0	-0.005483271806922877
1766.0	-0.005515565857407991
1767.0	-0.005543195949382617
1768.0	-0.005566144219871744
1769.0	-0.005584396747337159
1770.0	-0.005597943558946235
1771.0	-0.005606778634530407
1772.0	-0.005610899907233496
1773.0	-0.005610309260852998
1774.0	-0.005605012523880027
1775.0	-0.005595019460246675
1776.0	-0.005580343756791767
1777.0	-0.005561003007459475
1778.0	-0.005537018694247053
1779.0	-0.0055084161649215195
1780.0	-0.005475224607527191
1781.0	-0.005437477021708866
1782.0	-0.005395210186878158
1783.0	-0.005348464627252888
1784.0	-0.005297284573802142
1785.0	-0.005241717923132275
1786.0	-0.005181816193351304
1787.0	-0.005117634476951938
1788.0	-0.005049231390756016
1789.0	-0.004976669022964903
1790.0	-0.004900012877363839
1791.0	-0.004819331814729337
1792.0	-0.004734697991491945
1793.0	-0.004646186795708696
1794.0	-0.004553876780401325
1795.0	-0.004457849594318854
1796.0	-0.004358189910185797
1797.0	-0.004254985350497648
1798.0	-0.004148326410929134
1799.0	-0.004038306381421527
1800.0	-0.003925021265017287
1801.0	-0.003808569694512861
1802.0	-0.0036890528470010153
1803.0	-0.0035665743563765627
1804.0	-0.0034412402238814806
1805.0	-0.0033131587267652687
1806.0	-0.0031824403251394353
1807.0	-0.0030491975671064157
1808.0	-0.0029135449922429806
1809.0	-0.0027755990335213265
1810.0	-0.002635477917751943
1811.0	-0.002493301564631691
1812.0	-0.002349191484484507
1813.0	-0.0022032706747806166
1814.0	-0.0020556635155224105
1815.0	-0.0019064956635858163
1816.0	-0.0017558939461068813
1817.0	-0.001603986253002138
1818.0	-0.0014509014287163635
1819.0	-0.0012967691632863832
1820.0	-0.0011417198828141402
1821.0	-0.000985884639441333
1822.0	-0.0008293950009170569
1823.0	-0.0006723829398528989
1824.0	-0.0005149807227569712
1825.0	-0.0003573207989402657
1826.0	-0.00019953568938931254
1827.0	-4.175787569685917e-05
1828.0	0.00011588031085596178
1829.0	0.0002732467999732961
1830.0	0.00043020989268183923
1831.0	0.0005866383712402475
1832.0	0.0007424016085282387
1833.0	0.0008973696768254105
1834.0	0.0010514134558888243
1835.0	0.0012044047402398122
1836.0	0.0013562163455715364
1837.0	0.0015067222141880645
1838.0	0.0016557975193892504
1839.0	0.0018033187687142972
1840.0	0.0019491639059587352
1841.0	0.002093212411881401
1842.0	0.0022353454035179887
1843.0	0.0023754457320198964
1844.0	0.0025133980789377518
1845.0	0.0026490890508708473
1846.0	0.0027824072724051533
1847.0	0.0029132434772638186
1848.0	0.0030414905975954245
1849.0	0.003167043851328021
1850.0	0.0032898008275170972
1851.0	0.003409661569618395
1852.0	0.003526528656618548
1853.0	0.003640307281957224
1854.0	0.0037509053301771752
1855.0	0.0038582334512409005
1856.0	0.0039622051324535576
1857.0	0.004062736767934686
1858.0	0.004159747725583433
1859.0	0.004253160411483226
1860.0	0.004342900331695188
1861.0	0.0044288961513912935
1862.0	0.004511079751279967
1863.0	0.00458938628128048
1864.0	0.00466375421140353
1865.0	0.004734125379798477
1866.0	0.004800445037930174
1867.0	0.004862661892850126
1868.0	0.004920728146529931
1869.0	0.00497459953222725
1870.0	0.00502423534785629
1871.0	0.005069598486338729
1872.0	0.005110655462912377
1873.0	0.005147376439377875
1874.0	0.005179735245266394
1875.0	0.005207709395913783
1876.0	0.005231280107429157
1877.0	0.005250432308548594
1878.0	0.0052651546493673405
1879.0	0.005275439506946259
1880.0	0.005281282987791163
1881.0	0.005282684927206116
1882.0	0.00527964888552442
1883.0	0.0052721821412237534
1884.0	0.005260295680934281
1885.0	0.00524400418635141
1886.0	0.005223326018067196
1887.0	0.005198283196337165
1888.0	0.005168901378801815
1889.0	0.005135209835184422
1890.0	0.005097241418989615
1891.0	0.0050550325362292495
1892.0	0.005008623111205049
1893.0	0.00495805654937943
1894.0	0.004903379697368608
1895.0	0.004844642800094711
1896.0	0.004781899455135113
1897.0	0.004715206564310428
1898.0	0.004644624282554705
1899.0	0.004570215964112693
1900.0	0.004492048106112746
1901.0	0.004410190289564694
1902.0	0.004324715117834776
1903.0	0.004235698152652317
1904.0	0.00414321784770315
1905.0	0.004047355479868701
1906.0	0.003948195078170494
1907.0	0.003845823350481654
1908.0	0.003740329608069152
1909.0	0.0036318056880323612
1910.0	0.0035203458737047017
1911.0	0.0034060468130872744
1912.0	0.00328900743538479
1913.0	0.003169328865715094
1914.0	0.0030471143380666104
1915.0	0.0029224691065772275
1916.0	0.0027955003552110553
1917.0	0.0026663171059108605
1918.0	0.0025350301253035334
1919.0	0.0024017518300388785
1920.0	0.0022665961908424816
1921.0	0.002129678635363719
1922.0	0.001991115949901967
1923.0	0.0018510261800941262
1924.0	0.0017095285306479293
1925.0	0.0015667432642058382
1926.0	0.0014227915994249889
1927.0	0.0012777956083593253
1928.0	0.001131878113231015
1929.0	0.0009851625826775067
1930.0	0.000837773027561998
1931.0	0.0006898338964353098
1932.0	0.0005414699707364272
1933.0	0.0003928062598200625
1934.0	0.0002439678958996876
1935.0	9.508002899323581e-05
1936.0	-5.373227803967564e-05
1937.0	-0.00020234415428153668
1938.0	-0.000350631025274578
1939.0	-0.0004984687171838862
1940.0	-0.0006457335605205099
1941.0	-0.0007923024933370535
1942.0	-0.000938053163810019
1943.0	-0.0010828640321242336
1944.0	-0.0012266144715739032
1945.0	-0.0013691848687967358
1946.0	-0.0015104567230584344
1947.0	-0.0016503127445042856
1948.0	-0.0017886369512979292
1949.0	-0.001925314765565975
1950.0	-0.0020602331080696915
1951.0	-0.002193280491525641
1952.0	-0.0023243471124988124
1953.0	-0.0024533249417918977
1954.0	-0.0025801078132572917
1955.0	-0.002704591510958647
1956.0	-0.002826673854610102
1957.0	-0.0029462547832247313
1958.0	-0.003063236436901913
1959.0	-0.0031775232366887812
1960.0	-0.0032890219624497714
1961.0	-0.003397641828681026
1962.0	-0.0035032945582085767
1963.0	-0.003605894453710524
1964.0	-0.0037053584670049275
1965.0	-0.003801606266048323
1966.0	-0.003894560299590744
1967.0	-0.003984145859434893
