f	aligned	misaligned
1170.0	-0.0004367204072055031	0.002561346641079527
1171.0	-0.000496317047269274	0.0023590208803517133
1172.0	-0.0005540573526618929	0.0021490566691158533
1173.0	-0.0006097532402332029	0.0019321775660678592
1174.0	-0.0006632240775166962	0.001709129289917396
1175.0	-0.0007142972649695667	0.0014806771606613567
1176.0	-0.000762808789489641	0.001247603478900871
1177.0	-0.0008086037474459335	0.001010704852159474
1178.0	-0.0008515368355673529	0.0007707894773224202
1179.0	-0.0008914728081464791	0.0005286743884513817
1180.0	-0.0009282868991328126	0.0002851826793296601
1181.0	-0.000961865207811446	4.1140710164642725e-05
1182.0	-0.000992105046889452	-0.00020262469209109658
1183.0	-0.0010189152519408905	-0.00044528903032849804
1184.0	-0.001042216451294337	-0.0006860329213382863
1185.0	-0.0010619412955816658	-0.0009240448579487667
1186.0	-0.0010780346463041593	-0.0011585239399489837
1187.0	-0.001090453722911055	-0.0013886825646217498
1188.0	-0.0010991682080258801	-0.0016137490678621044
1189.0	-0.0011041603105970878	-0.00183297030703962
1190.0	-0.0011054247868907364	-0.0020456141769721373
1191.0	-0.0011029689193843663	-0.0022509720506209818
1192.0	-0.0010968124537617202	-0.0024483611363830178
1193.0	-0.00108698749434747	-0.0026371267441530977
1194.0	-0.0010735383584591345	-0.002816644452647821
1195.0	-0.001056521390289221	-0.002986322170830009
1196.0	-0.0010360047350641863	-0.0031456020866413555
1197.0	-0.0010120680743573372	-0.0032939624966427175
1198.0	-0.0009848023235600532	-0.0034309195105742406
1199.0	-0.0009543092926392986	-0.003556028625279504
1200.0	-0.0009207013114285695	-0.003668886162888837
1201.0	-0.0008841008208145843	-0.0037691305686226384
1202.0	-0.000844639931291575	-0.0038564435640585345
1203.0	-0.0008024599504601803	-0.00393055115219992
1204.0	-0.0007577108811465264	-0.003991224471191487
1205.0	-0.0007105508919108237	-0.004038280494042046
1206.0	-0.0006611457618014623	-0.004071582572240841
1207.0	-0.0006096683012912513	-0.004091040821683521
1208.0	-0.0005562977514063693	-0.004096612349859602
1209.0	-0.0005012191631253273	-0.004088301323790982
1210.0	-0.000444622759185268	-0.004066158878750121
1211.0	-0.000386703280484884	-0.0040302828683241015
1212.0	-0.00032765931931891777	-0.003980817456926224
1213.0	-0.0002676926417157083	-0.00391795255638686
1214.0	-0.00020700750117986708	-0.003841923108780137
1215.0	-0.00014580994616291906	-0.003753008218158158
1216.0	-8.430712359983831e-05	-0.003651530134371475
1217.0	-2.2706580855128694e-05	-0.00353785309264913
1218.0	3.878443157996191e-05	-0.0034123820130920845
1219.0	9.995965430606522e-05	-0.0032755610647020785
1220.0	0.00016061450783525812	-0.0031278720990169677
1221.0	0.00022054677372110873	-0.002969832958856749
1222.0	0.00027955726574142034	-0.0028019956680976985
1223.0	0.000337450488916004	-0.0026249445087839535
1224.0	0.00039403528418886476	-0.002439293992257376
1225.0	0.0004491254566584644	-0.0022456867313341037
1226.0	0.0005025403853017329	-0.002044791220877561
1227.0	0.0005541056122045428	-0.0018372995344181258
1228.0	0.0006036534093862992	-0.0016239249447401035
1229.0	0.0006510233213871956	-0.0014053994765994638
1230.0	0.0006960626818724226	-0.0011824713999553486
1231.0	0.0007386271026003544	-0.0009559026722833595
1232.0	0.000778580933198793	-0.0007264663386984933
1233.0	0.0008157976902956136	-0.0004949438987439885
1234.0	0.000850160454656982	-0.0002621226488013955
1235.0	0.0008815622350974943	-2.8793009143894918e-05
1236.0	0.0009099062980409029	0.0002042541553039716
1237.0	0.0009351064617290663	0.0004362302114350587
1238.0	0.0009570873541972903	0.0006663514226107405
1239.0	0.0009757846342583847	0.0008938415925044265
1240.0	0.000991145174863885	0.001117934679233492
1241.0	0.0010031272083382626	0.0013378773709865576
1242.0	0.001011700433111337	0.0015529316145000993
1243.0	0.001016846081703888	0.0017623770879097312
1244.0	0.0010185569498518572	0.0019655136097032643
1245.0	0.0010168373867849682	0.0021616634757311835
1246.0	0.001011703246805488	0.0023501737164872867
1247.0	0.0010031818024420055	0.0025304182671509073
1248.0	0.0009913116195808193	0.002701800043193
1249.0	0.0009761423951037446	0.0028637529146749202
1250.0	0.0009577347576849547	0.003015743572723522
1251.0	0.0009361600325209982	0.0031572732820419895
1252.0	0.0009114999708865357	0.0032878795137078415
1253.0	0.0008838464455235688	0.003407137452925651
1254.0	0.0008533011129832719	0.003514661376831626
1255.0	0.0008199750441470512	0.003610105897894589
1256.0	0.0007839883242563165	0.0036931670689189606
1257.0	0.0007454696238787684	0.00376358334612948
1258.0	0.0007045557423321618	0.0038211364073024185
1259.0	0.0006613911251742411	0.003865651822403135
1260.0	0.0006161273574498663	0.0038969995746917863
1261.0	0.0005689226344627665	0.003915094430768024
1262.0	0.0005199412119088736	0.003919896158538645
1263.0	0.00046935283727322485	0.003911409592607345
1264.0	0.0004173321644482435	0.0038896845471027906
1265.0	0.00036405815358309633	0.003854815576476643
1266.0	0.00030971345821670555	0.0038069415853165057
1267.0	0.0002544838017839628	0.0037462452887273437
1268.0	0.00019855734561445744	0.0036729525253380146
1269.0	0.00014212405056532491	0.003587331425484483
1270.0	8.53750344447712e-05	0.003489691437606522
1271.0	2.8501927391787717e-05	0.0033803822163707936
1272.0	-2.8303772623261732e-05	0.003259792376493138
1273.0	-8.485134201750497e-05	0.0031283481166830655
1274.0	-0.00014095146938909384	0.002986511718564012
1275.0	-0.00019641688676067665	0.0028347799258397546
1276.0	-0.0002510629921768331	0.002673682209372267
1277.0	-0.0003047084615934981	0.0025037789242155703
1278.0	-0.00035717584803974644	0.002325659365004433
1279.0	-0.00040829216608029685	0.0021399397264315776
1280.0	-0.0004578894596619031	0.0019472609758573642
1281.0	-0.0005058053514878156	0.0017482866453826871
1282.0	-0.0005518835721318382	0.0015437005509755632
1283.0	-0.0005959744671756141	0.001334204446480091
1284.0	-0.0006379354807323635	0.001120515620539871
1285.0	-0.000677631613802548	0.0009033644446547477
1286.0	-0.0007149358559969964	0.0006834918807360281
1287.0	-0.0007497295892548905	0.00046164695665621715
1288.0	-0.000781902962282951	0.0002385842183782124
1289.0	-0.0008113552345426638	1.5061167320458565e-05
1290.0	-0.0008379950887183374	-0.00020816430835212595
1291.0	-0.0008617409107069787	-0.0004303364998126717
1292.0	-0.0008825210362825007	-0.0006507044323560813
1293.0	-0.0009002739637006791	-0.000868524400256602
1294.0	-0.0009149485316274776	-0.0010830624731554442
1295.0	-0.0009265040618910042	-0.0012935969655418723
1296.0	-0.0009349104666767819	-0.0014994208610310529
1297.0	-0.0009401483199059059	-0.0016998441833046651
1298.0	-0.0009422088926565625	-0.001894196305776558
1299.0	-0.0009410941526099567	-0.002081828192259937
1300.0	-0.0009368167276224098	-0.0022621145611630457
1301.0	-0.0009293998336451347	-0.0024344559660054083
1302.0	-0.0009188771673320157	-0.0025982807853435546
1303.0	-0.0009052927637930859	-0.0027530471155105983
1304.0	-0.0008887008200667654	-0.0028982445599128495
1305.0	-0.0008691654849972432	-0.0030333959089861927
1306.0	-0.0008467606163140161	-0.0031580587052925887
1307.0	-0.000821569505818126	-0.0032718266886354996
1308.0	-0.0007936845736840979	-0.0033743311164849484
1309.0	-0.0007632070329873287	-0.0034652419554317207
1310.0	-0.0007302465256629758	-0.0035442689398346525
1311.0	-0.0006949207311953485	-0.0036111624942769542
1312.0	-0.0006573549494240851	-0.0036657145169160747
1313.0	-0.0006176816589363926	-0.0037077590212844865
1314.0	-0.0005760400525929321	-0.0037371726345816238
1315.0	-0.0005325755518062521	-0.0037538749509865082
1316.0	-0.0004874393012584575	-0.0037578287390116092
1317.0	-0.000440787645805186	-0.0037490400024148313
1318.0	-0.00039278159136781933	-0.0037275578946820266
1319.0	-0.0003435862516650073	-0.0036934744875878264
1320.0	-0.0002933702826764962	-0.0036469243948354054
1321.0	-0.00024230530676863302	-0.003588084252264607
1322.0	-0.00019056532843990566	-0.0035171720566006207
1323.0	-0.00013832614366812582	-0.0034344463651913375
1324.0	-8.576474485628678e-05	-0.003340205359647503
1325.0	-3.305872338420094e-05	-0.0032347857767566794
1326.0	1.961432822489631e-05	-0.0031185617104855135
1327.0	7.207741251785867e-05	-0.002991943289314677
1328.0	0.00012415471971020074	-0.002855375233568491
1329.0	0.0001756722146936912	-0.0027093352977970845
1330.0	0.00022645821649967942	-0.0025543326036529474
1331.0	0.0002763439682957557	-0.0023909058690659538
1332.0	0.0003251641960309421	-0.0022196215398607435
1333.0	0.0003727576538863479	-0.0020410718302854933
1334.0	0.0004189676547388028	-0.0018558726792155442
1335.0	0.0004636425838991142	-0.0016646616290730862
1336.0	0.0005066363944471509	-0.0014680956347563965
1337.0	0.0005478090825532143	-0.00126684881009371
1338.0	0.0005870271412451039	-0.0010616101195426147
1339.0	0.0006241639911576675	-0.0008530810230258819
1340.0	0.0006591003868821168	-0.0006419730819437428
1341.0	0.0006917247976181226	-0.0004290055345207729
1342.0	0.0007219337609210262	-0.0002149028487388205
1343.0	0.0007496322084299701	-3.922611705858283e-07
1344.0	0.0007747337625597181	0.00021379868993680483
1345.0	0.0007971610032386795	0.00042694462896975373
1346.0	0.0008168457038787147	0.0006383247963123057
1347.0	0.0008337290358673117	0.0008472254824780764
1348.0	0.000847761740980268	0.0010529424348001907
1349.0	0.0008589042712220842	0.0012547832285748919
1350.0	0.000867126895711491	0.001452069594682739
1351.0	0.0008724097743413689	0.00164413969587598
1352.0	0.000874742998054012	0.0018303503441008066
1353.0	0.0008741265956851367	0.0020100791514349025
1354.0	0.0008705705074422119	0.0021827266074589016
1355.0	0.0008640945251942439	0.0023477180761346176
1356.0	0.0008547281998609203	0.00250450570555084
1357.0	0.0008425107162985737	0.002652570244196778
1358.0	0.0008274907361882021	0.0027914227577525447
1359.0	0.0008097262095367523	0.002920606240729538
1360.0	0.0007892841555064605	0.0030396971176573943
1361.0	0.0007662404133878782	0.003148306628896611
1362.0	0.0007406793646302645	0.0032460820965524817
1363.0	0.0007126936269374333	0.003332708066379033
1364.0	0.0006823837215283453	0.003407907321986353
1365.0	0.0006498577147486585	0.003471441768102592
1366.0	0.0006152308353023039	0.00352311318008998
1367.0	0.0005786250684506559	0.0035627638173699834
1368.0	0.0005401687286003456	0.003590276898877592
1369.0	0.0004999960117698875	0.0036055769391332903
1370.0	0.000458246529488315	0.0036086299439960557
1371.0	0.00041506482573746943	0.0035994434656359707
1372.0	0.0003705998786027527	0.003578066516742774
1373.0	0.0003250045883427498	0.0035445893444625907
1374.0	0.0002784352536307783	0.0034991430650294425
1375.0	0.00023105103775542804	0.003441899160527967
1376.0	0.00018301342659643362	0.003373068839688173
1377.0	0.00013448568021565783	0.0032929022650712747
1378.0	8.563227991848941e-05	0.0032016876494530755
1379.0	3.6618372652642665e-05	0.0030997502246517994
1380.0	-1.2390785385683716e-05	0.0029874510864726783
1381.0	-6.123038406965608e-05	0.0028651859198570444
1382.0	-0.00010973661172409329	0.0027333836087220977
1383.0	-0.00015774720272667807	0.0025925047353626083
1384.0	-0.00020510197850375205	0.002443039974651948
1385.0	-0.0002516433801232642	0.002285508388627842
1386.0	-0.0002972169907194313	0.0021204556273802726
1387.0	-0.00034167204602371425	0.0019484520424629375
1388.0	-0.0003848619313193179	0.001770090719342626
1389.0	-0.00042664466318773336	0.0015859854356606335
1390.0	-0.00046688335447010645	0.0013967685523248652
1391.0	-0.0005054466609265725	0.0012030888446688244
1392.0	-0.000542209208142532	0.0010056092811038496
1393.0	-0.0005770519973001748	0.0008050047568603387
1394.0	-0.0006098627885078313	0.0006019597905562097
1395.0	-0.0006405364604591635	0.00039716619144103675
1396.0	-0.0006689753452756098	0.0001913207052582691
1397.0	-0.0006950895374723627	-1.4877353274882451e-05
1398.0	-0.0007187971760772868	-0.0002207284733345057
1399.0	-0.0007400246990246998	-0.0004255353181618558
1400.0	-0.000758707069041257	-0.000628605084519602
1401.0	-0.0007747879703384371	-0.0008292518434567529
1402.0	-0.0007882199755261183	-0.0010267988544845163
1403.0	-0.0007989646822627492	-0.0012205808453632518
1404.0	-0.0008069928192605066	-0.0014099462498307182
1405.0	-0.0008122843213673725	-0.0015942593957516062
1406.0	-0.0008148283735526427	-0.00177290263635059
1407.0	-0.0008146234237268938	-0.001945278417391341
1408.0	-0.0008116771644322192	-0.0021108112733900005
1409.0	-0.0008060064835427735	-0.0022689497462058538
1410.0	-0.0007976373842192674	-0.0024191682196178896
1411.0	-0.0007866048744634797	-0.00256096866379469
1412.0	-0.0007729528267199407	-0.0026938822838753554
1413.0	-0.0007567338080712691	-0.002817471067212103
1414.0	-0.000738008881670854	-0.0029313292241779873
1415.0	-0.0007168473801513944	-0.0030350845178077276
1416.0	-0.0006933266518399351	-0.003128399477924198
1417.0	-0.000667531780699272	-0.0032109724958001872
1418.0	-0.000639555281001028	-0.003282538795814349
1419.0	-0.0006094967678184514	-0.0033428712809817802
1420.0	-0.0005774626045049556	-0.0033917812496711917
1421.0	-0.0005435655283987104	-0.003429118981260484
1422.0	-0.00050792425606388	-0.003454774188928739
1423.0	-0.0004706630694439242	-0.0034686763382359453
1424.0	-0.0004319113843634487	-0.0034707948305969702
1425.0	-0.0003918033028704267	-0.0034611390512159315
1426.0	-0.00035047715096107445	-0.0034397582815056957
1427.0	-0.00030807500327530244	-0.003406741476476752
1428.0	-0.0002647421963897249	-0.003362216908035797
1429.0	-0.00022062683236979356	-0.0033063516755869548
1430.0	-0.00017587927427168987	-0.003239351085776795
1431.0	-0.00013065163530606586	-0.0031614579036633146
1432.0	-8.50972633942718e-05	-0.003072951478022849
1433.0	-3.937022285788834e-05	-0.0029741467439302525
1434.0	6.375225011991115e-06	-0.002865393106159281
1435.0	5.198514075962276e-05	-0.0027470732073490685
1436.0	9.730642320450282e-05	-0.0026196015852663654
1437.0	0.0001421873217884984	-0.0024834232238645612
1438.0	0.00018647794312134794	-0.002339012003191628
1439.0	0.00023003075003858071	-0.0021868690535365278
1440.0	0.0002727010515157155	-0.002027521019518811
1441.0	0.00031434748181667724	-0.001861518240125649
1442.0	0.0003548324672952522	-0.0016894328509740606
1443.0	0.0003940226793131374	-0.0015118568153327393
1444.0	0.0004317894717882822	-0.001329399890671414
1445.0	0.00046800930194336823	-0.0011426875377102887
1446.0	0.0005025641328827862	-0.0009523587791334966
1447.0	0.0005353418166919915	-0.0007590640152855766
1448.0	0.0005662364568208553	-0.0005634628043090855
1449.0	0.0005951487485852674	-0.0003662216142917476
1450.0	0.0006219862966979246	-0.00016801155507317276
1451.0	0.0006466639088183262	3.0493902576756994e-05
1452.0	0.0006691038641952197	0.00022862121266499686
1453.0	0.0006892361565606646	0.0004256990368203662
1454.0	0.0007069987105229017	0.0006210605165460602
1455.0	0.0007223375707963001	0.0008140455271982046
1456.0	0.0007352070636991866	0.0010040029060799332
1457.0	0.0007455699304448043	0.001190292647138424
1458.0	0.0007533974318464844	0.0013722880548767765
1459.0	0.0007586694241547648	0.0015493778502381264
1460.0	0.000761374405841923	0.001720968221395038
1461.0	0.0007615095352471045	0.0018864848125703894
1462.0	0.0007590806190933255	0.002045374644237572
1463.0	0.0007541020719852225	0.002197107958286215
1464.0	0.0007465968470935942	0.0023411799820058097
1465.0	0.0007365963383288358	0.0024771126050203863
1466.0	0.0007241402544004927	0.002604455963609629
1467.0	0.0007092764652531758	0.002722789927176354
1468.0	0.0006920608214610489	0.0028317254819539284
1469.0	0.0006725569472519326	0.0029309060074059834
1470.0	0.0006508360079192747	0.0030200084411378426
1471.0	0.0006269764524642956	0.00309874432852253
1472.0	0.0006010637323914871	0.003166860753641194
1473.0	0.0005731899976587408	0.003224141148542396
1474.0	0.0005434537708574648	0.003270405978241951
1475.0	0.0005119596007685553	0.0033055132993091785
1476.0	0.00047881769650647433	0.003329359190316185
1477.0	0.00044414354352619685	0.0033418780528631266
1478.0	0.00040805750282522013	0.0033430427823326328
1479.0	0.0003706843947263883	0.0033328648079688195
1480.0	0.00033215306867551836	0.0033113940023194463
1481.0	0.00029259596053135507	0.0032787184605221607
1482.0	0.0002521486388640925	0.0032349641503561883
1483.0	0.000210949341811473	0.0031802944344169843
1484.0	0.00016913850606996728	0.0031149094662028835
1485.0	0.00012685828962117522	0.0030390454623278407
1486.0	8.425208981032665e-05	0.002952973853490184
1487.0	4.146405840602498e-05	0.0028570003172349962
1488.0	-1.3613847231314612e-06	0.0027514636959449544
1489.0	-4.4080037679758346e-05	0.002636734803876194
1490.0	-8.65484007244793e-05	0.002513215127430032
1491.0	-0.00012862415695784985	0.002381335423203977
1492.0	-0.00017016664789132026	0.002241554218708521
1493.0	-0.0002110373423226588	0.002094356220958005
1494.0	-0.0002511002969575928	0.0019402506384487205
1495.0	-0.0002902226072500182	0.001779769422325554
1496.0	-0.000328274846970544	0.0016134654328018344
1497.0	-0.0003651314950535794	0.0014419105371447827
1498.0	-0.00040067134831995644	0.001265693645760204
1499.0	-0.0004347779187220211	0.0010854186931140806
1500.0	-0.00046733981381412415	0.0009017025704029531
1501.0	-0.0004982510992098883	0.0007151730170431689
1502.0	-0.0005274116418515963	0.0005264664781766832
1503.0	-0.0005547274329839099	0.0003362259354977075
1504.0	-0.0005801108897947533	0.000145098718786183
1505.0	-0.0006034811347605138	-4.626569441239165e-05
1506.0	-0.0006247642518094664	-0.00023721788348892572
1507.0	-0.000643893518497208	-0.00042711068637721767
1508.0	-0.000660809613470605	-0.0006153013906108122
1509.0	-0.0006754607985809146	-0.0008011539064179941
1510.0	-0.0006878030750935999	-0.0009840409145151373
1511.0	-0.0006978003135305156	-0.0011633459813541586
1512.0	-0.0007054243567696479	-0.0013384656346980231
1513.0	-0.0007106550961182906	-0.0015088113925436943
1514.0	-0.0007134805201668378	-0.0016738117385772429
1515.0	-0.0007138967363222301	-0.001832914037537351
1516.0	-0.0007119079650119953	-0.0019855863840747214
1517.0	-0.00070752650664157	-0.002131319378929066
1518.0	-0.0007007726814788559	-0.0022696278264986184
1519.0	-0.000691674742730429	-0.002400052348152841
1520.0	-0.0006802687631631823	-0.0025221609059302118
1521.0	-0.000666598495713204	-0.0026355502315734162
1522.0	-0.0006507152086098942	-0.002739847156183699
1523.0	-0.00063267749562779	-0.0028347098361156697
1524.0	-0.0006125510621605517	-0.002919828871093902
1525.0	-0.0005904084878910381	-0.0029949283109016226
1526.0	-0.0005663289669085455	-0.003059766547373656
1527.0	-0.0005403980261974545	-0.0031141370888201196
1528.0	-0.0005127072234926483	-0.003157869214407758
1529.0	-0.0004833538255635821	-0.0031908285064367018
1530.0	-0.00045244046805232403	-0.0032129172588666057
1531.0	-0.00042007479805028763	-0.0032240747608672255
1532.0	-0.00038636910065359756	-0.0032242774545938263
1533.0	-0.00035143991078783084	-0.0032135389668149373
1534.0	-0.00031540761163960547	-0.0031919100144476935
1535.0	-0.00027839602107432694	-0.0031594781844833837
1536.0	-0.0002405319674564474	-0.003116367589210614
1537.0	-0.00020194485632123995	-0.003062738398065001
1538.0	-0.00016276622937426563	-0.002998786247850603
1539.0	-0.0001231293173171691	-0.002924741533488012
1540.0	-8.316858801599982e-05	-0.002840868581846591
1541.0	-4.30192915399797e-05	-0.0027474647116104167
1542.0	-2.8170036061375345e-06	-0.0026448591825104883
1543.0	3.7302831032916e-05	-0.0025334120376267638
1544.0	7.720535372459899e-05	-0.0024135128428195572
1545.0	0.00011675674404949907	-0.0022855793276955754
1546.0	0.0001558246674404325	-0.0021500559328396893
1547.0	0.00019427871679393496	-0.002007412268356599
1548.0	0.00023199084660433444	-0.0018581414890601945
1549.0	0.00026883579817915367	-0.001702758591923556
1550.0	0.0003046915145274013	-0.0015417986416600216
1551.0	0.00033943954355053377	-0.0013758149305405393
1552.0	0.0003729654282079286	-0.0012053770787687206
1553.0	0.0004051590823756885	-0.0010310690819270224
1554.0	0.0004359151511681165	-0.0008534873121808656
1555.0	0.0004651333545465934	-0.0006732384800729537
1556.0	0.0004927188130989615	-0.0004909375638671078
1557.0	0.00051858235493502	-0.0003072057135013203
1558.0	0.0005426408027095801	-0.00012266813628622385
1559.0	0.0005648172398532429	6.204802846048615e-05
1560.0	0.0005850412551631401	0.0002463158386262033
1561.0	0.0006032491649803337	0.0004295106751401836
1562.0	0.0006193842122574715	0.0006110123572326334
1563.0	0.0006333967418996535	0.0007902072399608251
1564.0	0.0006452443518423046	0.0009664902869142221
1565.0	0.0006548920194125114	0.0011392671111033104
1566.0	0.0006623122026045226	0.0013079559771565013
1567.0	0.0006674849159848061	0.0014719897580847173
1568.0	0.000670397781028194	0.0016308178400399045
1569.0	0.0006710460507727417	0.0017839079686754935
1570.0	0.0006694326087675038	0.0019307480309237526
1571.0	0.0006655679423737751	0.002070847766232032
1572.0	0.0006594700905663573	0.0022037404015451886
1573.0	0.0006511645664666606	0.002328984204588327
1574.0	0.0006406842549238831	0.00244616395028695
1575.0	0.0006280692855434545	0.002554892295462835
1576.0	0.0006133668816437374	0.00265481105726022
1577.0	0.0005966311857014258	0.0027455923910902117
1578.0	0.0005779230619241227	0.002826939864225365
1579.0	0.000557309876663816	0.0028985894215361767
1580.0	0.0005348652574577472	0.002960310240230956
1581.0	0.0005106688315535176	0.003011905470839691
1582.0	0.0004848059448418463	0.0030532128620731173
1583.0	0.0004573673621845642	0.0030841052675831676
1584.0	0.0004284489501856282	0.0031044910330545825
1585.0	0.0003981513435093614	0.0031143142624649343
1586.0	0.00036657959590339316	0.003113554962760891
1587.0	0.0003338428171322989	0.0031022290666119666
1588.0	0.00030005379707262773	0.0030803883333164733
1589.0	0.00026532861826067703	0.0030481201283472977
1590.0	0.0002297862582199585	0.0030055470824359057
1591.0	0.000193548182926983	0.0029528266315000545
1592.0	0.00015673793280076122	0.002890150439123083
1593.0	0.00011948070262347366	0.0028177437036885624
1594.0	8.190291681696134e-05	0.002735864352662185
1595.0	4.4131801512555316e-05	0.0026448021268928174
1596.0	6.294954859004803e-06	0.002544877558173196
1597.0	-3.148008298377953e-05	0.0024364408436587906
1598.0	-6.906625871928558e-05	0.0023198706210891245
1599.0	-0.00010633743221903982	0.00219557264908548
1600.0	-0.00014316879882974448	0.0020639783971181432
1601.0	-0.00017943730627300323	0.0019255435500338657
1602.0	-0.00021502206474814656	0.0017807464323198068
1603.0	-0.00024980474887464866	0.0016300863575458209
1604.0	-0.00028366999014133726	0.0014740819086724527
1605.0	-0.00031650575856388957	0.0013132691551409508
1606.0	-0.00034820373229140725	0.0011481998128679645
1607.0	-0.000378659653946065	0.0009794393534531226
1608.0	-0.0004077736725268521	0.0008075650690733322
1609.0	-0.00043545066975954545	0.0006331640996787506
1610.0	-0.00046160056982972946	0.00045683142922542315
1611.0	-0.000486138631493587	0.0002791678577769943
1612.0	-0.0005089857216227873	0.00010077795638011943
1613.0	-0.00053006856930402	-7.773198833120861e-05
1614.0	-0.0005493199996809223	-0.0002557560328203679
1615.0	-0.0005666791467959918	-0.00043269063163797815
1616.0	-0.0005820916447622714	-0.0006079366817545542
1617.0	-0.0005955097966685541	-0.0007809015493157293
1618.0	-0.000606892720698313	-0.0009510010719717044
1619.0	-0.0006162064730198612	-0.001117661530020136
1620.0	-0.000623424147084391	-0.001280321579717137
1621.0	-0.0006285259490486294	-0.001438434142248775
1622.0	-0.0006314992491194328	-0.0015914682420100734
1623.0	-0.0006323386086992179	-0.0017389107880222503
1624.0	-0.0006310457832924669	-0.0018802682925162975
1625.0	-0.0006276297012152009	-0.0020150685209317835
1626.0	-0.0006221064182304172	-0.002142862067820579
1627.0	-0.0006144990483131648	-0.00226322385340142
1628.0	-0.0006048376708286582	-0.002375754535787548
1629.0	-0.0005931592144854886	-0.00248008183420111
1630.0	-0.0005795073185032064	-0.002575861758796014
1631.0	-0.0005639321715092617	-0.002662779743031917
1632.0	-0.0005464903287538711	-0.0027405516748783007
1633.0	-0.000527244508303193	-0.0028089248234742033
1634.0	-0.0005062633669402103	-0.0028676786582283393
1635.0	-0.0004836212565694029	-0.0029166255577123606
1636.0	-0.000459397961985371	-0.0029556114060763756
1637.0	-0.0004336784209259025	-0.0029845160751009233
1638.0	-0.0004065524273879637	-0.0030032537903886655
1639.0	-0.000378114319239199	-0.0030117733805939137
1640.0	-0.000348462651207789	-0.0030100584089863707
1641.0	-0.0003176998543809404	-0.0029981271870445957
1642.0	-0.00028593188338473224	-0.002976032670175553
1643.0	-0.00025326785245712155	-0.0029438622360557125
1644.0	-0.00021981966166103066	-0.0029017373464869556
1645.0	-0.00018570161451426839	-0.002849813094053872
1646.0	-0.00015103002833995486	-0.0027882776352586083
1647.0	-0.00011592283866225864	-0.0027173515121917883
1648.0	-8.049919898999022e-05	-0.0026372868651740942
1649.0	-4.487907734273145e-05	-0.002548366539168911
1650.0	-9.182850882911379e-06	-0.002450903087124332
1651.0	2.646909997962993e-05	-0.002345237673747834
1652.0	6.195679664519876e-05	-0.00223173888354999
1653.0	9.716106518358521e-05	-0.0021108014373151986
1654.0	0.00013196393564603604	-0.001982844821460228
1655.0	0.00016624903649433732	-0.001848311835034553
1656.0	0.0001999019828315832	-0.0017076670593874448
1657.0	0.00023281075714230172	-0.0015613952557839519
1658.0	0.0002648660812773146	-0.0014099996964911008
1659.0	0.0002959617784513127	-0.0012540004350720885
1660.0	0.00032599512405669497	-0.0010939325218276524
1661.0	0.00035486718413742517	-0.0009303441705025451
1662.0	0.0003824831404107337	-0.0007637948825315117
1663.0	0.00040875260077169917	-0.0005948535352373928
1664.0	0.00043358989426685063	-0.0004240964405079128
1665.0	0.0004569143495773111	-0.00025210538056946844
1666.0	0.0004786505561091334	-7.946562754751985e-05
1667.0	0.0004987286068490688	9.323604645128268e-05
1668.0	0.0005170843222068245	0.0002654133619749588
1669.0	0.0005336594541304741	0.0004364825208192114
1670.0	0.0005484018698493018	0.0006058641838372291
1671.0	0.0005612657146683922	0.000772985431272784
1672.0	0.0005722115533105621	0.0009372816989874108
1673.0	0.000581206489374573	0.0010981986840440327
1674.0	0.0005882242625529456	0.0012551942132209978
1675.0	0.0005932453233280458	0.0014077400681616085
1676.0	0.0005962568849415891	0.0015553237610221801
1677.0	0.0005972529525093066	0.001697450254653477
1678.0	0.0005962343292296834	0.0018336436215468787
1679.0	0.0005932085997128014	0.0019634486359922368
1680.0	0.0005881900905320252	0.0020864322941242168
1681.0	0.0005811998081777924	0.0022021852567883976
1682.0	0.0005722653546681345	0.0023103232104234135
1683.0	0.0005614208211453912	0.0024104881414397624
1684.0	0.0005487066598616197	0.0025023495198754045
1685.0	0.0005341695350272418	0.002585605388419691
1686.0	0.0005178621530674038	0.0026599833532232886
1687.0	0.0004998430728987385	0.002725241473248766
1688.0	0.0004801764969049687	0.0027811690452646575
1689.0	0.0004589320433535486	0.0028275872819425855
1690.0	0.00043618450105604827	0.0028643498808829993
1691.0	0.0004120135671335013	0.002891343482767161
1692.0	0.00038650356880251145	0.002908488017211287
1693.0	0.00035974317015004817	0.0029157369352812252
1694.0	0.00033182506491344875	0.002913077328011346
1695.0	0.0003028456563267845	0.002900529930659169
1696.0	0.0002729047251363477	0.0028781490128145263
1697.0	0.000242105086925677	0.0028460221548694533
1698.0	0.00021055223992367785	0.002804269911739407
1699.0	0.00017835400449964884	0.002753045365108105
1700.0	0.00014562015557410173	0.0026925335658446008
1701.0	0.00011246204919567989	0.0026229508686116147
1702.0	7.899224455190515e-05	0.0025445441610481103
1703.0	4.53241226937226e-05	0.00245758999026274
1704.0	1.1571503262869463e-05	0.002362393589721051
1705.0	-2.2151739485228028e-05	0.0022592878099425688
1706.0	-5.573206007013264e-05	0.00214863195674717
1707.0	-8.90566232987916e-05	0.002030810541097981
1708.0	-0.00012201368262222288	0.0019062319448846718
1709.0	-0.00015449295407042162	0.0017753270072702022
1710.0	-0.000186385984516996	0.001638547536487727
1711.0	-0.00021758651304603065	0.001496364752223495
1712.0	-0.00024799082422019146	0.001349267663947646
