f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
2171	4.686083125724635e-07	3.75076103370946e-07	4.6860831257261484e-07	3.750761033711113e-07	0.0	0.0	0.0	0.0	0.00025544055614911917	0.00025544055614911917	0.00025544055614919094	0.00025544055614919094	0.00022418406496363193	0.00022418406496363193	0.00022418406496368124	0.00022418406496368124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2172	4.6990489921480367e-07	3.761138968808863e-07	4.699048992149554e-07	3.76113896881052e-07	0.0	0.0	0.0	0.0	0.0002563833576115402	0.0002563833576115402	0.0002563833576116123	0.0002563833576116123	0.00022501150234274502	0.00022501150234274502	0.00022501150234279448	0.00022501150234279448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2173	4.712044740710191e-07	3.7715408217002963e-07	4.7120447407117127e-07	3.7715408217019576e-07	0.0	0.0	0.0	0.0	0.0002573292024698258	0.0002573292024698258	0.00025732920246989815	0.00025732920246989815	0.00022584161071845504	0.00022584161071845504	0.0002258416107185047	0.0002258416107185047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2174	4.7250704264806645e-07	3.781966636461676e-07	4.72507042648219e-07	3.7819666364633426e-07	0.0	0.0	0.0	0.0	0.0002582780991408274	0.0002582780991408274	0.0002582780991409	0.0002582780991409	0.00022667439747770172	0.00022667439747770172	0.00022667439747775156	0.00022667439747775156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2175	4.7381261046051146e-07	3.7924164572318253e-07	4.7381261046066445e-07	3.792416457233496e-07	0.0	0.0	0.0	0.0	0.0002592300560607867	0.0002592300560607867	0.00025923005606085956	0.00025923005606085956	0.00022750987002444228	0.00022750987002444228	0.00022750987002449232	0.00022750987002449232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2176	4.751211830305348e-07	3.802890328210512e-07	4.751211830306882e-07	3.802890328212188e-07	0.0	0.0	0.0	0.0	0.0002601850816853698	0.0002601850816853698	0.00026018508168544293	0.00026018508168544293	0.0002283480357796816	0.0002283480357796816	0.00022834803577973181	0.00022834803577973181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2177	4.764327658879389e-07	3.813388293658515e-07	4.764327658880927e-07	3.8133882936601955e-07	0.0	0.0	0.0	0.0	0.0002611431844897036	0.0002611431844897036	0.00026114318448977706	0.00026114318448977706	0.00022918890218150394	0.00022918890218150394	0.00022918890218155436	0.00022918890218155436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2178	4.777473645701558e-07	3.823910397897677e-07	4.777473645703101e-07	3.823910397899362e-07	0.0	0.0	0.0	0.0	0.0002621043729684118	0.0002621043729684118	0.00026210437296848545	0.00026210437296848545	0.00023003247668510471	0.00023003247668510471	0.00023003247668515532	0.00023003247668515532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2179	4.790649846222525e-07	3.83445668531095e-07	4.790649846224071e-07	3.83445668531264e-07	0.0	0.0	0.0	0.0	0.00026306865563564943	0.00026306865563564943	0.0002630686556357234	0.0002630686556357234	0.00023087876676282094	0.00023087876676282094	0.00023087876676287174	0.00023087876676287174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2180	4.803856315969401e-07	3.845027200342475e-07	4.803856315970952e-07	3.845027200344169e-07	0.0	0.0	0.0	0.0	0.00026403604102514085	0.00026403604102514085	0.00026403604102521506	0.00026403604102521506	0.00023172777990416413	0.00023172777990416413	0.0002317277799042151	0.0002317277799042151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2181	4.817093110545795e-07	3.8556219874976175e-07	4.81709311054735e-07	3.8556219874993163e-07	0.0	0.0	0.0	0.0	0.0002650065376902142	0.0002650065376902142	0.00026500653769028875	0.00026500653769028875	0.00023257952361585097	0.00023257952361585097	0.0002325795236159021	0.0002325795236159021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2182	4.830360285631888e-07	3.866241091343033e-07	4.830360285633448e-07	3.8662410913447366e-07	0.0	0.0	0.0	0.0	0.00026598015420383793	0.00026598015420383793	0.00026598015420391274	0.00026598015420391274	0.00023343400542183507	0.00023343400542183507	0.0002334340054218864	0.0002334340054218864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2183	4.843657896984507e-07	3.876884556506725e-07	4.843657896986071e-07	3.876884556508433e-07	0.0	0.0	0.0	0.0	0.00026695689915865703	0.00026695689915865703	0.00026695689915873206	0.00026695689915873206	0.00023429123286333904	0.00023429123286333904	0.00023429123286339057	0.00023429123286339057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2184	4.856986000437178e-07	3.8875524276780873e-07	4.856986000438746e-07	3.8875524276798e-07	0.0	0.0	0.0	0.0	0.000267936781167028	0.000267936781167028	0.00026793678116710337	0.00026793678116710337	0.000235151213498885	0.000235151213498885	0.00023515121349893675	0.00023515121349893675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2185	4.87034465190022e-07	3.89824474960798e-07	4.870344651901793e-07	3.8982447496096974e-07	0.0	0.0	0.0	0.0	0.00026891980886105697	0.00026891980886105697	0.0002689198088611326	0.0002689198088611326	0.00023601395490432803	0.00023601395490432803	0.00023601395490437994	0.00023601395490437994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2186	4.883733907360804e-07	3.9089615671087734e-07	4.883733907362381e-07	3.9089615671104956e-07	0.0	0.0	0.0	0.0	0.00026990599089263436	0.00026990599089263436	0.00026990599089271025	0.00026990599089271025	0.00023687946467288666	0.00023687946467288666	0.00023687946467293875	0.00023687946467293875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2187	4.897153822883021e-07	3.919702925054408e-07	4.897153822884602e-07	3.919702925056135e-07	0.0	0.0	0.0	0.0	0.0002708953359334717	0.0002708953359334717	0.00027089533593354785	0.00027089533593354785	0.00023774775041517513	0.00023774775041517513	0.00023774775041522742	0.00023774775041522742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2188	4.91060445460796e-07	3.930468868380451e-07	4.910604454609546e-07	3.930468868382183e-07	0.0	0.0	0.0	0.0	0.0002718878526751381	0.0002718878526751381	0.0002718878526752145	0.0002718878526752145	0.0002386188197592355	0.0002386188197592355	0.000238618819759288	0.000238618819759288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2189	4.924085858753765e-07	3.9412594420841463e-07	4.924085858755356e-07	3.941259442085883e-07	0.0	0.0	0.0	0.0	0.0002728835498290956	0.0002728835498290956	0.0002728835498291723	0.0002728835498291723	0.00023949268035056856	0.00023949268035056856	0.00023949268035062125	0.00023949268035062125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2190	4.937598091615723e-07	3.952074691224483e-07	4.937598091617317e-07	3.952074691226224e-07	0.0	0.0	0.0	0.0	0.0002738824361267373	0.0002738824361267373	0.0002738824361268143	0.0002738824361268143	0.00024036933985216728	0.00024036933985216728	0.00024036933985222017	0.00024036933985222017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2191	4.951141209566321e-07	3.9629146609222424e-07	4.95114120956792e-07	3.9629146609239883e-07	0.0	0.0	0.0	0.0	0.00027488452031942235	0.00027488452031942235	0.00027488452031949965	0.00027488452031949965	0.00024124880594454768	0.00024124880594454768	0.00024124880594460075	0.00024124880594460075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2192	4.964715269055326e-07	3.973779396360059e-07	4.964715269056929e-07	3.9737793963618095e-07	0.0	0.0	0.0	0.0	0.0002758898111785133	0.0002758898111785133	0.00027588981117859085	0.00027588981117859085	0.00024213108632578135	0.00024213108632578135	0.0002421310863258346	0.0002421310863258346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2193	4.978320326609851e-07	3.984668942782476e-07	4.978320326611459e-07	3.984668942784232e-07	0.0	0.0	0.0	0.0	0.0002768983174954124	0.0002768983174954124	0.00027689831749549027	0.00027689831749549027	0.00024301618871152767	0.00024301618871152767	0.00024301618871158112	0.00024301618871158112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2194	4.991956438834416e-07	3.9955833454959956e-07	4.991956438836027e-07	3.995583345497756e-07	0.0	0.0	0.0	0.0	0.0002779100480815975	0.0002779100480815975	0.0002779100480816756	0.0002779100480816756	0.00024390412083506483	0.00024390412083506483	0.00024390412083511847	0.00024390412083511847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2195	5.005623662411039e-07	4.0065226498691476e-07	5.005623662412656e-07	4.0065226498709126e-07	0.0	0.0	0.0	0.0	0.0002789250117686599	0.0002789250117686599	0.00027892501176873834	0.00027892501176873834	0.0002447948904473237	0.0002447948904473237	0.0002447948904473775	0.0002447948904473775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2196	5.019322054099293e-07	4.017486901332537e-07	5.019322054100914e-07	4.0174869013343074e-07	0.0	0.0	0.0	0.0	0.00027994321740834073	0.00027994321740834073	0.0002799432174084194	0.0002799432174084194	0.00024568850531691893	0.00024568850531691893	0.000245688505316973	0.000245688505316973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2197	5.033051670736379e-07	4.028476145378905e-07	5.033051670738004e-07	4.0284761453806795e-07	0.0	0.0	0.0	0.0	0.00028096467387256715	0.00028096467387256715	0.00028096467387264614	0.00028096467387264614	0.00024658497323018166	0.00024658497323018166	0.00024658497323023587	0.00024658497323023587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2198	5.046812569237202e-07	4.039490427563184e-07	5.046812569238833e-07	4.039490427564964e-07	0.0	0.0	0.0	0.0	0.00028198939005348995	0.00028198939005348995	0.0002819893900535692	0.0002819893900535692	0.00024748430199119157	0.00024748430199119157	0.000247484301991246	0.000247484301991246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2199	5.060604806594427e-07	4.0505297935025463e-07	5.060604806596061e-07	4.050529793504331e-07	0.0	0.0	0.0	0.0	0.0002830173748635191	0.0002830173748635191	0.0002830173748635987	0.0002830173748635987	0.00024838649942180894	0.00024838649942180894	0.0002483864994218636	0.0002483864994218636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2200	5.074428439878566e-07	4.061594288876479e-07	5.074428439880205e-07	4.061594288878268e-07	0.0	0.0	0.0	0.0	0.0002840486372353625	0.0002840486372353625	0.0002840486372354423	0.0002840486372354423	0.00024929157336170795	0.00024929157336170795	0.0002492915733617628	0.0002492915733617628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2201	5.088283526238048e-07	4.0726839594268247e-07	5.088283526239691e-07	4.072683959428619e-07	0.0	0.0	0.0	0.0	0.00028508318612206144	0.00028508318612206144	0.0002850831861221416	0.0002850831861221416	0.00025019953166840846	0.00025019953166840846	0.0002501995316684635	0.0002501995316684635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2202	5.102170122899276e-07	4.0837988509578456e-07	5.102170122900924e-07	4.0837988509596445e-07	0.0	0.0	0.0	0.0	0.00028612103049702864	0.00028612103049702864	0.0002861210304971091	0.0002861210304971091	0.00025111038221730856	0.00025111038221730856	0.0002511103822173638	0.0002511103822173638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2203	5.116088287166718e-07	4.094939009336281e-07	5.11608828716837e-07	4.094939009338085e-07	0.0	0.0	0.0	0.0	0.00028716217935408463	0.00028716217935408463	0.00028716217935416535	0.00028716217935416535	0.00025202413290171746	0.00025202413290171746	0.0002520241329017729	0.0002520241329017729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2204	5.13003807642295e-07	4.106104480491392e-07	5.130038076424606e-07	4.1061044804932017e-07	0.0	0.0	0.0	0.0	0.0002882066417074945	0.0002882066417074945	0.00028820664170757553	0.00028820664170757553	0.00025294079163288706	0.00025294079163288706	0.00025294079163294274	0.00025294079163294274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2205	5.144019548128756e-07	4.117295310415038e-07	5.144019548130417e-07	4.1172953104168523e-07	0.0	0.0	0.0	0.0	0.0002892544265920065	0.0002892544265920065	0.00028925442659208785	0.00028925442659208785	0.00025386036634004604	0.00025386036634004604	0.0002538603663401019	0.0002538603663401019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2206	5.158032759823185e-07	4.1285115451617187e-07	5.158032759824851e-07	4.1285115451635377e-07	0.0	0.0	0.0	0.0	0.000290305543062888	0.000290305543062888	0.00029030554306296957	0.00029030554306296957	0.0002547828649704314	0.0002547828649704314	0.00025478286497048743	0.00025478286497048743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2207	5.172077769123623e-07	4.1397532308486373e-07	5.172077769125293e-07	4.139753230850461e-07	0.0	0.0	0.0	0.0	0.0002913600001959631	0.0002913600001959631	0.000291360000196045	0.000291360000196045	0.0002557082954893216	0.0002557082954893216	0.0002557082954893778	0.0002557082954893778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2208	5.186154633725867e-07	4.1510204136557576e-07	5.186154633727542e-07	4.1510204136575867e-07	0.0	0.0	0.0	0.0	0.00029241780708765057	0.00029241780708765057	0.00029241780708773275	0.00029241780708773275	0.00025663666588006954	0.00025663666588006954	0.000256636665880126	0.000256636665880126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2209	5.200263411404183e-07	4.16231313982585e-07	5.200263411405862e-07	4.162313139827684e-07	0.0	0.0	0.0	0.0	0.00029347897285499937	0.00029347897285499937	0.0002934789728550819	0.0002934789728550819	0.00025756798414413424	0.00025756798414413424	0.0002575679841441909	0.0002575679841441909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2210	5.214404160011402e-07	4.173631455664567e-07	5.214404160013085e-07	4.1736314556664064e-07	0.0	0.0	0.0	0.0	0.00029454350663572857	0.00029454350663572857	0.0002945435066358114	0.0002945435066358114	0.0002585022583011152	0.0002585022583011152	0.0002585022583011721	0.0002585022583011721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2211	5.228576937478969e-07	4.184975407540488e-07	5.228576937480657e-07	4.184975407542332e-07	0.0	0.0	0.0	0.0	0.00029561141758826316	0.00029561141758826316	0.00029561141758834627	0.00029561141758834627	0.00025943949638878455	0.00025943949638878455	0.0002594394963888416	0.0002594394963888416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2212	5.242781801817024e-07	4.1963450418851776e-07	5.242781801818717e-07	4.196345041887026e-07	0.0	0.0	0.0	0.0	0.0002966827148917719	0.0002966827148917719	0.0002966827148918553	0.0002966827148918553	0.00026037970646311965	0.00026037970646311965	0.00026037970646317695	0.00026037970646317695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2213	5.257018811114479e-07	4.2077404051932487e-07	5.257018811116176e-07	4.2077404051951026e-07	0.0	0.0	0.0	0.0	0.0002977574077462055	0.0002977574077462055	0.00029775740774628926	0.00029775740774628926	0.00026141113088839395	0.00026141113088839395	0.0002614111308884239	0.0002614111308884239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2214	5.271288023539064e-07	4.219161544022403e-07	5.271288023540767e-07	4.219161544024262e-07	0.0	0.0	0.0	0.0	0.0002988355053723327	0.0002988355053723327	0.0002988355053724167	0.0002988355053724167	0.00026247618157660297	0.00026247618157660297	0.00026247618157663305	0.00026247618157663305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2215	5.285589497337435e-07	4.230608504993512e-07	5.285589497339142e-07	4.230608504995376e-07	0.0	0.0	0.0	0.0	0.00029991701701177987	0.00029991701701177987	0.00029991701701186416	0.00029991701701186416	0.00026354508764732235	0.00026354508764732235	0.00026354508764735255	0.00026354508764735255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2216	5.299923290835215e-07	4.242081334790657e-07	5.299923290836926e-07	4.2420813347925263e-07	0.0	0.0	0.0	0.0	0.0003010019519270676	0.0003010019519270676	0.00030100195192715224	0.00030100195192715224	0.00026461786130663515	0.00026461786130663515	0.0002646178613066655	0.0002646178613066655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2217	5.314289462437082e-07	4.2535800801611916e-07	5.314289462438798e-07	4.2535800801630657e-07	0.0	0.0	0.0	0.0	0.00030209031940164866	0.00030209031940164866	0.0003020903194017336	0.0003020903194017336	0.0002656945147937334	0.0002656945147937334	0.00026569451479376385	0.00026569451479376385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2218	5.328688070626838e-07	4.265104787915802e-07	5.328688070628559e-07	4.2651047879176814e-07	0.0	0.0	0.0	0.0	0.0003031821287399463	0.0003031821287399463	0.00030318212874003153	0.00030318212874003153	0.0002667750603809928	0.0002667750603809928	0.0002667750603810234	0.0002667750603810234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2219	5.343119173967465e-07	4.27665550492855e-07	5.34311917396919e-07	4.276655504930434e-07	0.0	0.0	0.0	0.0	0.00030427738926739066	0.00030427738926739066	0.0003042773892674762	0.0003042773892674762	0.0002678595103740467	0.0002678595103740467	0.0002678595103740774	0.0002678595103740774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2220	5.357582831101221e-07	4.2882322781369506e-07	5.357582831102951e-07	4.28823227813884e-07	0.0	0.0	0.0	0.0	0.00030537611033045874	0.00030537611033045874	0.0003053761103305446	0.0003053761103305446	0.0002689478771118626	0.0002689478771118626	0.0002689478771118934	0.0002689478771118934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2221	5.372079100749698e-07	4.299835154542017e-07	5.372079100751433e-07	4.299835154543912e-07	0.0	0.0	0.0	0.0	0.0003064783012967111	0.0003064783012967111	0.00030647830129679725	0.00030647830129679725	0.0002700401729668167	0.0002700401729668167	0.00027004017296684764	0.00027004017296684764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2222	5.386608041713892e-07	4.31146418120832e-07	5.386608041715632e-07	4.3114641812102197e-07	0.0	0.0	0.0	0.0	0.0003075839715548301	0.0003075839715548301	0.00030758397155491654	0.00030758397155491654	0.00027113641034476923	0.00027113641034476923	0.00027113641034480035	0.00027113641034480035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2223	5.401169712874283e-07	4.323119405264048e-07	5.401169712876027e-07	4.323119405265953e-07	0.0	0.0	0.0	0.0	0.0003086931305146584	0.0003086931305146584	0.0003086931305147452	0.0003086931305147452	0.0002722366016851402	0.0002722366016851402	0.0002722366016851714	0.0002722366016851714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2224	5.41576417319089e-07	4.334800873901052e-07	5.415764173192638e-07	4.3348008739029614e-07	0.0	0.0	0.0	0.0	0.00030980578760723596	0.00030980578760723596	0.0003098057876073231	0.0003098057876073231	0.00027334075946098396	0.00027334075946098396	0.0002733407594610153	0.0002733407594610153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2225	5.430391481703364e-07	4.346508634374923e-07	5.430391481705117e-07	4.3465086343768384e-07	0.0	0.0	0.0	0.0	0.0003109219522848398	0.0003109219522848398	0.0003109219522849272	0.0003109219522849272	0.0002744488961790666	0.0002744488961790666	0.00027444889617909805	0.00027444889617909805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2226	5.445051697531047e-07	4.3582427340050363e-07	5.445051697532805e-07	4.3582427340069564e-07	0.0	0.0	0.0	0.0	0.0003120416340210212	0.0003120416340210212	0.00031204163402110893	0.00031204163402110893	0.0002755610243799408	0.0002755610243799408	0.0002755610243799724	0.0002755610243799724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2227	5.459744879873047e-07	4.370003220174611e-07	5.45974487987481e-07	4.3700032201765366e-07	0.0	0.0	0.0	0.0	0.0003131648423106443	0.0003131648423106443	0.00031316484231073234	0.00031316484231073234	0.0002766771566380221	0.0002766771566380221	0.00027667715663805384	0.00027667715663805384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2228	5.474471088008312e-07	4.381790140330771e-07	5.474471088010079e-07	4.381790140332702e-07	0.0	0.0	0.0	0.0	0.0003142915866699246	0.0003142915866699246	0.000314291586670013	0.000314291586670013	0.0002777973055616654	0.0002777973055616654	0.00027779730556169724	0.00027779730556169724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2229	5.489230381295684e-07	4.3936035419845897e-07	5.489230381297456e-07	4.393603541986525e-07	0.0	0.0	0.0	0.0	0.0003154218766364664	0.0003154218766364664	0.0003154218766365551	0.0003154218766365551	0.00027892148379323985	0.00027892148379323985	0.00027892148379327184	0.00027892148379327184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2230	5.504022819174003e-07	4.4054434727111676e-07	5.50402281917578e-07	4.4054434727131084e-07	0.0	0.0	0.0	0.0	0.00031655572176930263	0.00031655572176930263	0.00031655572176939164	0.00031655572176939164	0.0002800497040092074	0.0002800497040092074	0.0002800497040092395	0.0002800497040092395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2231	5.518848461162152e-07	4.4173099801496754e-07	5.518848461163934e-07	4.417309980151622e-07	0.0	0.0	0.0	0.0	0.00031769313164893277	0.00031769313164893277	0.00031769313164902206	0.00031769313164902206	0.000281181978920198	0.000281181978920198	0.0002811819789202302	0.0002811819789202302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2232	5.533707366859143e-07	4.4292031120034173e-07	5.53370736686093e-07	4.4292031120053686e-07	0.0	0.0	0.0	0.0	0.000318834115877361	0.000318834115877361	0.00031883411587745064	0.00031883411587745064	0.00028231832127108665	0.00028231832127108665	0.000282318321271119	0.000282318321271119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2233	5.548599595944184e-07	4.4411229160398867e-07	5.548599595945975e-07	4.4411229160418434e-07	0.0	0.0	0.0	0.0	0.00031997868407813556	0.00031997868407813556	0.00031997868407822555	0.00031997868407822555	0.0002834587438410705	0.0002834587438410705	0.00028345874384110297	0.00028345874384110297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2234	5.563525208176738e-07	4.4530694400908166e-07	5.563525208178535e-07	4.4530694400927786e-07	0.0	0.0	0.0	0.0	0.0003211268458963862	0.0003211268458963862	0.0003211268458964765	0.0003211268458964765	0.0002846032594437447	0.0002846032594437447	0.0002846032594437773	0.0002846032594437773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2235	5.578484263396627e-07	4.465042732052254e-07	5.578484263398428e-07	4.4650427320542214e-07	0.0	0.0	0.0	0.0	0.0003222786109988644	0.0003222786109988644	0.000322278610998955	0.000322278610998955	0.00028575188092718135	0.00028575188092718135	0.0002857518809272141	0.0002857518809272141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2236	5.593476821524074e-07	4.477042839884604e-07	5.59347682152588e-07	4.4770428398865764e-07	0.0	0.0	0.0	0.0	0.00032343398907398117	0.00032343398907398117	0.0003234339890740721	0.0003234339890740721	0.0002869046211740056	0.0002869046211740056	0.00028690462117403847	0.00028690462117403847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2237	5.608502942559787e-07	4.48906981161269e-07	5.608502942561597e-07	4.489069811614668e-07	0.0	0.0	0.0	0.0	0.00032459298983184595	0.00032459298983184595	0.0003245929898319372	0.0003245929898319372	0.000288061493101473	0.000288061493101473	0.000288061493101506	0.000288061493101506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2238	5.623562686585035e-07	4.5011236953258193e-07	5.623562686586851e-07	4.5011236953278025e-07	0.0	0.0	0.0	0.0	0.00032575562300430613	0.00032575562300430613	0.0003257556230043977	0.0003257556230043977	0.00028922250966154805	0.00028922250966154805	0.00028922250966158117	0.00028922250966158117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2239	5.638656113761703e-07	4.5132045391778206e-07	5.638656113763524e-07	4.513204539179809e-07	0.0	0.0	0.0	0.0	0.0003269218983449843	0.0003269218983449843	0.0003269218983450762	0.0003269218983450762	0.00029038768384097985	0.00029038768384097985	0.00029038768384101314	0.00029038768384101314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2240	5.653783284332387e-07	4.525312391387127e-07	5.653783284334213e-07	4.5253123913891206e-07	0.0	0.0	0.0	0.0	0.00032809182562931933	0.00032809182562931933	0.0003280918256294116	0.0003280918256294116	0.00029155702866138236	0.00029155702866138236	0.0002915570286614158	0.0002915570286614158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2241	5.668944258620453e-07	4.537447300236819e-07	5.668944258622283e-07	4.537447300238818e-07	0.0	0.0	0.0	0.0	0.00032926541465460414	0.00032926541465460414	0.00032926541465469673	0.00032926541465469673	0.00029273055717931093	0.00029273055717931093	0.0002927305571793445	0.0002927305571793445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2242	5.684139097030111e-07	4.549609314074685e-07	5.684139097031946e-07	4.54960931407669e-07	0.0	0.0	0.0	0.0	0.00033044267524002505	0.00033044267524002505	0.0003304426752401179	0.0003304426752401179	0.0002939082824863406	0.0002939082824863406	0.00029390828248637425	0.00029390828248637425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2243	5.699367860046488e-07	4.5617984813132825e-07	5.699367860048328e-07	4.5617984813152927e-07	0.0	0.0	0.0	0.0	0.00033162361722670103	0.00033162361722670103	0.00033162361722679427	0.00033162361722679427	0.0002950902177091448	0.0002950902177091448	0.0002950902177091786	0.0002950902177091786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2244	5.714630608235693e-07	4.574014850429982e-07	5.714630608237538e-07	4.574014850431997e-07	0.0	0.0	0.0	0.0	0.0003328082504777219	0.0003328082504777219	0.0003328082504778155	0.0003328082504778155	0.0002962763760095724	0.0002962763760095724	0.00029627637600960637	0.00029627637600960637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2245	5.729927402244904e-07	4.586258469967046e-07	5.729927402246754e-07	4.586258469969067e-07	0.0	0.0	0.0	0.0	0.00033399658487818937	0.00033399658487818937	0.0003339965848782833	0.0003339965848782833	0.00029746677058472816	0.00029746677058472816	0.0002974667705847622	0.0002974667705847622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2246	5.74525830280243e-07	4.598529388531674e-07	5.745258302804285e-07	4.5985293885337e-07	0.0	0.0	0.0	0.0	0.000335188630335255	0.000335188630335255	0.0003351886303353493	0.0003351886303353493	0.00029866141466705013	0.00029866141466705013	0.00029866141466708434	0.00029866141466708434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2247	5.760623370717788e-07	4.6122894799813537e-07	5.760623370719647e-07	4.612289479981996e-07	0.0	0.0	0.0	0.0	0.0003363843967781597	0.0003363843967781597	0.00033638439677825425	0.00033638439677825425	0.00029986032152438876	0.00029986032152438876	0.0002998603215244231	0.0002998603215244231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2248	5.77602266688177e-07	4.626677180851805e-07	5.776022666883636e-07	4.626677180852449e-07	0.0	0.0	0.0	0.0	0.00033758389415827376	0.00033758389415827376	0.0003375838941583687	0.0003375838941583687	0.000301063504460086	0.000301063504460086	0.00030106350446012055	0.00030106350446012055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
